"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.909085262E1,9.785314225E0,-3.055046610E-2,-6.948354533E-1
1.910078162E1,9.785314810E0,-3.049337581E-2,-6.948423238E-1
1.911070963E1,9.785313056E0,-3.038937303E-2,-6.948510946E-1
1.912063862E1,9.785307793E0,-3.042805830E-2,-6.949190685E-1
1.913056762E1,9.785307793E0,-3.045534835E-2,-6.949206765E-1
1.914049662E1,9.785306624E0,-3.052744954E-2,-6.949483046E-1
1.915042562E1,9.785310717E0,-3.045241332E-2,-6.948958258E-1
1.916035462E1,9.785308378E0,-3.038503330E-2,-6.949360985E-1
1.917028362E1,9.785312471E0,-3.040036853E-2,-6.948551877E-1
1.918021262E1,9.785304869E0,-3.047251313E-2,-6.949589027E-1
1.919014163E1,9.785304285E0,-3.047215681E-2,-6.949513744E-1
1.920006962E1,9.785306039E0,-3.044508603E-2,-6.949504242E-1
1.920999862E1,9.785295514E0,-3.059187398E-2,-6.950800131E-1
1.921992762E1,9.785290251E0,-3.041273448E-2,-6.951680868E-1
1.922985662E1,9.785285574E0,-3.037601808E-2,-6.952335756E-1
1.923978562E1,9.785284989E0,-3.034278488E-2,-6.952548449E-1
1.924971462E1,9.785290836E0,-3.031246159E-2,-6.951672097E-1
1.925964363E1,9.785287328E0,-3.022877560E-2,-6.952199078E-1
1.926957262E1,9.785288497E0,-3.019905073E-2,-6.952006850E-1
1.927950062E1,9.785280896E0,-3.016269749E-2,-6.953190912E-1
1.928942962E1,9.785271540E0,-3.011588550E-2,-6.954608861E-1
1.929935862E1,9.785266863E0,-3.018255975E-2,-6.955135111E-1
1.930928762E1,9.785259261E0,-3.007657668E-2,-6.956334521E-1
1.931921663E1,9.785254583E0,-3.017320421E-2,-6.956944824E-1
1.932914563E1,9.785256338E0,-3.007285365E-2,-6.956848345E-1
1.933907462E1,9.785261015E0,-2.998863776E-2,-6.956206613E-1
1.934900362E1,9.785251075E0,-2.994926270E-2,-6.957471073E-1
1.935893262E1,9.785251660E0,-2.989762219E-2,-6.957435990E-1
1.936886062E1,9.785249321E0,-2.988151722E-2,-6.957811674E-1
1.937878962E1,9.785248736E0,-2.989902233E-2,-6.957804365E-1
1.938871863E1,9.785246982E0,-2.990569181E-2,-6.957973203E-1
1.939864762E1,9.785253414E0,-3.007821664E-2,-6.956988678E-1
1.940857662E1,9.785251075E0,-3.020449595E-2,-6.957362169E-1
1.941850562E1,9.785249906E0,-3.023285494E-2,-6.957443299E-1
1.942843462E1,9.785248151E0,-3.027216605E-2,-6.957700577E-1
1.943836362E1,9.785252244E0,-3.026325133E-2,-6.957156786E-1
1.944829162E1,9.785250490E0,-3.039201798E-2,-6.957302235E-1
1.945822063E1,9.785244643E0,-3.032130093E-2,-6.958398588E-1
1.946814962E1,9.785254583E0,-3.026856179E-2,-6.956968213E-1
1.947807862E1,9.785251660E0,-3.019705217E-2,-6.957413332E-1
1.948800762E1,9.785246982E0,-3.022722700E-2,-6.958079915E-1
1.949793662E1,9.785239381E0,-3.032638527E-2,-6.958948957E-1
1.950786562E1,9.785249321E0,-3.037900792E-2,-6.957522967E-1
1.951779462E1,9.785248736E0,-3.036417747E-2,-6.957456455E-1
1.952772362E1,9.785251660E0,-3.030042683E-2,-6.957319046E-1
1.953765162E1,9.785252244E0,-3.033752467E-2,-6.957305159E-1
1.954758062E1,9.785249321E0,-3.035882818E-2,-6.957601174E-1
1.955750962E1,9.785252829E0,-3.047812737E-2,-6.957085157E-1
1.956743862E1,9.785259261E0,-3.062911801E-2,-6.956036313E-1
1.957736762E1,9.785265108E0,-3.064849604E-2,-6.955108798E-1
1.958729662E1,9.785272125E0,-3.068960699E-2,-6.954198094E-1
1.959722562E1,9.785271540E0,-3.063559106E-2,-6.954317231E-1
1.960715463E1,9.785269201E0,-3.073332635E-2,-6.954501419E-1
1.961708362E1,9.785259261E0,-3.067391088E-2,-6.956012924E-1
1.962701196E1,9.785267447E0,-3.070754379E-2,-6.954952385E-1
1.963694096E1,9.785263354E0,-3.068217235E-2,-6.955495445E-1
1.964686996E1,9.785264524E0,-3.055148937E-2,-6.955328800E-1
1.965679896E1,9.785261600E0,-3.059404385E-2,-6.955757839E-1
1.966672796E1,9.785264524E0,-3.064763038E-2,-6.955276906E-1
1.967665696E1,9.785267447E0,-3.059942968E-2,-6.954767467E-1
1.968658596E1,9.785268032E0,-3.043131081E-2,-6.954843481E-1
1.969651496E1,9.785273879E0,-3.037887088E-2,-6.954142546E-1
1.970644296E1,9.785277387E0,-3.035496810E-2,-6.953682809E-1
1.971637196E1,9.785272125E0,-3.051968143E-2,-6.954290188E-1
1.972630096E1,9.785266863E0,-3.050551335E-2,-6.954970658E-1
1.973622996E1,9.785261600E0,-3.048220671E-2,-6.955699367E-1
1.974615896E1,9.785258676E0,-3.047427643E-2,-6.956076512E-1
1.975608796E1,9.785270371E0,-3.045717560E-2,-6.954511651E-1
1.976601696E1,9.785275633E0,-3.048088652E-2,-6.953875767E-1
1.977594596E1,9.785275633E0,-3.033342248E-2,-6.954053376E-1
1.978587496E1,9.785265693E0,-3.040661546E-2,-6.955393850E-1
1.979580296E1,9.785270371E0,-3.033462847E-2,-6.954727267E-1
1.980573196E1,9.785272125E0,-3.043107327E-2,-6.954281417E-1
1.981566096E1,9.785282065E0,-3.043302843E-2,-6.952963601E-1
1.982558996E1,9.785284404E0,-3.047139393E-2,-6.952621539E-1
1.983551896E1,9.785283235E0,-3.045184459E-2,-6.952836424E-1
1.984544796E1,9.785280896E0,-3.059978828E-2,-6.953033037E-1
1.985537696E1,9.785279142E0,-3.056271556E-2,-6.953429917E-1
1.986530596E1,9.785279726E0,-3.044881820E-2,-6.953159483E-1
1.987523496E1,9.785277387E0,-3.049996763E-2,-6.953478887E-1
1.988516296E1,9.785282065E0,-3.027823253E-2,-6.952870777E-1
1.989509196E1,9.785279726E0,-3.008153083E-2,-6.953361212E-1
1.990502096E1,9.785282065E0,-3.015415051E-2,-6.952952638E-1
1.991494996E1,9.785286158E0,-3.015955004E-2,-6.952460741E-1
1.992487896E1,9.785281481E0,-3.009553674E-2,-6.953078353E-1
1.993480796E1,9.785277972E0,-3.009106225E-2,-6.953535897E-1
1.994473696E1,9.785285574E0,-3.003976663E-2,-6.952460010E-1
1.995466596E1,9.785283819E0,-3.002015105E-2,-6.952684397E-1
1.996459396E1,9.785280896E0,-3.016784578E-2,-6.953301278E-1
1.997452296E1,9.785270956E0,-3.014539110E-2,-6.954502881E-1
1.998445196E1,9.785272125E0,-3.001702645E-2,-6.954497033E-1
1.999438096E1,9.785270956E0,-2.978115296E-2,-6.954845674E-1
2.000430996E1,9.785276803E0,-2.973066820E-2,-6.953917428E-1
2.001423896E1,9.785278557E0,-2.977877297E-2,-6.953589253E-1
2.002416796E1,9.785277972E0,-2.979027553E-2,-6.953712776E-1
2.003409696E1,9.785274464E0,-2.984127879E-2,-6.954016831E-1
2.004402596E1,9.785267447E0,-2.987449600E-2,-6.955094180E-1
2.005395396E1,9.785268032E0,-2.990019405E-2,-6.954972120E-1
2.006388296E1,9.785261015E0,-2.986120043E-2,-6.955950066E-1
2.007381196E1,9.785258676E0,-2.978659818E-2,-6.956433924E-1
2.008374096E1,9.785262185E0,-2.982948386E-2,-6.955865282E-1
2.009366996E1,9.785249321E0,-2.982273672E-2,-6.957635526E-1
2.010359896E1,9.785247567E0,-2.971342119E-2,-6.958210015E-1
2.011352796E1,9.785255168E0,-2.973731255E-2,-6.957129011E-1
2.012345696E1,9.785249906E0,-2.972610463E-2,-6.957759049E-1
2.013338496E1,9.785242304E0,-2.969364116E-2,-6.958840053E-1
2.014331396E1,9.785246397E0,-2.965014793E-2,-6.958261178E-1
2.015324296E1,9.785246982E0,-2.967454863E-2,-6.957971010E-1
2.016317196E1,9.785241719E0,-2.969629068E-2,-6.958790351E-1
2.017310096E1,9.785249906E0,-2.967425627E-2,-6.957784630E-1
2.018302996E1,9.785251660E0,-2.957062351E-2,-6.957634795E-1
2.019295896E1,9.785251075E0,-2.959111617E-2,-6.957707155E-1
2.020288796E1,9.785248736E0,-2.949127040E-2,-6.958106227E-1
2.021281696E1,9.785239965E0,-2.938033318E-2,-6.959372880E-1
2.022274496E1,9.785240550E0,-2.933548321E-2,-6.959443047E-1
2.023267396E1,9.785231779E0,-2.924747576E-2,-6.960611028E-1
2.024260296E1,9.785228271E0,-2.914380417E-2,-6.961083191E-1
2.025253196E1,9.785233533E0,-2.919821069E-2,-6.960263850E-1
2.026246096E1,9.785241135E0,-2.920455126E-2,-6.959185039E-1
2.027238996E1,9.785246397E0,-2.923596177E-2,-6.958477525E-1
2.028231896E1,9.785248151E0,-2.909888568E-2,-6.958366428E-1
2.029224796E1,9.785245813E0,-2.889895887E-2,-6.958724570E-1
2.030217596E1,9.785244058E0,-2.877322318E-2,-6.959084174E-1
2.031210496E1,9.785245228E0,-2.874137413E-2,-6.958844438E-1
2.032203396E1,9.785239381E0,-2.877450911E-2,-6.959630889E-1
2.033196296E1,9.785241719E0,-2.880401471E-2,-6.959301983E-1
2.034189196E1,9.785240550E0,-2.876982905E-2,-6.959538064E-1
2.035182096E1,9.785240550E0,-2.870989509E-2,-6.959686437E-1
2.036174996E1,9.785239965E0,-2.874927929E-2,-6.959733215E-1
2.037167896E1,9.785231194E0,-2.886911980E-2,-6.960790830E-1
2.038160796E1,9.785230610E0,-2.898602071E-2,-6.960858073E-1
2.039153596E1,9.785241135E0,-2.893864456E-2,-6.959274209E-1
2.040146496E1,9.785243474E0,-2.895745158E-2,-6.958901449E-1
2.041139396E1,9.785245228E0,-2.885491746E-2,-6.958785235E-1
2.042132296E1,9.785242304E0,-2.882907551E-2,-6.959233278E-1
2.043125196E1,9.785242889E0,-2.890504363E-2,-6.959043974E-1
2.044118096E1,9.785245813E0,-2.873701612E-2,-6.958601048E-1
2.045110996E1,9.785251075E0,-2.860458126E-2,-6.958110613E-1
2.046103896E1,9.785252244E0,-2.856940888E-2,-6.957998054E-1
2.047096696E1,9.785256922E0,-2.857485182E-2,-6.957195523E-1
2.048089596E1,9.785256338E0,-2.852270425E-2,-6.957281039E-1
2.049082496E1,9.785256338E0,-2.854544672E-2,-6.957414794E-1
2.050075396E1,9.785259846E0,-2.856037768E-2,-6.956742364E-1
2.051068296E1,9.785265108E0,-2.860113231E-2,-6.956051662E-1
2.052061196E1,9.785258676E0,-2.854611367E-2,-6.956907548E-1
2.053054096E1,9.785266278E0,-2.839673558E-2,-6.955996844E-1
2.054046996E1,9.785271540E0,-2.839010493E-2,-6.955404814E-1
2.055039896E1,9.785267447E0,-2.845827981E-2,-6.955811926E-1
2.056032696E1,9.785262769E0,-2.840060708E-2,-6.956580835E-1
2.057025596E1,9.785266278E0,-2.834004728E-2,-6.956028273E-1
2.058018496E1,9.785281481E0,-2.832947433E-2,-6.953869919E-1
2.059011396E1,9.785284404E0,-2.824415294E-2,-6.953497159E-1
2.060004296E1,9.785282650E0,-2.823288563E-2,-6.953551246E-1
2.060997196E1,9.785290836E0,-2.821973168E-2,-6.952544063E-1
2.061990096E1,9.785301946E0,-2.827643825E-2,-6.951196280E-1
2.062982987E1,9.785306039E0,-2.828698608E-2,-6.950476342E-1
2.063975887E1,9.785313640E0,-2.821080554E-2,-6.949502780E-1
2.064968687E1,9.785315979E0,-2.809552860E-2,-6.949149024E-1
2.065961587E1,9.785313056E0,-2.796378809E-2,-6.949591219E-1
2.066954487E1,9.785309547E0,-2.795062957E-2,-6.950301656E-1
2.067947387E1,9.785309547E0,-2.802091950E-2,-6.950162785E-1
2.068940287E1,9.785311886E0,-2.812430558E-2,-6.949764443E-1
2.069933187E1,9.785315394E0,-2.801275624E-2,-6.949309091E-1
2.070926087E1,9.785318903E0,-2.809692188E-2,-6.948808423E-1
2.071918988E1,9.785314810E0,-2.817130486E-2,-6.949211881E-1
2.072911787E1,9.785312471E0,-2.820161217E-2,-6.949712549E-1
2.073904687E1,9.785311301E0,-2.814605677E-2,-6.949702317E-1
2.074897587E1,9.785313056E0,-2.821513157E-2,-6.949425305E-1
2.075890487E1,9.785315979E0,-2.826604803E-2,-6.949083973E-1
2.076883387E1,9.785311301E0,-2.816425394E-2,-6.949790025E-1
2.077876288E1,9.785304869E0,-2.810419207E-2,-6.950753354E-1
2.078869188E1,9.785304869E0,-2.809004684E-2,-6.950830829E-1
2.079862087E1,9.785314810E0,-2.818312720E-2,-6.949411418E-1
2.080854887E1,9.785317149E0,-2.822628239E-2,-6.949018923E-1
2.081847787E1,9.785314810E0,-2.814925218E-2,-6.949300320E-1
2.082840687E1,9.785320072E0,-2.808077580E-2,-6.948687094E-1
2.083833587E1,9.785330597E0,-2.806656661E-2,-6.947179243E-1
2.084826488E1,9.785328258E0,-2.811597558E-2,-6.947570276E-1
2.085819387E1,9.785328843E0,-2.805443592E-2,-6.947504494E-1
2.086812287E1,9.785325919E0,-2.811013065E-2,-6.947762503E-1
2.087805187E1,9.785326504E0,-2.802468136E-2,-6.947639711E-1
2.088798087E1,9.785336444E0,-2.807997638E-2,-6.946186678E-1
2.089790887E1,9.785332351E0,-2.805294214E-2,-6.946767014E-1
2.090783787E1,9.785334690E0,-2.801399649E-2,-6.946649339E-1
2.091776688E1,9.785338783E0,-2.797603070E-2,-6.945905281E-1
2.092769587E1,9.785342292E0,-2.802331549E-2,-6.945476972E-1
2.093762487E1,9.785344630E0,-2.805036343E-2,-6.945118830E-1
2.094755387E1,9.785342292E0,-2.802120958E-2,-6.945500361E-1
2.095748287E1,9.785344630E0,-2.803841546E-2,-6.945088863E-1
2.096741187E1,9.785352817E0,-2.795998740E-2,-6.944017361E-1
2.097733987E1,9.785359833E0,-2.774331152E-2,-6.943075959E-1
2.098726888E1,9.785352232E0,-2.769930208E-2,-6.944317762E-1
2.099719787E1,9.785345800E0,-2.762202747E-2,-6.945333716E-1
2.100712687E1,9.785342292E0,-2.757292000E-2,-6.945775911E-1
2.101705587E1,9.785332936E0,-2.764246303E-2,-6.946836450E-1
2.102698487E1,9.785332936E0,-2.767655047E-2,-6.946802098E-1
2.103691387E1,9.785337029E0,-2.767364514E-2,-6.946268539E-1
2.104684287E1,9.785334690E0,-2.762323803E-2,-6.946732662E-1
2.105677187E1,9.785334690E0,-2.761859908E-2,-6.946609870E-1
2.106669987E1,9.785337614E0,-2.766158069E-2,-6.946210067E-1
2.107662887E1,9.785333521E0,-2.760380974E-2,-6.946744356E-1
2.108655787E1,9.785330597E0,-2.767678116E-2,-6.947309344E-1
2.109648687E1,9.785320072E0,-2.763816898E-2,-6.948728024E-1
2.110641587E1,9.785311886E0,-2.766983074E-2,-6.950007834E-1
2.111634487E1,9.785308378E0,-2.768460182E-2,-6.950409099E-1
2.112627388E1,9.785307793E0,-2.759685932E-2,-6.950602057E-1
2.113620288E1,9.785305454E0,-2.748873380E-2,-6.950838869E-1
2.114613187E1,9.785304869E0,-2.735057734E-2,-6.951005515E-1
2.115605987E1,9.785310132E0,-2.737238562E-2,-6.950205908E-1
2.116598887E1,9.785309547E0,-2.727856065E-2,-6.950292885E-1
2.117591787E1,9.785314225E0,-2.734145934E-2,-6.949450886E-1
2.118584687E1,9.785319487E0,-2.725274611E-2,-6.948919521E-1
2.119577588E1,9.785314810E0,-2.728636532E-2,-6.949602914E-1
2.120570487E1,9.785311886E0,-2.718724816E-2,-6.950106505E-1
2.121563387E1,9.785316564E0,-2.708686791E-2,-6.949494009E-1
2.122556287E1,9.785308962E0,-2.711692854E-2,-6.950609366E-1
2.123549087E1,9.785297268E0,-2.703181044E-2,-6.952288979E-1
2.124541987E1,9.785297268E0,-2.701773601E-2,-6.952212234E-1
2.125534887E1,9.785295514E0,-2.707008686E-2,-6.952381072E-1
2.126527788E1,9.785294344E0,-2.696654546E-2,-6.952632502E-1
2.127520687E1,9.785301361E0,-2.690168933E-2,-6.951695486E-1
2.128513587E1,9.785307208E0,-2.686032713E-2,-6.950760663E-1
2.129506487E1,9.785310717E0,-2.684223959E-2,-6.950456607E-1
2.130499387E1,9.785320657E0,-2.671934757E-2,-6.949122711E-1
2.131492287E1,9.785318318E0,-2.680817043E-2,-6.949322978E-1
2.132485087E1,9.785318903E0,-2.675238662E-2,-6.949412879E-1
2.133477988E1,9.785321826E0,-2.679140993E-2,-6.948900517E-1
2.134470887E1,9.785326504E0,-2.671820325E-2,-6.948409351E-1
2.135463787E1,9.785332351E0,-2.663274939E-2,-6.947542501E-1
2.136456687E1,9.785338199E0,-2.671504667E-2,-6.946667612E-1
2.137449587E1,9.785333521E0,-2.676333188E-2,-6.947160970E-1
2.138442487E1,9.785337029E0,-2.669714185E-2,-6.946609139E-1
2.139435387E1,9.785336444E0,-2.655978939E-2,-6.946859839E-1
2.140428188E1,9.785337614E0,-2.658337239E-2,-6.946833526E-1
2.141421087E1,9.785338783E0,-2.661277978E-2,-6.946579903E-1
2.142413987E1,9.785324750E0,-2.669476870E-2,-6.948635931E-1
2.143406887E1,9.785325335E0,-2.673925322E-2,-6.948584037E-1
2.144399787E1,9.785320657E0,-2.691129841E-2,-6.949157795E-1
2.145392687E1,9.785316564E0,-2.685575900E-2,-6.949645306E-1
2.146385587E1,9.785320072E0,-2.673921668E-2,-6.949192878E-1
2.147378488E1,9.785327089E0,-2.661227728E-2,-6.948286559E-1
2.148371388E1,9.785323581E0,-2.672041423E-2,-6.948700250E-1
2.149364187E1,9.785314810E0,-2.669897824E-2,-6.949903315E-1
2.150357087E1,9.785314810E0,-2.662728590E-2,-6.949934012E-1
2.151349987E1,9.785317149E0,-2.656650912E-2,-6.949643844E-1
2.152342887E1,9.785317733E0,-2.654341718E-2,-6.949555405E-1
2.153335787E1,9.785310132E0,-2.665738079E-2,-6.950350627E-1
2.154328688E1,9.785306624E0,-2.685715685E-2,-6.950857873E-1
2.155321587E1,9.785311301E0,-2.692315273E-2,-6.950273151E-1
2.156314487E1,9.785310132E0,-2.698424928E-2,-6.950162785E-1
2.157307287E1,9.785306624E0,-2.696720556E-2,-6.950881261E-1
2.158300187E1,9.785313056E0,-2.700575835E-2,-6.949899660E-1
2.159293087E1,9.785308378E0,-2.703166654E-2,-6.950545046E-1
2.160285987E1,9.785311301E0,-2.699708574E-2,-6.950273882E-1
2.161278888E1,9.785311886E0,-2.694372533E-2,-6.950094080E-1
2.162271787E1,9.785324165E0,-2.707369569E-2,-6.948432009E-1
2.163264687E1,9.785330012E0,-2.705720928E-2,-6.947538847E-1
2.164257587E1,9.785332351E0,-2.715253032E-2,-6.947160240E-1
2.165250487E1,9.785328258E0,-2.722980036E-2,-6.947532269E-1
2.166243287E1,9.785328258E0,-2.730046944E-2,-6.947582701E-1
2.167236187E1,9.785336444E0,-2.716832465E-2,-6.946528009E-1
2.168229088E1,9.785330597E0,-2.700352453E-2,-6.947481836E-1
2.169221987E1,9.785327674E0,-2.693448399E-2,-6.947896989E-1
2.170214887E1,9.785322996E0,-2.685675028E-2,-6.948619851E-1
2.171207787E1,9.785318903E0,-2.689544012E-2,-6.949128558E-1
2.172200687E1,9.785314225E0,-2.689250966E-2,-6.949675273E-1
2.173193587E1,9.785317733E0,-2.693292625E-2,-6.949263044E-1
2.174186387E1,9.785315979E0,-2.687438786E-2,-6.949437730E-1
2.175179288E1,9.785315394E0,-2.675407455E-2,-6.949680389E-1
2.176172187E1,9.785316564E0,-2.674457967E-2,-6.949521053E-1
2.177165087E1,9.785311301E0,-2.677493723E-2,-6.950191290E-1
2.178157987E1,9.785304869E0,-2.666816387E-2,-6.951310301E-1
2.179150887E1,9.785309547E0,-2.656262391E-2,-6.950596210E-1
2.180143787E1,9.785325919E0,-2.644083509E-2,-6.948322374E-1
2.181136687E1,9.785337029E0,-2.635607331E-2,-6.946726815E-1
2.182129588E1,9.785343461E0,-2.640986084E-2,-6.945778835E-1
2.183122387E1,9.785344046E0,-2.633817763E-2,-6.945902357E-1
2.184115287E1,9.785353986E0,-2.645678474E-2,-6.944339689E-1
2.185108187E1,9.785356325E0,-2.641257431E-2,-6.943964005E-1
2.186101087E1,9.785353401E0,-2.640587514E-2,-6.944511451E-1
2.187093987E1,9.785365680E0,-2.641932145E-2,-6.942812104E-1
2.188086887E1,9.785375621E0,-2.645233309E-2,-6.941291097E-1
2.189079788E1,9.785381468E0,-2.644314200E-2,-6.940555809E-1
2.190072687E1,9.785384976E0,-2.651013145E-2,-6.940178664E-1
2.191065487E1,9.785388485E0,-2.658063380E-2,-6.939762781E-1
2.192058387E1,9.785386146E0,-2.654776605E-2,-6.939768628E-1
2.193051287E1,9.785389654E0,-2.668417748E-2,-6.939073540E-1
2.194044187E1,9.785391993E0,-2.676235886E-2,-6.938917127E-1
2.195037087E1,9.785384976E0,-2.693445886E-2,-6.939804442E-1
2.196029988E1,9.785380883E0,-2.697316698E-2,-6.940362851E-1
2.197022887E1,9.785381468E0,-2.698632549E-2,-6.940086570E-1
2.198015787E1,9.785384392E0,-2.681161709E-2,-6.939945506E-1
2.199008687E1,9.785386730E0,-2.673146683E-2,-6.939658262E-1
2.200001487E1,9.785385561E0,-2.679110158E-2,-6.939876071E-1
2.200994387E1,9.785385561E0,-2.674536996E-2,-6.939842449E-1
2.201987287E1,9.785382053E0,-2.662486478E-2,-6.940446174E-1
2.202980188E1,9.785370358E0,-2.654917532E-2,-6.942226651E-1
2.203973087E1,9.785366265E0,-2.669883435E-2,-6.942562866E-1
2.204965987E1,9.785359833E0,-2.667165850E-2,-6.943266725E-1
2.205958887E1,9.785359833E0,-2.663938689E-2,-6.943349317E-1
2.206951787E1,9.785359833E0,-2.647139136E-2,-6.943545198E-1
2.207944587E1,9.785351062E0,-2.641349251E-2,-6.944749725E-1
2.208937487E1,9.785348724E0,-2.640795136E-2,-6.945097634E-1
2.209930388E1,9.785348139E0,-2.645642386E-2,-6.945027468E-1
2.210923287E1,9.785347554E0,-2.642353099E-2,-6.945498168E-1
2.211916187E1,9.785342876E0,-2.631736063E-2,-6.946262692E-1
2.212909087E1,9.785346385E0,-2.639444566E-2,-6.945714515E-1
2.213901987E1,9.785349308E0,-2.649620092E-2,-6.945192651E-1
2.214894887E1,9.785349308E0,-2.645657004E-2,-6.945336639E-1
2.215887787E1,9.785349308E0,-2.639673658E-2,-6.945037700E-1
2.216880588E1,9.785353401E0,-2.646463737E-2,-6.944403277E-1
2.217873487E1,9.785352232E0,-2.658213900E-2,-6.944776768E-1
2.218866387E1,9.785344046E0,-2.652736475E-2,-6.946036843E-1
2.219859287E1,9.785341122E0,-2.655612346E-2,-6.946270732E-1
2.220852187E1,9.785339953E0,-2.655949474E-2,-6.946280964E-1
2.221845087E1,9.785339953E0,-2.660747617E-2,-6.946256114E-1
2.222837987E1,9.785341122E0,-2.660664934E-2,-6.946263423E-1
2.223830888E1,9.785340537E0,-2.671780354E-2,-6.946403756E-1
2.224823687E1,9.785345215E0,-2.682891205E-2,-6.945620229E-1
2.225816587E1,9.785356325E0,-2.681790970E-2,-6.943985932E-1
2.226809487E1,9.785358079E0,-2.674902675E-2,-6.943802476E-1
2.227802387E1,9.785356325E0,-2.662393288E-2,-6.944025401E-1
2.228795287E1,9.785367435E0,-2.659000076E-2,-6.942519743E-1
2.229788187E1,9.785371528E0,-2.655491747E-2,-6.942005188E-1
2.230781088E1,9.785375036E0,-2.660221596E-2,-6.941524985E-1
2.231773987E1,9.785379129E0,-2.655024655E-2,-6.941086444E-1
2.232766787E1,9.785375621E0,-2.666950691E-2,-6.941287442E-1
2.233759687E1,9.785372697E0,-2.672859119E-2,-6.941674820E-1
2.234752587E1,9.785373282E0,-2.668642957E-2,-6.941751565E-1
2.235745487E1,9.785380883E0,-2.676163025E-2,-6.940777273E-1
2.236738387E1,9.785379714E0,-2.675745497E-2,-6.940625245E-1
2.237731288E1,9.785377375E0,-2.684653364E-2,-6.940791160E-1
2.238724187E1,9.785368604E0,-2.684820787E-2,-6.942140405E-1
2.239717087E1,9.785366850E0,-2.677271940E-2,-6.942538016E-1
2.240709987E1,9.785361587E0,-2.671417644E-2,-6.943374167E-1
2.241702787E1,9.785357494E0,-2.680259958E-2,-6.943814170E-1
2.242695687E1,9.785355740E0,-2.675744812E-2,-6.943943540E-1
2.243688587E1,9.785363926E0,-2.679355239E-2,-6.942743399E-1
2.244681488E1,9.785360418E0,-2.675801000E-2,-6.943344931E-1
2.245674387E1,9.785361587E0,-2.674417311E-2,-6.943295961E-1
2.246667287E1,9.785350478E0,-2.655867476E-2,-6.944999693E-1
2.247660187E1,9.785358664E0,-2.642867243E-2,-6.943834636E-1
2.248653087E1,9.785353401E0,-2.649838677E-2,-6.944519491E-1
2.249645887E1,9.785345800E0,-2.634233920E-2,-6.945816842E-1
2.250638788E1,9.785338199E0,-2.637099056E-2,-6.946876650E-1
2.251631688E1,9.785328843E0,-2.643507924E-2,-6.948042438E-1
2.252624587E1,9.785331767E0,-2.633544588E-2,-6.947641173E-1
2.253617487E1,9.785333521E0,-2.627998870E-2,-6.947507418E-1
2.254610387E1,9.785334105E0,-2.636429138E-2,-6.947258180E-1
2.255603287E1,9.785325335E0,-2.645022490E-2,-6.948385962E-1
2.256596187E1,9.785320657E0,-2.639863007E-2,-6.948967029E-1
2.257589087E1,9.785322996E0,-2.642321122E-2,-6.948759453E-1
2.258581887E1,9.785321242E0,-2.645401188E-2,-6.948952411E-1
2.259574787E1,9.785320657E0,-2.656229958E-2,-6.948996265E-1
2.260567687E1,9.785327089E0,-2.653211789E-2,-6.948195928E-1
2.261560587E1,9.785339953E0,-2.641106454E-2,-6.946525817E-1
2.262553508E1,9.785342876E0,-2.641184798E-2,-6.946114319E-1
2.263546408E1,9.785336444E0,-2.646251319E-2,-6.947016983E-1
2.264539308E1,9.785330012E0,-2.651330402E-2,-6.947830477E-1
2.265532208E1,9.785331767E0,-2.655195046E-2,-6.947728881E-1
2.266525008E1,9.785330012E0,-2.647025390E-2,-6.947749346E-1
2.267517908E1,9.785337029E0,-2.643041746E-2,-6.946806483E-1
2.268510808E1,9.785338199E0,-2.633650569E-2,-6.946620834E-1
2.269503708E1,9.785341707E0,-2.625843166E-2,-6.946335051E-1
2.270496608E1,9.785333521E0,-2.623038101E-2,-6.947399244E-1
2.271489508E1,9.785338783E0,-2.620130025E-2,-6.946788941E-1
2.272482408E1,9.785338783E0,-2.636685639E-2,-6.946730469E-1
2.273475308E1,9.785339953E0,-2.634756058E-2,-6.946490733E-1
2.274468208E1,9.785348724E0,-2.631921986E-2,-6.945256971E-1
2.275461008E1,9.785339953E0,-2.640653752E-2,-6.946425683E-1
2.276453908E1,9.785341122E0,-2.625175989E-2,-6.946373789E-1
2.277446808E1,9.785346385E0,-2.616042684E-2,-6.945555179E-1
2.278439708E1,9.785342876E0,-2.608706712E-2,-6.946069734E-1
2.279432608E1,9.785340537E0,-2.608177722E-2,-6.946399371E-1
2.280425508E1,9.785353401E0,-2.594920303E-2,-6.944850589E-1
2.281418408E1,9.785356325E0,-2.604163472E-2,-6.944281948E-1
2.282411308E1,9.785364511E0,-2.599388855E-2,-6.943045992E-1
2.283404108E1,9.785363926E0,-2.598599024E-2,-6.943162937E-1
2.284397008E1,9.785359249E0,-2.596648429E-2,-6.943893108E-1
2.285389908E1,9.785352232E0,-2.599506941E-2,-6.944815506E-1
2.286382808E1,9.785349308E0,-2.603562533E-2,-6.945418500E-1
2.287375708E1,9.785342876E0,-2.608225459E-2,-6.946104817E-1
2.288368608E1,9.785338783E0,-2.611677372E-2,-6.946786018E-1
2.289361508E1,9.785325335E0,-2.605571372E-2,-6.948564302E-1
2.290354408E1,9.785322996E0,-2.620865723E-2,-6.948777726E-1
2.291347308E1,9.785318318E0,-2.617993964E-2,-6.949578794E-1
2.292340108E1,9.785323581E0,-2.619273956E-2,-6.948948026E-1
