"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.531645896E1,2.226130571E-3,8.336178144E-4,1.784226624E-3
8.532638796E1,1.914247870E-3,9.588543617E-5,-1.487256959E-3
8.533631696E1,-1.218428602E-3,-1.037470065E-5,2.631321549E-3
8.534624596E1,2.252166625E-3,2.002733992E-3,-1.894743182E-4
8.535617496E1,-5.478807725E-4,1.918045455E-3,6.725452840E-5
8.536610396E1,3.523356281E-4,-5.936167436E-4,-2.980479039E-4
8.537603196E1,5.605947226E-4,-1.501222025E-3,-3.498635255E-3
8.538596096E1,-6.579011679E-4,-2.448325278E-3,1.569155604E-3
8.539588996E1,-1.785749802E-3,1.423978101E-4,-1.186949667E-3
8.540581896E1,7.970817387E-5,2.355384408E-3,7.846844383E-4
8.541574796E1,-1.444685040E-3,-6.289539160E-4,1.146607799E-3
8.542567696E1,1.546168234E-3,-2.801574534E-3,1.936308341E-3
8.543560596E1,-1.907685073E-3,-1.072916784E-3,-1.997180749E-3
8.544553496E1,-8.504865691E-4,1.881858334E-3,5.950450432E-4
8.545546296E1,-4.526101984E-4,1.466671587E-3,-1.306451857E-3
8.546539196E1,1.126258168E-3,-7.849887479E-4,-1.164717134E-3
8.547532096E1,-6.577279419E-5,-1.738666673E-3,2.800477669E-4
8.548524996E1,1.257230062E-3,-5.831343587E-4,1.259549288E-3
8.549517896E1,1.007178798E-5,7.653061766E-5,2.579678316E-3
8.550510796E1,-3.201887012E-4,-7.079490460E-4,2.344171517E-4
8.551503696E1,9.925896302E-5,-2.713043010E-3,2.750837710E-3
8.552496596E1,5.832277238E-4,-8.392768796E-4,-3.901710734E-4
8.553489396E1,-1.225058455E-3,9.410463390E-4,1.111585647E-3
8.554482296E1,3.196094185E-4,1.881530159E-3,1.732734963E-3
8.555475196E1,1.451722346E-4,3.768442257E-4,2.368431538E-3
8.556468096E1,-4.995265044E-4,1.634530025E-3,-1.116218045E-4
8.557460996E1,-1.142413588E-3,8.025584393E-4,-1.363574062E-3
8.558453896E1,7.331627421E-4,-9.790946497E-4,1.185670961E-3
8.559446796E1,4.521990195E-4,-1.676842920E-3,-2.976583317E-3
8.560439696E1,-2.229806036E-3,-1.921874209E-4,-5.171699449E-4
8.561432596E1,2.204889897E-3,-1.240673941E-3,-7.752301171E-4
8.562425396E1,9.806612507E-4,-6.915959530E-4,-6.411317736E-4
8.563418296E1,2.437144052E-3,2.126294654E-3,-2.919915132E-4
8.564411196E1,-1.783966320E-3,-3.256776254E-4,-8.672345430E-4
8.565404096E1,-1.033897977E-3,1.705629984E-7,-2.583693713E-4
8.566396996E1,-2.919822466E-3,-8.765981183E-4,-8.338186890E-4
8.567389896E1,-8.625304326E-4,-1.465689274E-3,1.720571890E-4
8.568382896E1,-5.694502033E-4,-4.872995196E-4,-2.079899888E-3
8.569375796E1,2.521350980E-4,-1.970149460E-4,-1.321964432E-3
8.570368596E1,1.517620403E-3,-1.944919815E-3,-3.318767995E-6
8.571361496E1,-2.285107272E-3,-8.789760614E-5,1.829202287E-3
8.572354396E1,-3.077136353E-5,-2.278291620E-3,-3.062682226E-4
8.573347296E1,-1.727174968E-4,-4.758227617E-3,4.095891491E-4
8.574340196E1,4.967590794E-4,1.512360061E-3,-9.491867386E-4
8.575333096E1,-1.208995469E-3,1.573080197E-3,9.517776780E-4
8.576325996E1,-8.892943151E-4,1.322351978E-3,-1.605064608E-4
8.577318896E1,-4.698466510E-4,-6.750188186E-4,-1.282229554E-3
8.578311696E1,-8.469512686E-4,9.451868245E-4,-1.521036029E-5
8.579304596E1,-7.484145463E-4,-4.737453710E-4,-1.813642681E-3
8.580297496E1,2.565083560E-3,3.507477464E-3,1.237717224E-3
8.581290396E1,-9.489576332E-4,3.522391198E-3,6.105427165E-4
8.582283296E1,7.720300928E-4,-2.523674630E-3,-2.237637527E-4
8.583276196E1,1.278109848E-4,-6.386891473E-4,-3.084521741E-4
8.584269096E1,-5.028997548E-4,-8.207217325E-4,8.521380369E-4
8.585261996E1,6.883321330E-4,1.670446945E-4,1.195153221E-3
8.586254796E1,-2.228576690E-3,4.009375407E-4,-1.379135065E-4
8.587247696E1,9.033009410E-4,1.278715325E-3,1.666644355E-3
8.588240596E1,2.969671506E-3,2.777735062E-5,6.428470369E-4
8.589233496E1,-7.192464545E-5,1.201166073E-3,3.154740436E-3
8.590226396E1,1.693228260E-4,-4.432167043E-5,-1.265028492E-3
8.591219296E1,-6.184400991E-4,1.282511657E-4,1.978701679E-3
8.592212196E1,-5.160411820E-5,2.547670854E-3,-1.077851746E-3
8.593205096E1,-1.039636787E-3,1.054436434E-3,6.633230951E-4
8.594197896E1,-2.181204734E-3,1.123678754E-3,-1.359384507E-3
8.595190796E1,-5.706725642E-5,-5.274811410E-4,3.504659981E-5
8.596183696E1,-1.514108386E-3,-4.330158408E-4,9.693377651E-4
8.597176596E1,1.793804113E-3,-7.472689031E-4,-1.262657344E-3
8.598169496E1,-2.089007990E-3,2.502041869E-3,-1.207128167E-3
8.599162396E1,-2.140939469E-3,-5.898880772E-4,1.567086903E-3
8.600155296E1,-1.356842229E-3,1.019443036E-3,4.950347356E-4
8.601148196E1,6.258809008E-4,-1.601107535E-3,4.629231989E-5
8.602141096E1,3.021056764E-4,-1.175566227E-3,8.590647485E-4
8.603133896E1,4.935869947E-4,1.051635481E-3,7.119495422E-6
8.604126796E1,9.402516298E-4,1.327009959E-4,2.188966610E-4
8.605119696E1,-9.069168009E-4,-9.227097617E-4,1.389089739E-3
8.606112596E1,-2.144346014E-3,-2.757580718E-3,-1.482849941E-3
8.607105496E1,2.248021774E-4,-3.253727686E-3,1.419196604E-3
8.608098396E1,-3.588907421E-4,1.165118534E-3,-2.044891007E-4
8.609091296E1,1.010373235E-4,3.139053471E-3,-2.472568303E-5
8.610084196E1,1.582853030E-3,-1.601850381E-3,-2.432572655E-4
8.611076996E1,-1.127978321E-3,4.575721396E-4,-6.520529278E-4
8.612069896E1,-1.694697421E-3,4.287656047E-4,1.628436381E-3
8.613062796E1,1.167135313E-3,4.199535120E-3,1.128028380E-3
8.614055696E1,2.821735106E-4,1.641761279E-3,3.774352372E-4
8.615048596E1,1.676071901E-3,5.943400320E-4,1.004875870E-3
8.616041496E1,3.543063067E-4,-3.482970933E-4,6.694651674E-4
8.617034396E1,-2.081533894E-4,3.736858489E-4,-1.174507663E-3
8.618027296E1,-2.812640741E-5,1.946926117E-3,3.895228729E-4
8.619020096E1,-1.522426028E-3,4.889130651E-5,-1.164777204E-4
8.620012996E1,5.729184486E-4,-1.257174881E-4,-1.040956937E-3
8.621005896E1,-1.992504811E-3,-3.668254241E-3,-2.846191637E-4
8.621998796E1,1.773712225E-3,1.656820998E-3,1.361340750E-3
8.622991696E1,6.438698620E-6,-1.512074377E-3,1.180512132E-3
8.623984596E1,9.499341249E-4,-2.687148750E-3,-2.395838033E-3
8.624977496E1,-4.769875668E-4,-7.992336759E-4,8.739910554E-4
8.625970396E1,4.363758489E-4,4.812167026E-5,-4.232176580E-4
8.626963196E1,9.945742786E-4,2.563808812E-4,2.774173394E-3
8.627956096E1,-1.685465686E-4,1.224334119E-5,-6.185332313E-5
8.628948996E1,5.449145101E-4,2.795597538E-5,5.016718060E-4
8.629941896E1,1.971336547E-3,-7.084970130E-4,-9.653950110E-4
8.630934796E1,1.060002949E-3,-2.031821758E-3,-1.394696534E-3
8.631927696E1,-3.315702546E-3,2.449167368E-4,1.025315607E-3
8.632920596E1,-1.726397313E-4,-5.106220488E-4,-1.251154579E-3
8.633913496E1,-7.981201634E-5,1.308869338E-3,4.063895904E-4
8.634906396E1,-6.036558188E-4,-7.327100029E-4,-3.542890772E-5
8.635899196E1,1.317671500E-3,1.796165365E-3,-6.791530177E-5
8.636892096E1,1.869211905E-3,2.995120594E-3,-1.804562751E-3
8.637884996E1,6.791106425E-4,4.015158629E-4,-2.746543847E-3
8.638877896E1,-1.986181131E-3,5.083086435E-4,-1.518826466E-3
8.639870796E1,-1.154757803E-3,-4.423522041E-4,7.159300148E-4
8.640863696E1,2.805096097E-3,-2.401639707E-3,2.164689591E-3
8.641856596E1,1.929599792E-3,2.013533376E-3,1.468755538E-3
8.642849496E1,2.097112592E-3,-6.533560809E-4,8.256020956E-4
8.643842296E1,1.784800552E-4,4.657631507E-6,2.683856525E-3
8.644835196E1,-7.235328667E-4,-3.231775190E-4,1.641495386E-3
8.645828096E1,9.140847251E-4,-7.261260180E-5,3.079297021E-4
8.646820996E1,-2.955488162E-3,7.279598503E-5,1.609948929E-3
8.647813896E1,3.596255556E-5,1.485558692E-3,-1.649102196E-4
8.648806796E1,-1.143551432E-3,-2.955634554E-4,1.630326500E-3
8.649799696E1,1.720428932E-3,-7.313122042E-4,1.677628607E-4
8.650792596E1,7.065632381E-4,-8.255880093E-4,-1.156627201E-3
8.651785396E1,-1.833570190E-3,-7.346312050E-4,2.643736079E-4
8.652778296E1,-1.633832930E-3,1.852629706E-3,-3.383091651E-3
8.653771196E1,7.178145461E-4,-3.759684332E-4,2.715359209E-3
8.654764096E1,-3.764787689E-4,1.905561658E-3,3.605922684E-4
8.655756996E1,-2.556657419E-3,1.340358867E-3,6.661133375E-4
8.656749896E1,3.014941700E-3,2.775536384E-3,2.295967890E-3
8.657742796E1,-2.193069085E-4,2.727747487E-4,1.827907981E-3
8.658735696E1,-9.926888160E-4,-2.838596236E-3,7.567845751E-4
8.659728496E1,-8.350308053E-4,-5.768948467E-4,2.706437372E-4
8.660721396E1,-2.732533263E-3,3.247936955E-3,1.050950028E-3
8.661714296E1,6.130454130E-4,2.035062294E-3,-1.588528976E-4
8.662707196E1,3.006960731E-3,-6.824274315E-4,2.163867466E-4
8.663700096E1,-1.985089853E-3,-1.116793719E-3,1.812800765E-4
8.664692996E1,4.157563671E-5,-1.650491264E-3,5.346816033E-4
8.665685896E1,1.026795246E-3,-9.290500311E-4,-2.143647987E-3
8.666678796E1,-8.755009621E-4,1.143688336E-3,-8.344380185E-4
8.667671596E1,-1.798416488E-4,-2.824007533E-4,-2.709394321E-4
8.668664425E1,-2.810419537E-4,-1.221431303E-3,-6.728107110E-4
8.669657325E1,-2.588238567E-5,-2.107364824E-3,1.322873868E-4
8.670650225E1,3.190804273E-5,-1.850951812E-4,-6.618672051E-4
8.671643125E1,4.217727110E-4,1.209111884E-3,-1.156121492E-3
8.672636025E1,-1.221397659E-3,3.185507958E-4,-1.207786612E-3
8.673628925E1,1.968238968E-3,-7.631275803E-4,9.117319714E-4
8.674621825E1,-2.190819476E-3,-3.841597354E-4,6.145231891E-4
8.675614725E1,8.235219866E-4,7.445159135E-4,1.726305578E-3
8.676607525E1,1.611284912E-3,8.997782134E-4,-6.759958342E-5
8.677600425E1,-7.866364904E-4,2.650312672E-4,1.490725903E-3
8.678593325E1,7.380233146E-4,-4.875780432E-4,1.433201600E-3
8.679586225E1,9.195972234E-5,-1.805601176E-3,-8.893492632E-4
8.680579125E1,-1.622316893E-3,-1.628767233E-3,2.483278047E-3
8.681572025E1,-7.101153024E-4,-1.981043170E-4,-3.441748209E-3
8.682564925E1,-7.308879867E-4,7.561063394E-4,9.679375216E-5
8.683557825E1,2.777343150E-3,1.143191475E-3,-1.654690597E-3
8.684550625E1,5.372846499E-5,-1.693873899E-3,3.077927977E-4
8.685543525E1,1.167009119E-3,8.707676316E-4,1.147572650E-3
8.686536425E1,2.248519100E-3,-6.027353811E-5,-1.777909696E-3
8.687529325E1,-9.777722880E-5,1.291798544E-3,-2.909931354E-4
8.688522225E1,8.087628521E-4,-2.837275970E-4,3.452356905E-4
8.689515125E1,2.055815421E-4,-4.487453843E-4,1.185523812E-3
8.690508025E1,2.007742878E-3,7.520739455E-4,-1.606001519E-3
8.691500925E1,7.433090359E-4,-6.068391958E-4,-3.204727545E-4
8.692493725E1,6.860508583E-4,-4.643600842E-4,-5.385857075E-4
8.693486625E1,-2.024234273E-4,1.548582804E-4,-1.387309749E-3
8.694479525E1,1.376830973E-3,2.211617539E-3,-4.528062418E-4
8.695472425E1,1.063789707E-3,9.377950919E-4,-3.253356554E-4
8.696465325E1,-8.480940014E-4,6.858601118E-4,1.469901297E-3
8.697458225E1,3.597512841E-5,4.434620496E-5,-2.241493203E-4
8.698451125E1,8.160150610E-4,-1.520527177E-3,5.590864457E-4
8.699444025E1,-1.020657597E-3,-2.315666643E-4,5.363905802E-5
8.700436925E1,7.546055131E-4,4.446099629E-4,-1.074820757E-4
8.701429725E1,5.953889340E-4,-1.024255645E-3,-1.608279999E-3
8.702422625E1,3.008432686E-4,-1.912419917E-3,9.092059918E-4
8.703415525E1,-3.241188824E-4,-9.674448520E-4,-1.072918531E-3
8.704408425E1,8.061267436E-4,-2.976598626E-4,-1.312070526E-3
8.705401325E1,-1.771954121E-3,2.171591041E-4,-8.666003123E-5
8.706394225E1,-8.899150416E-4,1.305326703E-3,-1.918547787E-4
8.707387125E1,1.657833345E-3,1.283433812E-4,1.835391391E-3
8.708380025E1,1.433328725E-3,2.874116763E-5,-2.517012879E-3
8.709372825E1,1.429656055E-3,1.165011665E-3,1.023103017E-3
8.710365725E1,1.115403138E-3,1.864624210E-3,-1.025134232E-3
8.711358625E1,-6.346669979E-4,3.130226687E-4,-3.943624906E-4
8.712351525E1,8.034403436E-4,-4.792677646E-4,-7.648081519E-4
8.713344425E1,-3.076273249E-3,-1.623825636E-3,3.775786608E-4
8.714337325E1,-1.523885876E-4,1.309113577E-3,1.810625661E-3
8.715330225E1,3.041303717E-4,2.196340938E-4,8.489473257E-4
8.716323125E1,-8.333055303E-4,-3.478855360E-4,6.056856364E-6
8.717316025E1,-9.889770299E-4,-1.608059159E-3,-5.801534280E-4
8.718308825E1,2.417472657E-3,-1.275962917E-3,-1.250737347E-3
8.719301725E1,-7.674628869E-4,-2.500686795E-3,4.312633537E-4
8.720294625E1,-1.068932470E-3,6.120158359E-4,-1.868563704E-4
8.721287525E1,1.919019502E-3,5.413276376E-4,-1.629270613E-3
8.722280425E1,1.289448235E-3,-8.975783130E-4,1.242416212E-3
8.723273325E1,-1.086866483E-3,1.858852222E-3,-1.044074073E-3
8.724266225E1,-5.196132697E-4,1.639940310E-3,4.883087240E-4
8.725259025E1,2.321116626E-4,-1.467299880E-3,-7.573729381E-4
8.726251925E1,-1.449696720E-5,-1.879557269E-3,-1.964317635E-3
8.727244825E1,-7.020109333E-4,-1.746100374E-3,1.335344044E-3
8.728237725E1,-4.527387209E-4,-1.428118907E-3,-2.262320369E-3
8.729230625E1,-1.878137700E-4,1.511099515E-3,1.348219113E-3
8.730223525E1,-3.015310504E-4,1.106298994E-3,-1.822007820E-3
8.731216425E1,2.372013405E-4,2.021653578E-3,2.722865203E-3
8.732209325E1,-8.187419735E-4,7.404066855E-4,-6.566862576E-4
8.733202225E1,5.397074856E-4,-2.650128445E-3,8.052750491E-4
8.734195025E1,1.425474882E-3,5.243594060E-4,1.204216620E-3
8.735187925E1,4.139333032E-4,-6.201104261E-4,-9.517851286E-4
8.736180825E1,-6.270962767E-4,-1.199614257E-3,8.764676750E-5
8.737173725E1,-5.865730345E-4,-5.962784635E-4,-1.125489362E-4
8.738166625E1,7.889498957E-4,-1.817071578E-3,-6.369254552E-4
8.739159525E1,2.433988266E-4,1.188747934E-3,-9.874720126E-4
8.740152425E1,-1.133988146E-3,1.514985110E-3,2.558793174E-3
8.741145325E1,-9.976569563E-4,-2.219986869E-3,5.247357767E-4
8.742138125E1,-3.069862258E-3,-1.458589104E-3,1.043785829E-3
8.743131025E1,-1.048774458E-3,3.177053295E-3,-9.262179956E-4
8.744123925E1,8.639078587E-4,-9.457864799E-4,-7.946575060E-4
8.745116825E1,-4.399032332E-4,1.659823174E-4,4.679472186E-4
8.746109725E1,1.513525378E-3,-4.976774217E-4,1.330811530E-3
8.747102625E1,-9.351423942E-4,1.854619477E-3,6.950956304E-4
8.748095525E1,-2.412664238E-3,-4.364978813E-4,-9.904187173E-4
8.749088425E1,6.858715788E-4,-1.171247684E-3,1.891837455E-4
8.750081225E1,-4.286612384E-4,-1.587138104E-4,-2.014316153E-3
8.751074125E1,-1.393110259E-3,-2.087928588E-3,-1.185774803E-3
8.752067025E1,1.351010986E-3,-1.705232426E-3,-1.403887756E-3
8.753059925E1,2.490344923E-3,2.392821014E-3,-1.844530925E-4
8.754052825E1,-5.457177758E-5,5.350032006E-5,7.122331299E-4
8.755045725E1,-2.208707388E-3,1.003867248E-3,1.707007177E-4
8.756038625E1,1.270179637E-3,-1.773809781E-3,-9.668059647E-5
8.757031525E1,1.986179501E-3,-4.856943560E-4,-9.726826102E-4
8.758024425E1,1.348884776E-3,-1.561345067E-3,1.182613662E-3
8.759017225E1,6.417576224E-4,1.349060913E-3,1.519962214E-3
8.760010125E1,5.757114850E-4,3.439839638E-4,-3.402559087E-4
8.761003025E1,3.266851418E-4,-1.327952370E-3,-1.126844902E-3
8.761995925E1,7.495949976E-4,1.577023650E-3,-1.075179316E-3
8.762988825E1,7.355939597E-4,1.677861670E-3,1.526492881E-3
8.763981725E1,4.676799290E-4,1.543904655E-3,-8.756783791E-4
8.764974625E1,-5.141985603E-4,-4.019779735E-4,-2.851160243E-4
8.765967525E1,1.561202575E-3,-6.485866616E-4,1.372968080E-3
8.766960325E1,2.852915786E-4,-1.363772550E-3,2.028207295E-3
8.767953225E1,1.856822986E-3,-4.843727220E-5,-2.272531390E-3
8.768946108E1,-1.567676198E-3,3.336838272E-4,2.152733505E-4
8.769939008E1,-4.512788728E-4,-1.502832049E-3,2.552205697E-4
8.770931908E1,-9.577507153E-4,-4.647651804E-5,1.030768966E-3
8.771924808E1,6.220364012E-4,-9.547869558E-5,-1.303758007E-3
8.772917708E1,1.958861481E-3,-5.960170529E-4,4.788511433E-4
8.773910608E1,-6.061373278E-5,-2.444798010E-4,-7.264954038E-4
8.774903408E1,-3.140186891E-4,-1.595729263E-3,-3.297030926E-4
8.775896308E1,-2.044807188E-3,-1.426085946E-3,-4.745787010E-4
8.776889208E1,-1.028075349E-3,-6.378882099E-4,-2.074414399E-3
8.777882108E1,1.709387638E-3,-1.329777413E-3,1.155467471E-3
8.778875008E1,1.150175463E-3,1.219087164E-3,-1.816624310E-3
8.779867908E1,-2.882915782E-3,-4.937654012E-5,-8.634789847E-4
8.780860808E1,-1.937121153E-3,-2.907024929E-3,-3.236867487E-4
8.781853708E1,6.565316580E-4,-1.436160994E-3,1.181317493E-4
8.782846508E1,-2.675840631E-3,-1.027851249E-4,3.327624872E-4
8.783839408E1,-1.165562076E-3,-2.966632601E-4,-1.216398086E-3
8.784832308E1,3.102463670E-3,-8.262529154E-4,1.615119865E-3
8.785825208E1,-1.129033044E-3,1.050545252E-4,-8.456408978E-4
8.786818108E1,1.604008954E-3,-1.656355453E-3,9.000662249E-4
8.787811008E1,2.037039027E-3,1.143803820E-4,-4.626731388E-4
8.788803908E1,-1.163519919E-4,-1.344626653E-3,1.560361357E-3
8.789796808E1,1.380078029E-3,6.101335748E-4,-2.071657684E-3
8.790789708E1,-1.744379057E-3,-8.247641381E-4,1.512121409E-3
8.791782508E1,8.585946634E-4,-1.407463802E-3,4.268833436E-4
8.792775408E1,-4.380871542E-4,4.274456878E-4,-1.121976878E-3
8.793768308E1,3.273054026E-4,-1.368781523E-4,-3.139739856E-4
8.794761208E1,-6.658206694E-4,-2.733049681E-3,-2.080600243E-3
8.795754108E1,5.190121010E-5,8.550270577E-4,6.281009410E-4
8.796747008E1,-1.851581270E-3,1.345749479E-3,-1.772699412E-3
8.797739908E1,4.621730186E-4,2.195564331E-3,1.127483090E-3
8.798732808E1,1.514777541E-4,4.621440894E-5,2.347370610E-4
8.799725608E1,5.357721820E-4,1.171133714E-3,5.958615802E-4
8.800718508E1,7.122601382E-4,-3.614730667E-4,1.613423228E-5
8.801711408E1,-2.991131740E-3,-7.939704228E-4,-1.282156911E-3
8.802704308E1,4.580873065E-4,-2.118904376E-6,2.463387093E-3
8.803697208E1,-1.845280873E-3,-1.361130038E-3,-3.041899763E-3
8.804690108E1,-4.253815860E-4,-1.592098619E-3,1.227630302E-3
8.805683008E1,1.452147029E-3,-6.637355546E-5,-2.377490979E-3
8.806675908E1,-5.510379560E-4,2.366757719E-3,8.510986809E-4
8.807668708E1,-4.887199029E-4,2.026405884E-3,1.071608393E-3
8.808661608E1,-1.823874889E-3,-1.358791837E-3,-1.234009396E-3
8.809654508E1,-3.892299719E-4,5.291230627E-4,-1.612977590E-3
8.810647408E1,1.660467125E-3,1.606951701E-3,7.542688400E-5
8.811640308E1,1.743824221E-3,1.929993043E-3,-4.319055006E-4
8.812633208E1,-2.872343175E-4,4.352618125E-4,-9.615132585E-4
8.813626108E1,-9.215995669E-4,-4.958681529E-6,-8.800206706E-4
8.814619008E1,4.848535173E-4,-2.423353028E-3,8.296533488E-4
8.815611908E1,3.318116069E-5,5.420768284E-4,-3.587407991E-5
8.816604708E1,-1.866745297E-3,6.947049988E-4,-1.103632152E-3
8.817597608E1,-1.105081290E-3,1.785843342E-4,8.306219243E-4
8.818590508E1,1.661943272E-3,-1.391881844E-3,1.286555082E-3
8.819583408E1,-1.977818087E-3,-1.606063452E-4,-1.583895646E-4
8.820576308E1,5.859099329E-4,8.448978770E-5,4.918398336E-4
8.821569208E1,-5.802884698E-4,-3.666497068E-4,-1.792768016E-4
8.822562108E1,-1.917023212E-3,-1.666851458E-4,-1.169036608E-3
8.823555008E1,-8.522914723E-4,2.198468195E-3,-6.774170324E-4
8.824547808E1,1.018336043E-4,-1.621420030E-3,-2.447990701E-4
8.825540708E1,-8.782097138E-4,1.855447772E-5,-4.546563141E-4
8.826533608E1,3.816401586E-4,-1.222657971E-3,1.629894599E-3
8.827526508E1,2.450202592E-4,6.476800772E-4,1.422530040E-4
8.828519408E1,4.150350578E-4,7.637443487E-4,7.824078202E-4
8.829512308E1,-3.061721567E-3,-1.512725721E-3,-2.359323204E-3
8.830505208E1,-1.768189017E-3,4.617767408E-4,1.464108936E-3
8.831498108E1,8.720690385E-4,-7.222646382E-4,1.208106987E-4
8.832490908E1,1.875461079E-3,1.997766085E-3,-1.148787327E-3
8.833483808E1,-4.406902008E-4,-1.547167543E-3,9.215541650E-4
8.834476708E1,7.201260887E-4,4.977653152E-4,-2.176028676E-3
8.835469608E1,-1.888972940E-3,2.849336481E-3,1.598469215E-3
8.836462508E1,-1.677765278E-3,3.441095469E-4,-1.146498136E-3
8.837455408E1,1.944368705E-4,-1.158978557E-3,-2.005435526E-4
8.838448308E1,-8.704056963E-4,-7.834440330E-4,-1.065888442E-3
8.839441208E1,9.168419056E-4,2.257353161E-3,-9.002401493E-4
8.840434008E1,-9.740621317E-4,7.184306160E-4,-1.865625381E-4
8.841426908E1,-1.632928150E-3,-1.750586089E-3,8.984091692E-4
8.842419808E1,-7.850765251E-4,-1.785262953E-3,3.284055740E-3
8.843412708E1,-2.153941197E-3,7.601864054E-4,-1.906977966E-3
8.844405608E1,2.016489394E-3,-2.150559332E-3,2.511858009E-3
8.845398508E1,3.738519736E-4,2.125412226E-3,-8.232188411E-4
8.846391408E1,-4.665590823E-4,-1.868207706E-3,7.604041602E-4
8.847384308E1,-1.617044909E-3,-4.596618237E-4,6.086039357E-4
8.848377208E1,2.080017701E-3,-2.873592079E-3,1.734968973E-3
8.849370008E1,-6.071119569E-4,5.397813511E-4,1.783971209E-3
8.850362908E1,1.680259593E-4,-4.922439111E-4,-6.714882329E-4
8.851355808E1,-6.969687529E-4,6.832502550E-6,2.756798873E-3
8.852348708E1,-4.242639989E-6,6.664140383E-4,4.771579988E-4
8.853341608E1,2.751862630E-3,-1.051037107E-4,1.317118760E-3
8.854334508E1,1.804228406E-3,-3.855727555E-4,2.634170465E-3
8.855327408E1,-1.805686392E-3,-6.146045635E-4,1.463711029E-3
8.856320308E1,-1.848381013E-3,-5.759915803E-4,4.889024422E-5
8.857313108E1,-1.031323103E-3,-1.192247029E-3,1.679543871E-3
8.858306008E1,-1.194267534E-4,5.415134365E-4,1.388052246E-3
8.859298908E1,5.873763002E-4,-7.447933895E-4,-1.762201078E-3
8.860291808E1,7.229181938E-4,6.696230266E-4,-2.965615131E-4
8.861284708E1,8.347709663E-4,1.560983132E-3,-3.349110484E-4
8.862277608E1,1.641307957E-3,-4.487883707E-4,1.578276278E-3
8.863270508E1,1.342501491E-3,6.809245097E-4,1.028850675E-4
8.864263408E1,-1.353924163E-4,1.046745107E-3,-4.209829494E-4
8.865256308E1,2.012313344E-4,1.213459065E-3,1.760145882E-3
8.866249108E1,1.820908859E-3,3.233212046E-4,-1.271344721E-3
8.867242008E1,-4.259999841E-4,-1.865264610E-3,1.347341575E-3
8.868234908E1,-4.451121204E-4,1.594482455E-3,-8.788066916E-4
8.869227846E1,-1.462706132E-3,9.420079878E-4,3.329315223E-4
8.870220746E1,-1.070552971E-3,1.223124797E-3,-1.179514453E-3
8.871213646E1,1.662191935E-4,-5.119777052E-5,2.218405716E-4
8.872206546E1,-6.795078516E-4,7.233052747E-4,-1.432421617E-3
8.873199346E1,3.490203060E-3,-3.640634241E-4,3.588702064E-3
8.874192246E1,1.721744891E-3,-8.539244300E-5,-3.040917218E-4
8.875185146E1,1.078324858E-3,-5.035087233E-4,5.595711991E-4
8.876178046E1,1.203887630E-3,-1.127176918E-3,9.179885965E-4
8.877170946E1,-1.722660149E-3,-1.187098096E-3,8.817696944E-4
8.878163846E1,6.600935012E-5,9.110477404E-4,-1.215512399E-3
8.879156746E1,1.411171630E-3,1.377101056E-3,3.253924660E-4
8.880149646E1,-8.066773880E-4,1.424693037E-3,9.813441429E-4
8.881142546E1,7.571307942E-4,-1.318629133E-3,-1.032804605E-3
8.882135346E1,-2.842792310E-4,-7.461600471E-4,7.476371247E-4
8.883128246E1,-1.826782245E-3,5.039277603E-4,-1.346672885E-3
8.884121146E1,-2.318519866E-3,1.841196558E-3,-1.590171829E-3
8.885114046E1,8.884584531E-4,1.081663184E-3,2.207774669E-4
8.886106946E1,2.188561484E-4,6.700225058E-4,-5.627349019E-4
8.887099846E1,1.033783890E-3,4.471224383E-5,-2.466174774E-4
8.888092746E1,-8.068708703E-4,2.010762924E-3,-1.172982622E-3
8.889085646E1,-3.537676297E-3,2.283204347E-3,2.412697533E-3
8.890078446E1,-2.493057400E-5,-1.371657127E-4,1.568735344E-3
8.891071346E1,2.858473919E-3,-1.972031896E-5,3.663180396E-4
8.892064246E1,-1.917041605E-3,5.978038535E-4,-9.570829570E-5
8.893057146E1,1.443867572E-3,7.834261633E-4,2.134847455E-4
8.894050046E1,-6.260131486E-4,-4.923475208E-4,-1.062449068E-3
8.895042946E1,1.462171320E-3,1.072359737E-5,-1.277898904E-3
8.896035846E1,-1.155934297E-4,4.487523984E-4,-1.348150428E-3
8.897028746E1,-2.863176866E-3,2.399605874E-4,4.060738720E-4
8.898021546E1,-5.421182141E-4,-5.711950944E-4,-1.316526905E-4
8.899014446E1,2.628374845E-3,5.928726168E-4,-1.434737351E-3
8.900007346E1,3.116782755E-4,2.101762220E-4,1.100634225E-3
8.901000246E1,-1.112846658E-3,-3.685286792E-4,-2.459745854E-3
8.901993146E1,-1.052657608E-3,9.585388470E-4,-7.799509913E-4
8.902986046E1,1.733541489E-3,3.215106553E-4,1.282933401E-3
8.903978946E1,1.520351041E-3,1.590280561E-3,5.275709555E-5
8.904971846E1,-1.760823652E-4,1.941018971E-3,-1.986450516E-4
8.905964746E1,2.224454191E-3,-3.236580407E-3,-1.457510050E-3
8.906957546E1,1.362655312E-3,3.317892551E-4,4.844670184E-4
8.907950446E1,7.329927757E-4,1.184831024E-3,-2.030716278E-3
8.908943346E1,7.492378354E-4,2.742127981E-5,5.546805914E-4
8.909936246E1,1.143217552E-3,9.384554578E-4,-2.493200824E-3
