"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.844353250E0,4.989458352E-2,-2.887243627E-2,-1.723466814E-2
1.854282250E0,8.422789894E-2,-1.375312630E-2,5.707174838E-2
1.864211250E0,1.358498231E-1,-1.721533578E-2,-1.401928425E-2
1.874140250E0,5.836621229E-2,-2.235216955E-2,9.809288979E-2
1.884069250E0,-1.392974876E-1,-1.242668543E-2,9.074878693E-3
1.893998250E0,-2.764817914E-1,-1.656713538E-2,5.518251300E-2
1.903927250E0,-3.203628426E-1,-1.676975967E-2,9.694508135E-2
1.913856250E0,-3.370671317E-1,-1.325655151E-3,-3.883194387E-2
1.923784250E0,-1.167300126E-1,-7.127808871E-2,3.285462767E-1
1.933713250E0,-9.357266318E-2,1.200983377E-2,8.013609052E-3
1.943642250E0,6.276689988E-2,-1.674671799E-2,-1.288895899E-1
1.953571250E0,2.321468867E-1,-9.783305414E-4,7.449235797E-2
1.963500250E0,2.980018108E-1,-1.846510503E-2,-1.197147238E-1
1.973429250E0,3.446119768E-1,-2.268946253E-2,3.100193739E-3
1.983358250E0,2.826005006E-1,7.996871397E-3,-5.475508153E-2
1.993287250E0,1.503624661E-1,-4.256442262E-2,-1.676221311E-1
2.003216250E0,-5.308698054E-2,-7.313043181E-2,1.201041484E-1
2.013145250E0,-1.363390888E-1,4.956207795E-2,5.842128575E-2
2.023074250E0,-2.543694125E-1,-5.633861717E-2,1.564176965E-1
2.033003250E0,-2.917929814E-1,-2.246341283E-2,1.106895465E-1
2.042932250E0,-2.025480984E-1,-1.135258846E-2,1.201509261E-1
2.052860250E0,-9.167396262E-2,-1.638205273E-2,1.095768213E-2
2.062789250E0,2.158240188E-2,-1.942488894E-2,2.539738119E-2
2.072718250E0,1.157775012E-1,-1.466562085E-2,-4.195435703E-2
2.082647250E0,1.822281469E-1,-1.646537555E-2,-2.242758036E-2
2.092576250E0,1.907901517E-1,-1.708382824E-2,-7.530278206E-2
2.102505250E0,1.515379392E-1,-1.725438422E-2,-3.903133392E-2
2.112434250E0,8.649544917E-2,-1.225565437E-2,-1.521153152E-2
2.122363250E0,2.636107542E-3,-1.272178710E-2,1.894088566E-2
2.132292250E0,-7.187587515E-2,-2.157880219E-2,3.711286247E-2
2.142221250E0,-9.981887821E-2,-1.124446979E-2,8.692938566E-2
2.152150250E0,-1.055526213E-1,-2.635495411E-2,7.198214829E-2
2.162079250E0,-5.522866946E-2,-1.912638858E-2,4.584860265E-2
2.172008250E0,-2.330458961E-2,-2.136534227E-2,-5.578828454E-3
2.181937250E0,3.267369289E-2,-1.422311453E-2,-9.874777794E-3
2.191865250E0,6.236790050E-2,-1.560943455E-2,-5.672968626E-3
2.201794250E0,6.602599170E-2,-1.050497973E-2,-1.438239634E-2
2.211723250E0,4.085526321E-2,-2.320884146E-2,2.027814388E-3
2.221652250E0,1.789942347E-3,-2.465321336E-2,2.261878431E-2
2.231581250E0,-3.604406454E-2,-2.709590597E-2,7.764634609E-2
