"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.105209173E2,-1.048944145E-1,-9.044507891E-2,6.374446750E-1
1.105308463E2,-1.121627688E-1,-1.091872603E-1,6.835332513E-1
1.105407743E2,-1.037647575E-1,-1.627767235E-1,7.162967920E-1
1.105507033E2,-1.079984084E-1,-1.937306523E-1,7.508416176E-1
1.105606323E2,-1.302648187E-1,-2.075793594E-1,7.764614820E-1
1.105705613E2,-1.540843695E-1,-1.904440075E-1,7.898107767E-1
1.105804903E2,-2.060165405E-1,-1.437705159E-1,7.931391597E-1
1.105904193E2,-2.631683052E-1,-7.081630826E-2,7.979751825E-1
1.106003483E2,-2.981625199E-1,1.908828318E-2,8.121996522E-1
1.106102763E2,-3.217395544E-1,1.046140715E-1,8.405118585E-1
1.106202053E2,-3.408056498E-1,1.362473667E-1,8.760908842E-1
1.106301343E2,-3.397987783E-1,9.955788404E-2,9.156892896E-1
1.106400633E2,-3.225971758E-1,2.357203886E-2,9.576804638E-1
1.106499923E2,-3.074540496E-1,-6.866607815E-2,1.003531218E0
1.106599213E2,-2.868318558E-1,-1.371058375E-1,1.052963495E0
1.106698503E2,-2.576971352E-1,-1.696474254E-1,1.094523072E0
1.106797793E2,-2.214784175E-1,-1.641128510E-1,1.136947155E0
1.106897073E2,-1.956739873E-1,-1.198729500E-1,1.167154908E0
1.106996363E2,-1.686343849E-1,-1.077667475E-1,1.165096521E0
1.107095653E2,-1.265096366E-1,-1.026436761E-1,1.155986190E0
1.107194943E2,-9.333623946E-2,-6.900581717E-2,1.144797444E0
1.107294233E2,-7.393379509E-2,-5.933775008E-2,1.138227344E0
1.107393523E2,-3.203162551E-2,-5.855930969E-2,1.131679416E0
1.107492813E2,1.177532226E-2,-7.127173990E-2,1.132949233E0
1.107592093E2,5.498670787E-2,-1.084081903E-1,1.137844205E0
1.107691383E2,7.968743145E-2,-1.305333674E-1,1.144652009E0
1.107790673E2,1.035908982E-1,-1.197936460E-1,1.152733088E0
1.107889963E2,1.203219742E-1,-9.593292326E-2,1.167271137E0
1.107989253E2,1.153069735E-1,-4.319274426E-2,1.171246409E0
1.108088543E2,1.059544086E-1,3.345339745E-2,1.184437990E0
1.108187833E2,8.823240548E-2,1.021789312E-1,1.189217091E0
1.108287113E2,7.830301672E-2,1.246751696E-1,1.185677409E0
1.108386403E2,6.225347519E-2,1.068490371E-1,1.179858685E0
1.108485693E2,7.485470176E-2,8.916042000E-2,1.176197886E0
1.108584983E2,9.110157937E-2,8.609512448E-2,1.180164456E0
1.108684273E2,9.935869277E-2,6.674219668E-2,1.180925727E0
1.108783563E2,1.041047126E-1,3.094611317E-2,1.169727445E0
1.108882853E2,1.075616851E-1,-8.679305902E-4,1.157383561E0
1.108982143E2,1.246996596E-1,-3.262239695E-2,1.136864781E0
1.109081423E2,8.909113705E-2,-8.290242404E-2,1.104213119E0
1.109180713E2,5.521493405E-2,-1.632207036E-1,1.025846601E0
1.109280003E2,7.190163434E-2,-1.744352132E-1,9.743518829E-1
1.109379293E2,7.132159919E-2,-1.679762453E-1,9.474574327E-1
1.109478583E2,9.726152569E-2,-1.010911316E-1,9.213383794E-1
1.109577873E2,8.341708779E-2,2.924130857E-2,9.051671624E-1
1.109677163E2,6.079832092E-2,1.046259478E-1,8.676425219E-1
1.109776443E2,4.939493164E-2,1.011918038E-1,8.131619692E-1
1.109875733E2,2.191096917E-2,-9.500688873E-3,7.896273136E-1
1.109975023E2,1.773593202E-2,-7.367834449E-2,7.477887869E-1
1.110074313E2,2.908800263E-3,-9.911711514E-2,7.187401056E-1
1.110173603E2,3.960483242E-3,-2.386358678E-1,6.866628528E-1
1.110272893E2,-3.841538914E-3,-3.453195989E-1,6.776105762E-1
1.110372183E2,3.825424984E-2,-3.234747648E-1,6.705510616E-1
1.110471473E2,2.680887468E-2,-2.392936349E-1,6.560257673E-1
1.110570753E2,-1.963331252E-1,1.341127157E-1,7.092317343E-1
1.110670043E2,2.250763774E-2,1.131959930E-1,7.125176191E-1
1.110769333E2,-1.677718386E-2,4.704493657E-2,7.285863161E-1
1.110868623E2,-4.738727212E-2,8.438959718E-3,6.930635571E-1
1.110967913E2,-4.046544805E-2,-7.869647443E-2,6.565606594E-1
1.111067203E2,-1.999829337E-2,-7.934309542E-2,6.464099884E-1
1.111166493E2,-5.747269839E-2,-2.794222720E-2,6.099190712E-1
1.111265773E2,-7.293641567E-2,-5.714276433E-2,5.594362617E-1
1.111365063E2,-8.525618911E-2,-5.941763520E-2,5.107288957E-1
1.111464353E2,-1.063609496E-1,-4.324493557E-2,4.551581144E-1
1.111563644E2,-1.167179868E-1,-7.301321626E-2,3.874131441E-1
1.111662934E2,-1.383986622E-1,-7.366374880E-2,3.188837469E-1
1.111762224E2,-8.219211549E-2,-5.764377117E-2,2.336335480E-1
1.111861514E2,2.407972701E-2,-1.457387507E-1,1.002323478E-1
1.111960804E2,-1.431400143E-2,-6.860560924E-2,-9.237684309E-3
1.112060084E2,-4.533776268E-2,-1.242227480E-2,-1.936557237E-3
1.112159374E2,-2.310329862E-2,1.619604528E-1,-3.255438805E-2
1.112258664E2,2.003210224E-2,5.738472566E-2,-5.232592300E-2
1.112357954E2,1.165699214E-2,-3.733512759E-2,-5.911325291E-2
1.112457244E2,-1.312438399E-3,1.313891355E-2,-3.997444361E-2
1.112556534E2,-8.190318011E-3,-2.865993418E-2,-5.864409730E-3
1.112655824E2,-9.337995201E-3,-8.981344290E-4,-9.992867708E-3
1.112755104E2,4.597527906E-3,-1.804516278E-2,9.128096513E-3
1.112854394E2,1.670139376E-3,-1.547510270E-2,-3.666509409E-3
1.112953684E2,-2.653769217E-3,4.179026000E-3,-6.042315159E-3
1.113052974E2,9.960932657E-4,-2.657574834E-3,1.025676355E-2
1.113152264E2,-5.086300429E-3,-1.820010715E-3,-5.032061599E-4
1.113251554E2,2.279168461E-3,8.866540156E-5,-6.212021224E-3
1.113350844E2,-2.889176831E-4,-3.740427550E-3,1.554022776E-3
1.113450124E2,-4.801001400E-3,5.712396000E-3,-1.170481555E-3
1.113549414E2,-1.416922780E-3,4.118227866E-3,-3.840566613E-3
1.113648704E2,2.460195683E-3,3.313712776E-3,-4.917485639E-4
1.113747994E2,-1.489538467E-3,-2.567878459E-3,1.238240628E-3
1.113847284E2,8.494206704E-4,-7.744128816E-4,-3.518773708E-3
1.113946574E2,-1.297886251E-3,-3.598429030E-3,-1.133912709E-3
1.114045864E2,1.158123836E-3,-5.188711919E-3,2.668909729E-4
1.114145154E2,3.915028647E-3,-1.607026672E-3,-6.335237995E-4
1.114244434E2,-4.727384541E-3,-6.215992384E-3,1.270414563E-3
1.114343724E2,5.820864346E-3,-4.403444938E-3,-3.858050331E-4
1.114443014E2,5.128146149E-4,-7.184103597E-3,-5.671600811E-4
1.114542304E2,1.027070917E-3,-3.814405762E-3,-1.271299552E-3
1.114641594E2,3.218412399E-3,-6.063250825E-3,-2.969712950E-4
1.114740884E2,1.822916325E-3,-4.709832370E-3,-2.579832915E-3
1.114840174E2,1.268232707E-3,-3.360394621E-3,-2.162418794E-3
1.114939454E2,1.395847648E-4,-5.757771898E-3,1.864014659E-3
1.115038744E2,1.816414297E-3,-2.834634390E-3,-7.227207534E-4
1.115138034E2,7.072077133E-4,-1.747798175E-3,-1.474797260E-3
1.115237324E2,2.752721310E-3,5.918932147E-4,2.646698151E-3
1.115336614E2,1.974811777E-3,1.300294069E-3,8.474665228E-4
1.115435904E2,4.644331522E-3,-1.390858553E-3,8.015260100E-4
1.115535194E2,-9.875837713E-5,-3.616728587E-3,-8.216705173E-4
1.115634474E2,-1.553240465E-3,-9.122078773E-4,2.571324119E-3
1.115733764E2,1.570414752E-4,2.140040975E-3,-1.707843039E-3
1.115833054E2,1.503154635E-4,4.089450522E-4,-2.506455407E-3
1.115932344E2,-1.164220739E-3,-4.853444407E-4,1.276773401E-4
1.116031634E2,2.426448278E-3,-9.654328460E-5,1.386692282E-3
1.116130924E2,1.658925321E-3,5.748396507E-4,3.738922533E-4
1.116230214E2,-1.336484449E-3,-1.926757279E-3,-2.116587013E-3
1.116329504E2,-2.341295127E-3,2.294086851E-3,1.073347172E-3
1.116428784E2,-1.058046473E-3,4.501781368E-4,4.915194586E-5
1.116528074E2,1.366495620E-3,1.326890662E-3,-3.852099180E-4
1.116627364E2,1.055335160E-3,-1.098235720E-3,-1.548472326E-3
1.116726654E2,-1.978005050E-3,1.854144619E-3,-2.531977836E-3
1.116825944E2,-3.652980085E-3,2.249719203E-2,-5.136390217E-3
1.116925234E2,3.247892857E-2,-6.551503669E-3,-1.296644565E-3
1.117024524E2,-4.501302168E-2,-6.427713670E-3,6.906269118E-5
1.117123804E2,-3.473748267E-2,-3.840694949E-2,-6.958752871E-3
1.117223094E2,8.318787441E-4,-1.655176654E-2,-1.561398897E-2
1.117322384E2,-1.977166533E-2,-1.593657769E-2,-8.564334363E-3
1.117421674E2,-1.262825914E-3,4.330143798E-3,-9.802648798E-3
1.117520964E2,-7.520313375E-4,3.675272921E-3,-1.457236987E-2
1.117620254E2,-4.420897458E-3,1.183875185E-2,-5.272686947E-3
1.117719544E2,-2.279183362E-3,5.023723003E-3,1.487747766E-3
1.117818834E2,-6.143291481E-3,-1.272698026E-2,5.048982799E-3
1.117918114E2,-8.284739219E-3,-2.796878293E-2,5.011965055E-3
1.118017404E2,-1.015476137E-2,-4.263557494E-2,4.817719571E-3
1.118116694E2,-7.887612097E-3,-4.198949039E-2,-1.709687989E-3
1.118215984E2,-4.794950597E-3,-3.677320108E-2,1.332244137E-3
1.118315274E2,-8.163848892E-3,-2.091141418E-2,5.426169373E-4
1.118414564E2,4.146541469E-3,1.201535668E-2,6.775617599E-3
1.118513854E2,-4.972654395E-3,8.715965785E-3,2.143581863E-3
1.118613134E2,-1.156577095E-2,-2.560789883E-2,-9.906295687E-3
1.118712424E2,-1.512615196E-2,-3.159015626E-2,-7.817843929E-3
1.118811714E2,-6.752871908E-3,-1.039004978E-2,-6.597522181E-3
1.118911004E2,-2.584492089E-3,1.392913796E-2,8.859608788E-4
1.119010294E2,-2.874289872E-3,1.768938266E-2,9.933756664E-4
1.119109584E2,-1.474532299E-3,5.246561021E-3,-3.234392498E-3
1.119208874E2,-4.730271641E-3,-1.594835892E-2,-7.848800160E-3
1.119308164E2,-6.968125701E-3,-2.530643903E-2,-8.596083149E-3
1.119407444E2,-1.128810644E-2,-3.030283749E-2,-1.345708221E-2
1.119506734E2,-1.710072160E-2,-1.190944854E-2,-2.125401795E-2
1.119606024E2,-1.930081099E-2,-5.600436591E-3,-3.549723327E-2
1.119705314E2,-2.176104113E-2,-5.298700649E-3,-4.410376772E-2
1.119804604E2,-3.000194393E-2,-6.240460277E-2,-3.140585124E-2
1.119903894E2,-8.740331046E-3,1.561597572E-3,-3.720754758E-2
1.120003184E2,1.538156997E-3,-4.712923616E-2,-2.984254062E-2
1.120102464E2,-2.771081030E-2,1.242555678E-3,-1.206940413E-2
1.120201754E2,-1.719253510E-2,-6.717042532E-3,-1.650673710E-2
1.120301044E2,-1.710598171E-2,1.101002283E-2,-3.178342804E-2
1.120400334E2,-1.164745260E-2,1.267494448E-2,-5.703301728E-2
1.120499624E2,-7.157895714E-3,1.613279246E-2,-8.089680970E-2
1.120598914E2,1.032439992E-3,2.624475164E-3,-1.069111973E-1
1.120698204E2,5.181378219E-3,1.795416325E-2,-1.272979528E-1
1.120797484E2,8.006072603E-3,1.222458016E-2,-1.449614018E-1
1.120896774E2,1.045724656E-2,1.282032952E-2,-1.600008011E-1
1.120996064E2,1.124258898E-2,8.717845194E-3,-1.754542738E-1
1.121095354E2,7.231334690E-3,1.939073019E-2,-1.866251677E-1
1.121194644E2,8.364629932E-3,1.837292686E-2,-2.045711279E-1
1.121293934E2,1.152367238E-2,1.081674080E-2,-2.169103473E-1
1.121393224E2,1.331347972E-2,1.691825688E-2,-2.251653373E-1
1.121492514E2,1.575213484E-2,3.975560423E-3,-2.280066609E-1
1.121591797E2,1.889569499E-2,-7.155132480E-3,-2.201102078E-1
1.121691087E2,2.256606333E-2,1.155527658E-3,-1.986403167E-1
1.121790377E2,2.320948429E-2,2.755554859E-3,-1.641513109E-1
1.121889667E2,1.466526464E-2,2.767006401E-3,-1.245770082E-1
1.121988957E2,1.618196722E-3,7.134209387E-3,-8.030840755E-2
1.122088247E2,-1.254555304E-3,4.687563516E-3,-3.810369223E-2
1.122187537E2,-1.192498207E-2,1.483436953E-2,-5.870642606E-3
1.122286817E2,-5.168542732E-3,3.163252398E-2,1.280876994E-2
1.122386107E2,7.376383059E-3,1.312012877E-2,1.268325653E-2
1.122485397E2,1.631235331E-2,-5.985921714E-3,1.938803121E-2
1.122584687E2,9.527923539E-3,1.090131328E-2,2.594778500E-2
1.122683977E2,1.072794385E-2,2.741610818E-2,1.503441669E-2
1.122783267E2,1.712260582E-2,-3.377282061E-3,6.621998735E-3
1.122882557E2,1.088361815E-2,1.622536569E-3,2.910617273E-3
1.122981837E2,4.977955949E-3,4.778576840E-4,3.442456713E-3
1.123081127E2,8.331142366E-3,1.428339863E-3,1.603277633E-3
1.123180417E2,5.114404950E-3,8.594813757E-3,3.151183249E-3
1.123279707E2,2.159628086E-3,8.848346770E-3,1.525856089E-3
1.123378997E2,5.759990774E-3,4.950823262E-3,2.804235788E-3
1.123478287E2,8.085462265E-3,7.036138559E-4,1.161864260E-3
1.123577577E2,2.791552804E-3,-4.417814314E-3,1.778342295E-3
1.123676867E2,4.181723110E-3,2.327340189E-5,1.452105120E-3
1.123776147E2,3.029750660E-3,-4.524367105E-4,5.594830029E-3
1.123875437E2,-1.143955393E-3,3.566805972E-3,4.859797657E-3
1.123974727E2,6.211875007E-4,3.939914983E-3,2.980937250E-3
1.124074017E2,-5.860230885E-4,2.906608162E-3,4.089611582E-3
1.124173307E2,-1.962636365E-3,4.872419813E-4,9.639100172E-4
1.124272597E2,9.481986053E-4,-3.698714543E-3,-3.631431609E-4
1.124371887E2,-8.825352415E-5,-6.790341809E-3,-3.235198092E-3
1.124471167E2,-2.196145477E-3,-5.974881817E-3,-2.262694761E-5
1.124570457E2,1.488206908E-4,-6.622546818E-3,-3.646560479E-3
1.124669747E2,-2.173641697E-4,-4.667786881E-3,-1.597258262E-3
1.124769037E2,-1.834427705E-3,-2.344565466E-3,-4.029134288E-4
1.124868327E2,1.797058620E-3,-2.722201636E-3,-2.487635706E-3
1.124967617E2,2.312664408E-3,2.115169074E-3,5.113815423E-4
1.125066907E2,-2.106585307E-3,-7.083142409E-4,-1.797845121E-3
1.125166197E2,1.357096713E-3,1.262273872E-3,1.856861869E-3
1.125265477E2,8.827876300E-4,2.716359682E-3,7.652321365E-4
1.125364767E2,-1.064731739E-3,2.406404819E-3,9.315772913E-4
1.125464057E2,-5.781725049E-4,-2.625638153E-3,-9.691207670E-4
1.125563347E2,1.597047783E-3,-5.722398404E-3,1.412646612E-3
1.125662637E2,2.120092511E-3,-7.881689817E-3,-3.317393828E-3
1.125761927E2,3.780410625E-4,-1.015113667E-2,-4.494822118E-3
1.125861217E2,-7.359590381E-4,-9.042995982E-3,-2.429807093E-3
1.125960497E2,8.601406589E-4,-9.767598473E-3,-3.010446206E-3
1.126059787E2,1.410349738E-3,-1.058865152E-2,-1.603764482E-3
1.126159077E2,5.525480956E-4,-7.026425563E-3,-1.036048867E-3
1.126258367E2,2.578148618E-3,-4.207735881E-3,-2.688274253E-3
1.126357657E2,4.799026530E-3,-1.329618623E-3,1.002532430E-3
1.126456947E2,2.729484346E-3,4.519215785E-3,5.870824680E-5
1.126556237E2,8.301269263E-4,6.604068913E-3,1.827158732E-3
1.126655527E2,7.286607288E-4,6.848280784E-3,6.529709790E-4
1.126754807E2,3.633172717E-3,4.161721561E-3,-8.405977860E-4
1.126854097E2,3.045945894E-3,2.951847622E-3,-9.114379063E-4
1.126953387E2,-9.809699841E-4,-2.082824009E-3,1.188630005E-3
1.127052677E2,1.590311993E-3,2.333495999E-3,1.341229072E-3
1.127151967E2,1.258694567E-3,5.867148284E-4,1.264433609E-3
1.127251257E2,-2.388770692E-3,2.541474998E-3,-1.223225147E-3
1.127350547E2,8.995309472E-4,4.888423253E-3,1.361450180E-3
1.127449827E2,-1.979246736E-5,9.128708392E-3,1.512984047E-3
1.127549117E2,2.099947538E-3,8.341397159E-3,5.629067309E-4
1.127648407E2,-6.428421475E-4,6.109135225E-3,-1.407566015E-3
1.127747697E2,-1.492201583E-3,3.057516646E-3,5.689882673E-4
1.127846987E2,-2.354533179E-3,5.117472261E-3,-2.085118089E-3
1.127946277E2,-1.918151975E-4,-1.505386317E-4,-1.463332679E-3
1.128045567E2,-1.235774485E-3,-3.333016066E-3,-1.871328801E-3
1.128144857E2,-1.479805214E-3,-6.533117034E-3,-3.946959041E-3
1.128244137E2,1.761480235E-4,-8.067098446E-3,-1.283265185E-3
1.128343427E2,1.201766543E-3,-4.155434202E-3,-4.366077948E-3
1.128442717E2,3.132824786E-3,-2.589229029E-3,-7.044975646E-4
1.128542007E2,3.507891204E-3,-1.816189266E-3,-7.648053579E-4
1.128641297E2,-1.647989033E-3,-1.988229575E-3,-2.384006977E-3
1.128740587E2,-8.663940243E-4,-4.421183839E-3,1.342840027E-3
1.128839877E2,1.421261113E-3,-6.063022651E-3,-9.312331676E-4
1.128939157E2,-1.684897114E-3,-2.054874552E-3,1.197055681E-3
1.129038447E2,1.869091298E-3,-4.237068817E-3,-5.361293443E-4
1.129137737E2,2.444447950E-3,-1.286376850E-3,1.705167815E-4
1.129237027E2,-2.362900414E-4,-1.347363228E-3,-1.598887611E-3
1.129336317E2,1.082524657E-3,-3.173487261E-3,7.998531219E-4
1.129435607E2,1.155229285E-3,-1.940710004E-3,-1.488601323E-3
1.129534897E2,6.858170964E-4,-2.868503099E-3,1.075750217E-3
1.129634177E2,2.650376409E-4,9.704435943E-4,-3.154850565E-4
1.129733467E2,2.983519807E-4,4.124576226E-3,4.807491787E-4
1.129832757E2,-7.956745103E-4,2.805512631E-3,2.547628479E-3
1.129932047E2,-1.907835249E-3,5.428309087E-3,9.164931253E-4
1.130031337E2,-8.577508852E-4,6.435783114E-3,1.572962385E-3
1.130130627E2,-2.783929929E-3,5.883223843E-3,-2.379206941E-3
1.130229917E2,-1.793766860E-3,4.366020672E-3,4.655818921E-4
1.130329197E2,-2.811232815E-3,4.795526154E-3,-1.478583552E-3
1.130428487E2,-3.320163116E-3,4.007496871E-3,-7.331646048E-4
1.130527777E2,-4.234785214E-3,4.294126295E-3,1.442493172E-3
1.130627067E2,-3.916004673E-3,5.584694445E-3,1.521056285E-3
1.130726357E2,-4.940196406E-3,5.264478736E-3,-1.435573213E-3
1.130825647E2,-4.133549519E-4,7.355592679E-3,9.567446541E-4
1.130924937E2,-7.846681401E-4,8.406703360E-3,9.285840206E-4
1.131024227E2,-9.055752307E-4,2.828978933E-3,-3.382815048E-4
1.131123507E2,-2.364781685E-4,2.332494128E-3,1.491755014E-3
1.131222797E2,-2.697678283E-4,7.544034161E-3,-9.815208614E-5
1.131322087E2,-1.919716597E-3,8.257170208E-3,-2.215656452E-3
1.131421377E2,-1.049129292E-3,1.079915743E-2,2.519976348E-3
1.131520667E2,-7.465342060E-5,1.353757177E-2,2.224580618E-3
1.131619954E2,-1.612063497E-4,1.140118390E-2,3.289312357E-3
1.131719244E2,-2.966159955E-4,1.045463886E-2,3.027498024E-3
1.131818524E2,-2.207966754E-3,1.025463548E-2,2.764644101E-3
1.131917814E2,-3.221547930E-3,1.253803447E-2,8.077854291E-4
1.132017104E2,-1.280103577E-3,8.059929125E-3,-7.744925097E-5
1.132116394E2,-2.782968106E-3,3.828542540E-3,-6.609284319E-4
1.132215684E2,-3.435709048E-3,4.436808638E-3,-2.935800701E-3
1.132314974E2,-5.843825638E-4,1.004202757E-3,-7.674810477E-4
1.132414264E2,-1.785168424E-4,1.422851696E-3,-1.419689041E-3
1.132513554E2,-4.014563747E-4,-1.927871199E-5,3.527775407E-4
1.132612834E2,7.338542491E-5,1.344259828E-3,-7.505700924E-4
1.132712124E2,1.658964902E-5,4.667328671E-3,1.303666038E-3
1.132811414E2,1.202495303E-3,2.118683420E-3,7.619790267E-4
1.132910704E2,1.919641625E-3,5.896487273E-3,1.668538665E-3
1.133009994E2,2.153467387E-3,1.728639938E-3,-3.996724263E-4
1.133109284E2,3.301719669E-3,1.179976622E-3,2.152973786E-3
1.133208574E2,-1.896847971E-4,5.027711391E-3,-1.522586681E-4
1.133307854E2,-1.996845473E-3,2.750338288E-3,9.849239141E-4
1.133407144E2,-1.032248372E-3,2.604130888E-3,2.178818919E-3
1.133506434E2,4.998175427E-4,4.322901368E-3,-9.058206342E-4
1.133605724E2,2.964839805E-3,6.269406062E-3,4.095148761E-4
1.133705014E2,5.041714758E-4,7.776251296E-4,3.401539288E-4
1.133804304E2,1.294650137E-4,7.246282184E-4,2.260825597E-3
1.133903594E2,-4.588523880E-4,2.370843664E-3,-6.211968139E-4
1.134002874E2,-1.625849400E-3,1.953792758E-3,-1.823082566E-4
1.134102164E2,1.584682614E-4,1.231809729E-3,5.444698036E-5
1.134201454E2,-2.171797445E-3,-1.370897517E-3,-3.516850993E-4
1.134300744E2,7.056542672E-4,1.623629651E-4,2.500678878E-3
1.134400034E2,1.163717825E-3,-6.344548310E-4,-1.468496397E-3
1.134499324E2,7.903338410E-4,-1.628743717E-3,1.497087767E-3
1.134598614E2,-3.076875582E-4,-3.777124221E-5,-2.119484823E-3
1.134697904E2,-8.797599003E-4,-1.059775706E-3,7.591757458E-4
1.134797184E2,-1.611063955E-3,-8.935944643E-4,2.204184420E-4
1.134896474E2,-2.680084901E-3,-3.871940542E-3,-1.336610876E-3
1.134995764E2,1.732240431E-3,1.996068750E-3,-1.041798852E-3
1.135095054E2,-1.097513596E-3,3.057928290E-3,-1.678269356E-3
1.135194344E2,2.556387335E-4,1.118880464E-3,-1.326199621E-3
1.135293634E2,1.959503628E-3,-8.714980504E-5,-3.530289978E-4
1.135392924E2,2.582767047E-4,2.364242682E-4,1.215572702E-3
1.135492204E2,1.325000543E-3,1.741047250E-3,-5.546878092E-4
1.135591494E2,-9.823618457E-4,2.080067527E-3,-1.801846083E-3
1.135690784E2,-1.452125609E-3,1.063278061E-3,-1.319515519E-3
1.135790074E2,9.292731993E-4,2.163927711E-4,2.632349264E-3
1.135889364E2,-2.955659293E-4,8.083797875E-4,-6.184712984E-4
1.135988654E2,-3.254604060E-3,4.338133149E-3,-1.536729280E-3
1.136087944E2,-7.144375704E-4,-2.340919164E-4,1.202046871E-3
1.136187234E2,-1.038011629E-3,-3.142535570E-5,6.470440421E-4
1.136286514E2,7.275077514E-4,-5.864084698E-3,7.597450167E-5
1.136385804E2,2.140505239E-4,-6.318696251E-5,-1.591164619E-3
1.136485094E2,1.247640699E-3,2.080396982E-3,2.262194874E-3
1.136584384E2,4.202779382E-5,-1.737025450E-4,-5.461084656E-4
1.136683674E2,5.435012281E-4,-2.244842937E-3,2.296283375E-3
1.136782964E2,-6.503146142E-5,-3.680286696E-3,-9.407890029E-4
1.136882254E2,3.759535030E-4,-2.219553804E-3,-5.528302863E-4
1.136981534E2,1.259057783E-3,-4.384703934E-3,1.240009908E-3
1.137080824E2,-8.206553757E-4,-1.611855580E-3,-7.455418818E-4
1.137180114E2,-1.628924627E-3,-2.214528853E-3,-1.569257583E-3
1.137279404E2,-2.796369139E-3,-1.510609407E-3,4.970517475E-4
1.137378694E2,-9.433417581E-4,3.280683653E-3,1.259514829E-3
1.137477984E2,1.615878195E-3,3.680256428E-3,-8.255187422E-4
1.137577274E2,6.218999624E-5,4.969801521E-4,1.756415935E-3
1.137676554E2,-5.368236452E-5,-3.889663145E-3,-1.152770594E-3
1.137775844E2,1.102129463E-3,-5.193813238E-3,-1.458501443E-3
1.137875134E2,4.783663899E-4,-5.405300763E-3,-3.936700523E-4
1.137974424E2,-1.632987522E-3,-3.462258261E-3,-2.662682906E-3
1.138073714E2,2.602778375E-3,-6.263818941E-4,-1.187106129E-3
1.138173004E2,1.250424888E-3,1.464097295E-5,-1.262739766E-3
1.138272294E2,-3.260988742E-4,-2.539289882E-3,2.264301293E-4
1.138371584E2,4.036072642E-4,-4.022936802E-3,-1.756825950E-3
1.138470864E2,1.367259771E-3,-1.933096675E-3,-5.786181428E-4
1.138570154E2,3.382139839E-4,-3.563483944E-3,-3.075065091E-3
1.138669444E2,-4.646866582E-4,-1.777411555E-3,1.083708368E-3
1.138768734E2,7.627643645E-4,-1.817891607E-3,1.071272418E-4
1.138868024E2,1.208045054E-3,-4.772563116E-4,1.571946777E-4
1.138967314E2,-7.395246066E-4,-5.990532227E-3,-7.482799701E-4
1.139066604E2,-3.396731103E-3,-1.101680845E-2,-3.881147597E-3
1.139165884E2,7.631266490E-4,-6.267593708E-3,-2.466476522E-3
1.139265174E2,-1.239976846E-4,-2.564617433E-3,-1.604360994E-3
1.139364464E2,1.154319849E-3,7.574096671E-4,1.650021644E-3
1.139463754E2,3.438932355E-3,2.016903833E-3,2.155116759E-3
1.139563044E2,-3.382936120E-5,4.937326070E-3,5.907758605E-4
1.139662334E2,1.738976222E-3,-1.532186638E-3,-1.469724346E-3
1.139761624E2,-1.369997859E-3,-2.934074495E-3,5.865022540E-4
1.139860914E2,3.933737986E-3,1.181612606E-3,-4.668808542E-4
1.139960194E2,-7.937988266E-5,2.756051545E-4,7.642984856E-4
1.140059484E2,-8.804304525E-4,9.805589914E-3,2.124255756E-3
1.140158774E2,4.426278174E-4,9.123288095E-3,1.460595988E-3
1.140258064E2,3.076192457E-3,9.940334596E-3,3.693859093E-3
1.140357354E2,6.122360937E-4,4.443837330E-3,6.400123239E-4
1.140456644E2,-1.601959113E-3,2.448440297E-3,-4.888819531E-4
1.140555934E2,1.824463718E-3,3.158172593E-3,7.404014468E-8
1.140655214E2,-2.257611835E-3,2.092114883E-3,5.090360064E-4
1.140754504E2,-2.227251651E-3,-7.012747228E-4,-1.316028181E-3
1.140853794E2,-6.239186041E-4,-1.306272752E-4,9.923102334E-4
1.140953084E2,2.091182396E-4,-1.337571885E-3,1.184057910E-3
1.141052374E2,-3.961729817E-4,-1.515598269E-3,6.998057943E-4
1.141151664E2,6.310082972E-4,-1.538767712E-3,4.971392918E-4
1.141250954E2,-6.812689826E-4,2.079344122E-4,-1.108803321E-3
1.141350244E2,-1.895936904E-3,-5.651090760E-6,1.440374646E-3
1.141449524E2,-2.730162814E-4,2.916775644E-3,-1.317442860E-3
1.141548814E2,-1.110580517E-3,2.750860527E-3,2.173371613E-4
1.141648098E2,4.092003219E-4,2.168156789E-4,2.908986062E-5
1.141747388E2,7.444922812E-4,6.647593109E-4,2.911449410E-4
1.141846678E2,3.361082636E-4,2.950226888E-3,-5.597602576E-4
1.141945968E2,1.352104358E-3,1.144929265E-4,-4.146182910E-4
1.142045258E2,-2.200680086E-3,-6.348578027E-4,1.051242929E-3
1.142144538E2,-2.108534798E-3,7.166963769E-4,-1.889909618E-4
1.142243828E2,-3.785733134E-5,7.271085051E-4,6.684053224E-4
1.142343118E2,5.938443355E-4,1.873599365E-3,-4.581119865E-4
1.142442408E2,-4.387134686E-5,2.097499324E-3,-3.344266675E-3
1.142541698E2,-1.238565426E-3,1.829851535E-3,-1.585515216E-3
1.142640988E2,-2.880876651E-3,-6.978586316E-4,-1.639076509E-4
1.142740278E2,-6.709857844E-4,2.567176940E-3,5.689943209E-4
1.142839568E2,-5.528447218E-4,1.445401344E-3,-7.908092812E-4
1.142938848E2,-2.961158752E-4,7.692248328E-4,5.737945903E-4
1.143038138E2,4.502478987E-4,-1.592113840E-4,-3.689890727E-4
1.143137428E2,-7.386226207E-5,1.427910756E-4,1.613734290E-3
