"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.818575333E0,2.793191528E-1,-2.559677124E-1,9.541308746E0
1.828504333E0,4.924758911E-2,-3.796105957E-1,9.588460693E0
1.838432333E0,-6.062393188E-2,-3.661386108E-1,9.739047546E0
1.848361333E0,2.589614868E-2,-3.055146790E-1,9.976603546E0
1.858290333E0,-6.571334839E-2,-3.082090759E-1,9.921218719E0
1.868219333E0,-1.368154907E-1,-3.122506714E-1,9.820478210E0
1.878148333E0,-2.074685669E-1,-3.088078308E-1,9.731114044E0
1.888077333E0,-2.688409424E-1,-3.071612549E-1,9.785600739E0
1.898006333E0,-3.296145630E-1,-3.110531616E-1,9.876910858E0
1.907935333E0,-3.788621521E-1,-3.062631226E-1,9.896669769E0
1.917864333E0,-4.216731262E-1,-3.128494263E-1,9.866732025E0
1.927793333E0,-4.577481079E-1,-3.101550293E-1,9.790540466E0
1.937722333E0,-4.855902100E-1,-3.144960022E-1,9.800569611E0
1.947651333E0,-5.013075256E-1,-3.131488037E-1,9.837991791E0
1.957579333E0,-5.071453857E-1,-3.106040955E-1,9.885892181E0
1.967508333E0,-4.830455017E-1,-3.150947571E-1,9.865235138E0
1.977437333E0,-4.546046448E-1,-3.031196594E-1,9.807604980E0
1.987366333E0,-4.020639038E-1,-3.098556519E-1,9.813891907E0
1.997295333E0,-3.537144470E-1,-3.156935120E-1,9.841584320E0
2.007224333E0,-3.029699707E-1,-3.070115662E-1,9.880653076E0
2.017153333E0,-2.460882568E-1,-3.056643677E-1,9.841284943E0
2.027082333E0,-1.772314453E-1,-3.050656128E-1,9.803713074E0
2.037011333E0,-1.360670471E-1,-3.026705933E-1,9.801916809E0
2.046940333E0,-9.445358276E-2,-3.115022278E-1,9.823921051E0
2.056869167E0,-4.251159668E-2,-3.098556519E-1,9.831854553E0
2.066797167E0,-1.272354126E-2,-3.010240173E-1,9.817334747E0
2.076726167E0,1.137634277E-2,-3.070115662E-1,9.793085175E0
2.086655167E0,4.236190796E-2,-3.034190369E-1,9.807305603E0
2.096584167E0,5.463638306E-2,-3.038681030E-1,9.803114319E0
2.106513167E0,5.179229736E-2,-3.089575195E-1,9.803264008E0
2.116442167E0,4.775070190E-2,-2.972817993E-1,9.787696381E0
2.126371167E0,3.517684937E-2,-3.082090759E-1,9.798773346E0
2.136300167E0,-6.735992432E-3,-3.077600098E-1,9.805659027E0
2.146229167E0,-3.966751099E-2,-3.014730835E-1,9.819580078E0
2.156158167E0,-8.247848511E-2,-3.037184143E-1,9.824669495E0
2.166087167E0,-1.142124939E-1,-3.132984924E-1,9.820178833E0
2.176015167E0,-1.558259583E-1,-3.153941345E-1,9.813592529E0
2.185944167E0,-1.965412903E-1,-2.999761963E-1,9.822723541E0
2.195873167E0,-2.294728088E-1,-3.086581421E-1,9.845925293E0
2.205802167E0,-2.583627319E-1,-3.044668579E-1,9.843380585E0
2.215731167E0,-2.894979858E-1,-3.077600098E-1,9.837991791E0
2.225660167E0,-3.126997375E-1,-3.064128113E-1,9.825867004E0
2.235589167E0,-3.281176758E-1,-3.049159241E-1,9.817035370E0
2.245518167E0,-3.326083374E-1,-3.050656128E-1,9.852511597E0
2.255447167E0,-3.367996216E-1,-3.079096985E-1,9.853559418E0
2.265376167E0,-3.305126953E-1,-3.056643677E-1,9.828262024E0
2.275305167E0,-3.138972473E-1,-3.091072083E-1,9.826316071E0
2.285234167E0,-2.923420715E-1,-3.035687256E-1,9.845326538E0
2.295162167E0,-2.778222656E-1,-3.041674805E-1,9.839937744E0
2.305091167E0,-2.511776733E-1,-3.059637451E-1,9.828561401E0
2.315020167E0,-2.264790344E-1,-3.091072083E-1,9.818232880E0
2.324949167E0,-1.869612122E-1,-3.059637451E-1,9.824819183E0
2.334878167E0,-1.573228455E-1,-3.116519165E-1,9.830357666E0
2.344807167E0,-1.255888367E-1,-3.077600098E-1,9.828411713E0
2.354736167E0,-1.103205872E-1,-3.028202820E-1,9.819729767E0
2.364665167E0,-8.771759033E-2,-3.104544067E-1,9.818981323E0
2.374594167E0,-7.200027466E-2,-2.974314880E-1,9.807754669E0
2.384523167E0,-6.122268677E-2,-2.987786865E-1,9.815987549E0
2.394452167E0,-5.373825073E-2,-3.085084534E-1,9.809550934E0
2.404380167E0,-5.298980713E-2,-3.031196594E-1,9.810598755E0
2.414309167E0,-6.466552734E-2,-3.074606323E-1,9.827214203E0
2.424238167E0,-8.322692871E-2,-3.104544067E-1,9.821526031E0
2.434167167E0,-9.355545044E-2,-3.005749512E-1,9.819580078E0
2.444096167E0,-1.230441284E-1,-3.047662354E-1,9.819729767E0
2.454025167E0,-1.384620667E-1,-3.055146790E-1,9.831255798E0
2.463954167E0,-1.689985657E-1,-3.101550293E-1,9.828561401E0
2.473883167E0,-1.905537415E-1,-3.109034729E-1,9.820927277E0
2.483812167E0,-2.115101624E-1,-3.059637451E-1,9.832004242E0
2.493741167E0,-2.345622253E-1,-3.101550293E-1,9.835297394E0
2.503670167E0,-2.484832764E-1,-3.022215271E-1,9.828860779E0
2.513598167E0,-2.683918762E-1,-3.029699707E-1,9.827064514E0
2.523527167E0,-2.724334717E-1,-3.079096985E-1,9.831405487E0
2.533456167E0,-2.814147949E-1,-3.008743286E-1,9.831555176E0
2.543385167E0,-2.787203979E-1,-3.058140564E-1,9.825567627E0
2.553314167E0,-2.727328491E-1,-3.103047180E-1,9.816735992E0
2.563243167E0,-2.531236267E-1,-3.014730835E-1,9.831704865E0
2.573172167E0,-2.466870117E-1,-3.064128113E-1,9.840835876E0
2.583101167E0,-2.353106689E-1,-3.097059631E-1,9.828411713E0
2.593030167E0,-2.124082947E-1,-3.110531616E-1,9.818532257E0
2.602959167E0,-1.862127686E-1,-3.101550293E-1,9.828411713E0
2.612888167E0,-1.731898499E-1,-3.098556519E-1,9.832453308E0
2.622816167E0,-1.526824951E-1,-3.011737061E-1,9.827513580E0
2.632745167E0,-1.314266968E-1,-3.014730835E-1,9.815239105E0
2.642674167E0,-1.314266968E-1,-2.989283752E-1,9.816286926E0
2.652603167E0,-1.207987976E-1,-3.052153015E-1,9.831405487E0
2.662532167E0,-1.107696533E-1,-2.962339783E-1,9.833501129E0
2.672461167E0,-1.049317932E-1,-3.035687256E-1,9.819729767E0
2.682390167E0,-1.028361511E-1,-3.128494263E-1,9.821526031E0
2.692319167E0,-1.137634277E-1,-3.086581421E-1,9.817783813E0
2.702248167E0,-1.158590698E-1,-3.052153015E-1,9.818532257E0
2.712177167E0,-1.254391479E-1,-3.115022278E-1,9.820927277E0
2.722106167E0,-1.425036621E-1,-3.064128113E-1,9.832752686E0
2.732034167E0,-1.606159973E-1,-3.022215271E-1,9.828711090E0
2.741963167E0,-1.730401611E-1,-3.014730835E-1,9.824519806E0
2.751892167E0,-1.905537415E-1,-3.098556519E-1,9.820927277E0
2.761821167E0,-1.956431580E-1,-3.070115662E-1,9.826166382E0
2.771750167E0,-2.176473999E-1,-3.068618774E-1,9.832453308E0
2.781679167E0,-2.230361938E-1,-3.082090759E-1,9.833950195E0
2.791608167E0,-2.303709412E-1,-3.083587646E-1,9.817334747E0
2.801537167E0,-2.447410583E-1,-3.053649902E-1,9.826316071E0
2.811466167E0,-2.390528870E-1,-3.050656128E-1,9.833501129E0
2.821395167E0,-2.350112915E-1,-3.052153015E-1,9.838291168E0
2.831324167E0,-2.327659607E-1,-3.065625000E-1,9.824819183E0
2.841252167E0,-2.203417969E-1,-3.010240173E-1,9.831255798E0
2.851181167E0,-2.116598511E-1,-3.083587646E-1,9.821376343E0
2.861110167E0,-2.040257263E-1,-3.091072083E-1,9.828411713E0
2.871039167E0,-1.957928467E-1,-3.092568970E-1,9.829758911E0
2.880968167E0,-1.851649475E-1,-3.094065857E-1,9.836794281E0
2.890897167E0,-1.745370483E-1,-3.031196594E-1,9.825268250E0
2.900826167E0,-1.574725342E-1,-3.121009827E-1,9.818382568E0
2.910755167E0,-1.531315613E-1,-3.115022278E-1,9.814191284E0
2.920684167E0,-1.474433899E-1,-3.034190369E-1,9.819430389E0
2.930613167E0,-1.435514832E-1,-3.082090759E-1,9.836345215E0
2.940542167E0,-1.326242065E-1,-3.029699707E-1,9.831106110E0
2.950470167E0,-1.297801208E-1,-2.995271301E-1,9.815688171E0
2.960399167E0,-1.359173584E-1,-3.077600098E-1,9.813293152E0
2.970328167E0,-1.363664246E-1,-3.031196594E-1,9.820478210E0
2.980257167E0,-1.437011719E-1,-3.019221497E-1,9.824968872E0
2.990186167E0,-1.516346741E-1,-3.095562744E-1,9.823771362E0
3.000115167E0,-1.706451416E-1,-3.121009827E-1,9.819879456E0
3.010044167E0,-1.731898499E-1,-3.083587646E-1,9.823322296E0
3.019973167E0,-1.761836243E-1,-3.121009827E-1,9.835746460E0
3.029902167E0,-1.841171265E-1,-3.106040955E-1,9.838740234E0
3.039831167E0,-2.049238586E-1,-3.100053406E-1,9.824819183E0
3.049760167E0,-2.131567383E-1,-3.115022278E-1,9.826316071E0
3.059688167E0,-2.174977112E-1,-3.088078308E-1,9.820328522E0
3.069617167E0,-2.112107849E-1,-3.080593872E-1,9.807904358E0
3.079546167E0,-2.115101624E-1,-3.125500488E-1,9.825567627E0
3.089475167E0,-2.094145203E-1,-3.094065857E-1,9.852212219E0
3.099404167E0,-2.014810181E-1,-3.101550293E-1,9.843829651E0
3.109333167E0,-1.939965820E-1,-3.032693481E-1,9.814490662E0
3.119262167E0,-1.841171265E-1,-3.040177917E-1,9.812694397E0
3.129191167E0,-1.718426514E-1,-3.094065857E-1,9.830207977E0
3.139120167E0,-1.540296936E-1,-3.076103210E-1,9.838889923E0
3.149049167E0,-1.532812500E-1,-3.140469360E-1,9.835896149E0
3.158978167E0,-1.553768921E-1,-3.129991150E-1,9.814790039E0
3.168906167E0,-1.420545959E-1,-3.101550293E-1,9.835896149E0
3.178835167E0,-1.426533508E-1,-3.037184143E-1,9.825268250E0
3.188764167E0,-1.456471252E-1,-3.080593872E-1,9.814191284E0
3.198693167E0,-1.422042847E-1,-3.070115662E-1,9.812694397E0
3.208622167E0,-1.504371643E-1,-3.095562744E-1,9.823921051E0
3.218551167E0,-1.517843628E-1,-3.107537842E-1,9.836494904E0
3.228480167E0,-1.610650635E-1,-3.037184143E-1,9.836045837E0
3.238409167E0,-1.698966980E-1,-3.046165466E-1,9.823621674E0
3.248338167E0,-1.835183716E-1,-3.116519165E-1,9.814340973E0
3.258267167E0,-1.857637024E-1,-3.126997375E-1,9.820777588E0
3.268195167E0,-1.908531189E-1,-3.050656128E-1,9.820478210E0
3.278124167E0,-1.534309387E-1,-3.068618774E-1,9.794731750E0
3.288053167E0,-1.493893433E-1,-3.079096985E-1,9.824370117E0
3.297982167E0,-1.049317932E-1,-3.014730835E-1,9.791737976E0
3.307911167E0,-9.580078125E-2,-3.216810608E-1,9.808802490E0
3.317840167E0,8.696914673E-2,-2.880010986E-1,9.837393036E0
3.327769167E0,-6.855743408E-2,-2.893482971E-1,9.815688171E0
3.337698167E0,-4.191284180E-2,-3.348536682E-1,9.819131012E0
3.347627167E0,-8.681945801E-2,-2.971321106E-1,9.760902100E0
3.357556167E0,-1.285826111E-1,-3.155438232E-1,9.897867279E0
3.367484167E0,-3.345542908E-1,-3.010240173E-1,9.803563385E0
3.377413167E0,-4.540058899E-1,-2.802172852E-1,9.667945404E0
3.387342167E0,-5.234614563E-1,-3.574566650E-1,1.007614655E1
3.397271167E0,-6.713539124E-1,-2.775228882E-1,9.783654785E0
3.407200167E0,-5.393284607E-1,-3.438349915E-1,9.158704376E0
3.417129167E0,-8.384065247E-1,-2.805166626E-1,1.088536377E1
3.427058167E0,-1.070723419E0,-3.276686096E-1,1.011326935E1
3.436987167E0,-1.467548218E0,-2.767744446E-1,9.447004852E0
