"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
7.124233217E1,4.108910798E-1,1.450742443E-1,-9.800316426E0
7.125226117E1,4.108324249E-1,1.450525000E-1,-9.800317596E0
7.126219017E1,4.108891064E-1,1.450741712E-1,-9.800317011E0
7.127211917E1,4.110080607E-1,1.450952851E-1,-9.800311164E0
7.128204817E1,4.110715395E-1,1.452021247E-1,-9.800308825E0
7.129197717E1,4.111765701E-1,1.451373211E-1,-9.800301808E0
7.130190517E1,4.112039790E-1,1.450723805E-1,-9.800301223E0
7.131183417E1,4.112013843E-1,1.450991406E-1,-9.800303562E0
7.132176317E1,4.112644611E-1,1.450280970E-1,-9.800302393E0
7.133169217E1,4.112606604E-1,1.451291442E-1,-9.800302393E0
7.134162117E1,4.111913344E-1,1.451198526E-1,-9.800303562E0
7.135155017E1,4.111661182E-1,1.450111492E-1,-9.800303562E0
7.136147917E1,4.111639986E-1,1.449488124E-1,-9.800309409E0
7.137140717E1,4.111814306E-1,1.448593865E-1,-9.800306486E0
7.138133617E1,4.111203638E-1,1.447887631E-1,-9.800311164E0
7.139126517E1,4.111041012E-1,1.448918934E-1,-9.800311748E0
7.140119417E1,4.109555819E-1,1.448878095E-1,-9.800317011E0
7.141112317E1,4.109221432E-1,1.449584237E-1,-9.800318765E0
7.142105217E1,4.107541088E-1,1.448020290E-1,-9.800329290E0
7.143098117E1,4.106628922E-1,1.448134128E-1,-9.800332798E0
7.144090917E1,4.106804339E-1,1.448549097E-1,-9.800328121E0
7.145083817E1,4.107549859E-1,1.447215658E-1,-9.800328121E0
7.146076717E1,4.106118753E-1,1.447949941E-1,-9.800332798E0
7.147069617E1,4.105297950E-1,1.446411940E-1,-9.800340984E0
7.148062517E1,4.104949310E-1,1.446346524E-1,-9.800343908E0
7.149055417E1,4.104829807E-1,1.447505735E-1,-9.800337476E0
7.150048317E1,4.104288940E-1,1.448604555E-1,-9.800343323E0
7.151041117E1,4.104377379E-1,1.447201588E-1,-9.800342154E0
7.152034017E1,4.104629540E-1,1.448465957E-1,-9.800339815E0
7.153026917E1,4.104236680E-1,1.448090913E-1,-9.800340400E0
7.154019817E1,4.104586782E-1,1.447368325E-1,-9.800337476E0
7.155012717E1,4.104053955E-1,1.448876450E-1,-9.800337476E0
7.156005617E1,4.104011928E-1,1.448533840E-1,-9.800340400E0
7.156998517E1,4.103590928E-1,1.449588075E-1,-9.800339815E0
7.157991317E1,4.103121689E-1,1.450445331E-1,-9.800343908E0
7.158984217E1,4.103656710E-1,1.450990493E-1,-9.800339815E0
7.159977117E1,4.103778770E-1,1.451257729E-1,-9.800339815E0
7.160970017E1,4.103877442E-1,1.450967835E-1,-9.800339815E0
7.161962917E1,4.103990366E-1,1.451065045E-1,-9.800335137E0
7.162955817E1,4.104724192E-1,1.452087120E-1,-9.800334553E0
7.163948717E1,4.103911794E-1,1.452437587E-1,-9.800335722E0
7.164941517E1,4.103334747E-1,1.452696509E-1,-9.800340400E0
7.165934417E1,4.102657201E-1,1.451895806E-1,-9.800343323E0
7.166927317E1,4.102821654E-1,1.451601253E-1,-9.800342154E0
7.167920217E1,4.104534157E-1,1.451238360E-1,-9.800334553E0
7.168913117E1,4.105112301E-1,1.450307648E-1,-9.800332798E0
7.169906017E1,4.105080141E-1,1.449106410E-1,-9.800333383E0
7.170898917E1,4.104612729E-1,1.449500823E-1,-9.800336891E0
7.171891817E1,4.104956253E-1,1.449354369E-1,-9.800338061E0
7.172884617E1,4.106033237E-1,1.450150047E-1,-9.800331629E0
7.173877517E1,4.104810804E-1,1.450353146E-1,-9.800335722E0
7.174870417E1,4.103810564E-1,1.451761229E-1,-9.800338646E0
7.175863317E1,4.104358375E-1,1.451882376E-1,-9.800336307E0
7.176856217E1,4.105509911E-1,1.451996031E-1,-9.800329290E0
7.177849117E1,4.104726385E-1,1.451985068E-1,-9.800330459E0
7.178842017E1,4.103638437E-1,1.452409722E-1,-9.800336891E0
7.179834817E1,4.103436708E-1,1.453665594E-1,-9.800337476E0
7.180827717E1,4.102948831E-1,1.456230603E-1,-9.800332798E0
7.181820617E1,4.102154341E-1,1.456273087E-1,-9.800335137E0
7.182813517E1,4.101504934E-1,1.455314143E-1,-9.800340984E0
7.183806417E1,4.101698623E-1,1.454612203E-1,-9.800339815E0
7.184799317E1,4.102036300E-1,1.454502203E-1,-9.800340400E0
7.185792217E1,4.102428063E-1,1.453739598E-1,-9.800341569E0
7.186785017E1,4.100707520E-1,1.454270872E-1,-9.800347416E0
7.187777917E1,4.101413937E-1,1.453884316E-1,-9.800342154E0
7.188770817E1,4.102303079E-1,1.454074442E-1,-9.800339815E0
7.189763717E1,4.102401020E-1,1.454637602E-1,-9.800341569E0
7.190756617E1,4.103021556E-1,1.455785575E-1,-9.800332214E0
7.191749517E1,4.103360694E-1,1.455331502E-1,-9.800331629E0
7.192742417E1,4.103581792E-1,1.456104705E-1,-9.800329875E0
7.193735217E1,4.103410030E-1,1.458000391E-1,-9.800328121E0
7.194728117E1,4.102519426E-1,1.459956010E-1,-9.800331629E0
7.195721017E1,4.102470456E-1,1.460230190E-1,-9.800331629E0
7.196713917E1,4.103167005E-1,1.461856264E-1,-9.800326366E0
7.197706817E1,4.101610550E-1,1.462200702E-1,-9.800331629E0
7.198699717E1,4.102138261E-1,1.462446741E-1,-9.800327536E0
7.199692617E1,4.101966864E-1,1.462414125E-1,-9.800328705E0
7.200685417E1,4.103071257E-1,1.463028813E-1,-9.800324612E0
7.201678317E1,4.103635879E-1,1.463994700E-1,-9.800321104E0
7.202671217E1,4.102990492E-1,1.463563834E-1,-9.800322858E0
7.203664117E1,4.103084413E-1,1.463629798E-1,-9.800324028E0
7.204657017E1,4.102078692E-1,1.463323276E-1,-9.800328705E0
7.205649917E1,4.102653181E-1,1.463137170E-1,-9.800325782E0
7.206642817E1,4.102765740E-1,1.463515594E-1,-9.800324612E0
7.207635617E1,4.102976971E-1,1.463799732E-1,-9.800324028E0
7.208628517E1,4.103773288E-1,1.464258191E-1,-9.800317596E0
7.209621417E1,4.103972094E-1,1.465617851E-1,-9.800315841E0
7.210614317E1,4.103393585E-1,1.465763666E-1,-9.800318765E0
7.211607217E1,4.101318554E-1,1.465300731E-1,-9.800328121E0
7.212600117E1,4.100797787E-1,1.465521737E-1,-9.800330459E0
7.213593017E1,4.103043848E-1,1.465481538E-1,-9.800321689E0
7.214585917E1,4.103033981E-1,1.465363954E-1,-9.800320519E0
7.215578717E1,4.103113284E-1,1.466844122E-1,-9.800317011E0
7.216571617E1,4.103723587E-1,1.466152049E-1,-9.800315841E0
7.217564517E1,4.103930067E-1,1.464452793E-1,-9.800319934E0
7.218557417E1,4.104345219E-1,1.463131140E-1,-9.800319350E0
7.219550317E1,4.104108042E-1,1.462333726E-1,-9.800318765E0
7.220543217E1,4.104662065E-1,1.464263398E-1,-9.800314672E0
7.221536117E1,4.105368847E-1,1.465125680E-1,-9.800308240E0
7.222528917E1,4.104904725E-1,1.464994026E-1,-9.800309994E0
7.223521817E1,4.103556211E-1,1.464467868E-1,-9.800321104E0
7.224514717E1,4.102780724E-1,1.463971677E-1,-9.800325782E0
7.225507617E1,4.102909362E-1,1.463827232E-1,-9.800322273E0
7.226500517E1,4.102624676E-1,1.464438541E-1,-9.800323443E0
7.227493417E1,4.101697892E-1,1.464550825E-1,-9.800327536E0
7.228486317E1,4.102430987E-1,1.464366729E-1,-9.800325197E0
7.229479117E1,4.102532582E-1,1.462874502E-1,-9.800326366E0
7.230472017E1,4.102291019E-1,1.463456208E-1,-9.800326951E0
7.231464917E1,4.101176028E-1,1.464573027E-1,-9.800328705E0
7.232457817E1,4.100631141E-1,1.463079611E-1,-9.800335137E0
7.233450717E1,4.101948957E-1,1.463969667E-1,-9.800328121E0
7.234443617E1,4.101818857E-1,1.464985255E-1,-9.800328121E0
7.235436517E1,4.101615666E-1,1.465465915E-1,-9.800324028E0
7.236429317E1,4.101241810E-1,1.466954671E-1,-9.800324028E0
7.237422217E1,4.100869780E-1,1.467229033E-1,-9.800326951E0
7.238415117E1,4.101195397E-1,1.468150883E-1,-9.800322858E0
7.239408017E1,4.101166527E-1,1.468069753E-1,-9.800324028E0
7.240400917E1,4.101459253E-1,1.469335401E-1,-9.800320519E0
7.241393817E1,4.101161776E-1,1.469644755E-1,-9.800321689E0
7.242386717E1,4.102354608E-1,1.469734291E-1,-9.800317011E0
7.243379617E1,4.101933974E-1,1.471242141E-1,-9.800315257E0
7.244372417E1,4.101711779E-1,1.471313130E-1,-9.800315257E0
7.245365317E1,4.101161776E-1,1.471160555E-1,-9.800318765E0
7.246358217E1,4.100888784E-1,1.470668292E-1,-9.800322273E0
7.247351117E1,4.100367285E-1,1.471890543E-1,-9.800323443E0
7.248344017E1,4.099891834E-1,1.474577064E-1,-9.800321689E0
7.249336917E1,4.099624323E-1,1.476217665E-1,-9.800318180E0
7.250329817E1,4.100738949E-1,1.476070937E-1,-9.800314672E0
7.251322617E1,4.100419910E-1,1.477742966E-1,-9.800312918E0
7.252315517E1,4.101481180E-1,1.478896147E-1,-9.800307655E0
7.253308417E1,4.102316601E-1,1.478898339E-1,-9.800304147E0
7.254301317E1,4.102821654E-1,1.478946670E-1,-9.800299469E0
7.255294217E1,4.102737235E-1,1.478582590E-1,-9.800298885E0
7.256287117E1,4.103568636E-1,1.477882751E-1,-9.800297715E0
7.257280017E1,4.103355213E-1,1.477672800E-1,-9.800300639E0
7.258272817E1,4.104025084E-1,1.477795774E-1,-9.800298885E0
7.259265717E1,4.103998406E-1,1.477481212E-1,-9.800300054E0
7.260258617E1,4.103647939E-1,1.477257556E-1,-9.800301808E0
7.261251517E1,4.103109264E-1,1.476908276E-1,-9.800303562E0
7.262244417E1,4.102322448E-1,1.477518214E-1,-9.800305901E0
7.263237317E1,4.101435133E-1,1.477111376E-1,-9.800311164E0
7.264230217E1,4.102126566E-1,1.477592857E-1,-9.800307655E0
7.265223017E1,4.102577533E-1,1.478192380E-1,-9.800305316E0
7.266215917E1,4.102978433E-1,1.479179919E-1,-9.800301223E0
7.267208817E1,4.103662191E-1,1.478495521E-1,-9.800297715E0
7.268201717E1,4.103176872E-1,1.478338103E-1,-9.800298885E0
7.269194617E1,4.102345106E-1,1.477056101E-1,-9.800303562E0
7.270187517E1,4.101638689E-1,1.476814629E-1,-9.800307071E0
7.271180417E1,4.100895727E-1,1.476811706E-1,-9.800309994E0
7.272173217E1,4.100615792E-1,1.477690889E-1,-9.800312333E0
7.273166117E1,4.101151543E-1,1.478044737E-1,-9.800308240E0
7.274159017E1,4.101779022E-1,1.478939818E-1,-9.800305316E0
7.275151917E1,4.102255205E-1,1.480418707E-1,-9.800302978E0
7.276144817E1,4.102834810E-1,1.481287749E-1,-9.800297715E0
7.277137717E1,4.102640756E-1,1.481066743E-1,-9.800296546E0
7.278130617E1,4.103282122E-1,1.482936755E-1,-9.800292453E0
7.279123417E1,4.103643919E-1,1.482746812E-1,-9.800291283E0
7.280116317E1,4.103687773E-1,1.482300140E-1,-9.800291283E0
7.281109217E1,4.103084779E-1,1.481879963E-1,-9.800298300E0
7.282102117E1,4.099395917E-1,1.482864122E-1,-9.800305901E0
7.283095017E1,4.096455498E-1,1.482878740E-1,-9.800322858E0
7.284087917E1,4.099408342E-1,1.483401609E-1,-9.800310579E0
7.285080817E1,4.106512709E-1,1.482120612E-1,-9.800282512E0
7.286073717E1,4.113538869E-1,1.482234633E-1,-9.800250937E0
7.287066517E1,4.116335300E-1,1.480420169E-1,-9.800240997E0
7.288059417E1,4.107532683E-1,1.481084467E-1,-9.800276080E0
7.289052317E1,4.096960551E-1,1.485056919E-1,-9.800316426E0
7.290045217E1,4.096900617E-1,1.485153307E-1,-9.800315841E0
7.291038117E1,4.104253126E-1,1.485074552E-1,-9.800285436E0
7.292031017E1,4.111088521E-1,1.483164066E-1,-9.800261462E0
7.293023917E1,4.114863995E-1,1.481284734E-1,-9.800248014E0
7.294016717E1,4.115857290E-1,1.479688536E-1,-9.800245090E0
7.295009617E1,4.113151491E-1,1.481682436E-1,-9.800250937E0
7.296002517E1,4.114940739E-1,1.482270264E-1,-9.800248014E0
7.296995417E1,4.115984102E-1,1.481386604E-1,-9.800243336E0
7.297988317E1,4.115451274E-1,1.482702045E-1,-9.800245090E0
7.298981217E1,4.114453228E-1,1.481688558E-1,-9.800250937E0
7.299974117E1,4.115748386E-1,1.481509669E-1,-9.800245090E0
7.300966917E1,4.119541767E-1,1.480274902E-1,-9.800228718E0
7.301959817E1,4.120760912E-1,1.481006352E-1,-9.800224625E0
7.302952717E1,4.119203360E-1,1.481344577E-1,-9.800229303E0
7.303945617E1,4.117820128E-1,1.481416845E-1,-9.800235150E0
7.304938517E1,4.117205074E-1,1.481879963E-1,-9.800237489E0
7.305931417E1,4.116408025E-1,1.481515517E-1,-9.800239243E0
7.306924317E1,4.115424962E-1,1.483989528E-1,-9.800242751E0
7.307917117E1,4.114614026E-1,1.485951817E-1,-9.800243921E0
7.308910017E1,4.113133584E-1,1.485504049E-1,-9.800247429E0
7.309902917E1,4.112813815E-1,1.485286331E-1,-9.800250353E0
7.310895817E1,4.109399772E-1,1.488660814E-1,-9.800260293E0
7.311888696E1,4.103439266E-1,1.492872271E-1,-9.800278419E0
7.312881596E1,4.099771600E-1,1.494566411E-1,-9.800290698E0
7.313874496E1,4.099833361E-1,1.495159629E-1,-9.800291868E0
7.314867396E1,4.100015356E-1,1.496346340E-1,-9.800288944E0
7.315860196E1,4.098938372E-1,1.496743037E-1,-9.800290698E0
7.316853096E1,4.097648330E-1,1.498148744E-1,-9.800295376E0
7.317845996E1,4.098506409E-1,1.497377734E-1,-9.800289529E0
7.318838896E1,4.099879408E-1,1.499166982E-1,-9.800282512E0
7.319831796E1,4.101605068E-1,1.498972744E-1,-9.800274911E0
7.320824696E1,4.102018027E-1,1.498752377E-1,-9.800273157E0
7.321817496E1,4.103044214E-1,1.499018883E-1,-9.800267894E0
7.322810396E1,4.105195258E-1,1.499472864E-1,-9.800260293E0
7.323803296E1,4.106440715E-1,1.499591636E-1,-9.800256785E0
7.324796196E1,4.106985603E-1,1.501288973E-1,-9.800249768E0
7.325789096E1,4.107897037E-1,1.500223135E-1,-9.800248014E0
7.326781996E1,4.109642066E-1,1.498597335E-1,-9.800241582E0
7.327774896E1,4.109718079E-1,1.497391164E-1,-9.800240997E0
7.328767796E1,4.108513553E-1,1.498462575E-1,-9.800249768E0
7.329760596E1,4.107982553E-1,1.498404559E-1,-9.800252692E0
7.330753496E1,4.109009105E-1,1.498188852E-1,-9.800247429E0
7.331746396E1,4.109109969E-1,1.499115910E-1,-9.800244505E0
7.332739296E1,4.108500762E-1,1.499172920E-1,-9.800248598E0
7.333732196E1,4.108359333E-1,1.498913176E-1,-9.800248598E0
7.334725096E1,4.108337406E-1,1.499385887E-1,-9.800248598E0
7.335717996E1,4.108271990E-1,1.500804659E-1,-9.800245090E0
7.336710796E1,4.107541088E-1,1.501265310E-1,-9.800246844E0
7.337703696E1,4.105806292E-1,1.500964909E-1,-9.800255030E0
7.338696596E1,4.105607487E-1,1.500896752E-1,-9.800257369E0
7.339689496E1,4.106040912E-1,1.500662316E-1,-9.800253276E0
7.340682396E1,4.106294900E-1,1.501073996E-1,-9.800252107E0
7.341675296E1,4.106954905E-1,1.502384503E-1,-9.800250353E0
7.342668196E1,4.106891682E-1,1.502573350E-1,-9.800247429E0
7.343660996E1,4.107454842E-1,1.502687005E-1,-9.800246260E0
7.344653896E1,4.107156999E-1,1.503370581E-1,-9.800246844E0
7.345646796E1,4.107884977E-1,1.504604161E-1,-9.800242167E0
7.346639696E1,4.107938333E-1,1.505480056E-1,-9.800239243E0
7.347632596E1,4.107716139E-1,1.506208582E-1,-9.800239828E0
7.348625496E1,4.108593952E-1,1.506773752E-1,-9.800233980E0
7.349618396E1,4.109695422E-1,1.504848191E-1,-9.800233980E0
7.350611196E1,4.111072441E-1,1.504558571E-1,-9.800228133E0
7.351604096E1,4.112793715E-1,1.504636869E-1,-9.800220532E0
7.352596996E1,4.113173784E-1,1.505067096E-1,-9.800217608E0
7.353589896E1,4.112698332E-1,1.503797245E-1,-9.800221117E0
7.354582796E1,4.113452988E-1,1.504640250E-1,-9.800215269E0
7.355575696E1,4.113918573E-1,1.505029455E-1,-9.800213515E0
7.356568596E1,4.113625481E-1,1.505112686E-1,-9.800215269E0
7.357561496E1,4.113627674E-1,1.504551445E-1,-9.800215854E0
7.358554296E1,4.112646073E-1,1.504673688E-1,-9.800224040E0
7.359547196E1,4.113881662E-1,1.504629743E-1,-9.800214100E0
7.360540096E1,4.113096674E-1,1.504777202E-1,-9.800220532E0
7.361532996E1,4.113507075E-1,1.505502622E-1,-9.800218778E0
7.362525896E1,4.113206675E-1,1.505787674E-1,-9.800217608E0
7.363518796E1,4.112763382E-1,1.506969634E-1,-9.800219947E0
7.364511696E1,4.111651315E-1,1.505710564E-1,-9.800225794E0
7.365504496E1,4.112544477E-1,1.505146582E-1,-9.800221701E0
7.366497396E1,4.112464078E-1,1.504288594E-1,-9.800222286E0
7.367490296E1,4.113610498E-1,1.504370912E-1,-9.800217608E0
7.368483196E1,4.113807841E-1,1.504406726E-1,-9.800215854E0
7.369476096E1,4.114387081E-1,1.504256343E-1,-9.800213515E0
7.370468996E1,4.115616458E-1,1.504665831E-1,-9.800207668E0
7.371461896E1,4.116122608E-1,1.505985292E-1,-9.800205329E0
7.372454696E1,4.116914540E-1,1.506138507E-1,-9.800201821E0
7.373447596E1,4.117782486E-1,1.505705448E-1,-9.800198897E0
7.374440496E1,4.118531661E-1,1.505704077E-1,-9.800193050E0
7.375433396E1,4.118889437E-1,1.505526742E-1,-9.800193050E0
7.376426296E1,4.118877377E-1,1.506107444E-1,-9.800193050E0
7.377419196E1,4.118993956E-1,1.506600620E-1,-9.800191296E0
7.378412096E1,4.118578073E-1,1.506622273E-1,-9.800194219E0
7.379404896E1,4.118566744E-1,1.508344917E-1,-9.800190711E0
7.380397796E1,4.118491096E-1,1.509609652E-1,-9.800188957E0
7.381390696E1,4.118174250E-1,1.509873873E-1,-9.800191296E0
7.382383596E1,4.116802347E-1,1.511014354E-1,-9.800194219E0
7.383376496E1,4.116323240E-1,1.512821052E-1,-9.800194219E0
7.384369396E1,4.116375865E-1,1.513735868E-1,-9.800191880E0
7.385362296E1,4.116310815E-1,1.514664113E-1,-9.800190711E0
7.386355096E1,4.116820254E-1,1.514348729E-1,-9.800188372E0
7.387347996E1,4.115422038E-1,1.515354176E-1,-9.800193635E0
7.388340896E1,4.114522298E-1,1.517152651E-1,-9.800192465E0
7.389333796E1,4.114388908E-1,1.517843171E-1,-9.800193050E0
7.390326696E1,4.114059272E-1,1.518598650E-1,-9.800194219E0
7.391319596E1,4.114138575E-1,1.518843410E-1,-9.800193635E0
7.392312496E1,4.114748147E-1,1.519604462E-1,-9.800192465E0
7.393305296E1,4.114859975E-1,1.520785600E-1,-9.800188372E0
7.394298196E1,4.115012002E-1,1.520886464E-1,-9.800185449E0
7.395291096E1,4.114258077E-1,1.522013150E-1,-9.800187787E0
7.396283996E1,4.115652272E-1,1.522051339E-1,-9.800183694E0
7.397276896E1,4.115549581E-1,1.521127479E-1,-9.800183110E0
7.398269796E1,4.114839875E-1,1.518433831E-1,-9.800190711E0
7.399262696E1,4.114616584E-1,1.516588304E-1,-9.800193635E0
7.400255496E1,4.116781881E-1,1.515084382E-1,-9.800190126E0
7.401248396E1,4.115913935E-1,1.514462932E-1,-9.800194219E0
7.402241296E1,4.116257094E-1,1.513963087E-1,-9.800192465E0
7.403234196E1,4.116630950E-1,1.514605641E-1,-9.800188957E0
7.404227096E1,4.117070588E-1,1.514700110E-1,-9.800185449E0
7.405219996E1,4.116265865E-1,1.513930470E-1,-9.800188957E0
7.406212896E1,4.117200323E-1,1.513261421E-1,-9.800189542E0
7.407205696E1,4.117079724E-1,1.512984409E-1,-9.800189542E0
7.408198596E1,4.116961318E-1,1.512301107E-1,-9.800188957E0
7.409191496E1,4.116603907E-1,1.512833935E-1,-9.800192465E0
7.410184396E1,4.116032707E-1,1.513731482E-1,-9.800195389E0
7.411177296E1,4.116249785E-1,1.515697700E-1,-9.800189542E0
7.412170208E1,4.117255506E-1,1.514646754E-1,-9.800186033E0
7.413163108E1,4.118505348E-1,1.512816119E-1,-9.800184864E0
7.414156008E1,4.118923424E-1,1.511357969E-1,-9.800183110E0
7.415148808E1,4.118872261E-1,1.511757956E-1,-9.800184279E0
7.416141708E1,4.118007969E-1,1.512477346E-1,-9.800184864E0
7.417134608E1,4.117604146E-1,1.514542327E-1,-9.800187203E0
7.418127508E1,4.117068030E-1,1.514477368E-1,-9.800186618E0
7.419120408E1,4.116859357E-1,1.514287881E-1,-9.800190126E0
7.420113308E1,4.116588558E-1,1.514325340E-1,-9.800191880E0
7.421106208E1,4.116808925E-1,1.514266411E-1,-9.800188372E0
7.422099008E1,4.116849855E-1,1.513014650E-1,-9.800188957E0
7.423091908E1,4.118352955E-1,1.512834391E-1,-9.800183694E0
7.424084808E1,4.117218595E-1,1.512724756E-1,-9.800187787E0
7.425077708E1,4.118169864E-1,1.512506308E-1,-9.800184279E0
7.426070608E1,4.120944368E-1,1.511931910E-1,-9.800172000E0
7.427063508E1,4.125334165E-1,1.508718957E-1,-9.800161475E0
7.428056408E1,4.130458519E-1,1.507298175E-1,-9.800139840E0
7.429049208E1,4.132337302E-1,1.507618766E-1,-9.800134578E0
7.430042108E1,4.132188564E-1,1.508756233E-1,-9.800132239E0
7.431035008E1,4.132808369E-1,1.509101127E-1,-9.800130485E0
7.432027908E1,4.133849904E-1,1.509015977E-1,-9.800126392E0
7.433020808E1,4.131684607E-1,1.508916117E-1,-9.800132824E0
7.434013708E1,4.130617490E-1,1.509355298E-1,-9.800136332E0
7.435006608E1,4.131083805E-1,1.508599089E-1,-9.800139256E0
7.435999408E1,4.131357528E-1,1.509353197E-1,-9.800134578E0
7.436992308E1,4.130392372E-1,1.511089272E-1,-9.800133993E0
7.437985208E1,4.130210378E-1,1.511485512E-1,-9.800135747E0
7.438978108E1,4.130374100E-1,1.512444638E-1,-9.800132824E0
7.439971008E1,4.130392372E-1,1.511086713E-1,-9.800137501E0
7.440963908E1,4.130503104E-1,1.509824263E-1,-9.800136917E0
7.441956808E1,4.130310511E-1,1.509556113E-1,-9.800141594E0
7.442949608E1,4.131596168E-1,1.510037595E-1,-9.800131069E0
7.443942508E1,4.131277495E-1,1.510240694E-1,-9.800135162E0
7.444935408E1,4.131278956E-1,1.509878258E-1,-9.800136332E0
7.445928308E1,4.129628580E-1,1.508294577E-1,-9.800145687E0
7.446921208E1,4.129550373E-1,1.508224045E-1,-9.800144518E0
7.447914108E1,4.129813863E-1,1.507839773E-1,-9.800145103E0
7.448907008E1,4.130848090E-1,1.506788188E-1,-9.800141010E0
7.449899908E1,4.130804235E-1,1.505977891E-1,-9.800145103E0
7.450892708E1,4.129676088E-1,1.508349577E-1,-9.800145687E0
7.451885608E1,4.128129134E-1,1.507841600E-1,-9.800152119E0
7.452878508E1,4.129226949E-1,1.507794183E-1,-9.800145687E0
7.453871408E1,4.130533436E-1,1.508296587E-1,-9.800141594E0
7.454864308E1,4.129481668E-1,1.507790072E-1,-9.800142764E0
7.455857208E1,4.128961632E-1,1.507571806E-1,-9.800148026E0
7.456850108E1,4.128084184E-1,1.506306889E-1,-9.800156212E0
7.457842908E1,4.126895372E-1,1.506843279E-1,-9.800156212E0
7.458835808E1,4.125125858E-1,1.506924410E-1,-9.800162644E0
7.459828708E1,4.120875298E-1,1.506996952E-1,-9.800183694E0
7.460821608E1,4.115458218E-1,1.507145873E-1,-9.800207083E0
7.461814508E1,4.113718306E-1,1.507713418E-1,-9.800214100E0
7.462807408E1,4.114766419E-1,1.506885763E-1,-9.800210007E0
7.463800308E1,4.113026142E-1,1.509327341E-1,-9.800211761E0
7.464793108E1,4.109727947E-1,1.509869031E-1,-9.800225794E0
7.465786008E1,4.108205843E-1,1.511466052E-1,-9.800230472E0
7.466778908E1,4.107815907E-1,1.510486277E-1,-9.800232226E0
7.467771808E1,4.106109982E-1,1.509690143E-1,-9.800238073E0
7.468764708E1,4.103461193E-1,1.509126617E-1,-9.800252107E0
7.469757608E1,4.101050679E-1,1.509040005E-1,-9.800260293E0
7.470750508E1,4.101307225E-1,1.509375581E-1,-9.800263801E0
7.471743308E1,4.101332441E-1,1.508914016E-1,-9.800264386E0
7.472736208E1,4.100661839E-1,1.510390986E-1,-9.800264971E0
7.473729108E1,4.100079675E-1,1.510509484E-1,-9.800267310E0
7.474722008E1,4.100737487E-1,1.511066979E-1,-9.800261462E0
7.475714908E1,4.101053968E-1,1.509485033E-1,-9.800260878E0
7.476707808E1,4.100454628E-1,1.510095793E-1,-9.800262047E0
7.477700708E1,4.100062134E-1,1.509214782E-1,-9.800264386E0
7.478693608E1,4.100247783E-1,1.510477598E-1,-9.800263801E0
7.479686408E1,4.101927030E-1,1.511015725E-1,-9.800256200E0
7.480679308E1,4.102217564E-1,1.511217636E-1,-9.800256200E0
7.481672208E1,4.101721647E-1,1.510951314E-1,-9.800259123E0
7.482665108E1,4.101078818E-1,1.511358700E-1,-9.800260293E0
7.483658008E1,4.101695700E-1,1.513028994E-1,-9.800255030E0
7.484650908E1,4.101595932E-1,1.513913568E-1,-9.800252107E0
7.485643808E1,4.101944206E-1,1.514143254E-1,-9.800250937E0
7.486636608E1,4.102170055E-1,1.514632502E-1,-9.800251522E0
7.487629508E1,4.102941887E-1,1.512959193E-1,-9.800247429E0
7.488622408E1,4.104588975E-1,1.512088323E-1,-9.800240997E0
7.489615308E1,4.104618211E-1,1.511691718E-1,-9.800240997E0
7.490608208E1,4.106450217E-1,1.510600024E-1,-9.800236904E0
7.491601108E1,4.108928340E-1,1.511527904E-1,-9.800225794E0
7.492594008E1,4.109979011E-1,1.509862087E-1,-9.800226964E0
7.493586808E1,4.112767402E-1,1.508108197E-1,-9.800215854E0
7.494579708E1,4.114988979E-1,1.506653884E-1,-9.800204744E0
7.495572608E1,4.116581249E-1,1.507979466E-1,-9.800199482E0
7.496565508E1,4.116208854E-1,1.508906250E-1,-9.800200067E0
7.497558408E1,4.116404736E-1,1.509252515E-1,-9.800199482E0
7.498551308E1,4.117268297E-1,1.510918423E-1,-9.800192465E0
7.499544208E1,4.118055478E-1,1.511307354E-1,-9.800190126E0
7.500537008E1,4.117907470E-1,1.512174113E-1,-9.800186033E0
7.501529908E1,4.118620465E-1,1.512218698E-1,-9.800186618E0
7.502522808E1,4.119030867E-1,1.511657000E-1,-9.800184864E0
7.503515708E1,4.120941444E-1,1.511467148E-1,-9.800178432E0
7.504508608E1,4.121446863E-1,1.512837772E-1,-9.800170830E0
7.505501508E1,4.122812919E-1,1.513703708E-1,-9.800161475E0
7.506494408E1,4.122561489E-1,1.515231750E-1,-9.800162644E0
7.507487208E1,4.124135121E-1,1.514672336E-1,-9.800155043E0
7.508480108E1,4.126225500E-1,1.516210153E-1,-9.800145103E0
7.509473008E1,4.126505436E-1,1.515792717E-1,-9.800146857E0
7.510465908E1,4.127943851E-1,1.515140022E-1,-9.800143933E0
7.511458808E1,4.128667078E-1,1.516173060E-1,-9.800133993E0
7.512451792E1,4.130703736E-1,1.515936887E-1,-9.800126976E0
7.513444692E1,4.130451210E-1,1.516406127E-1,-9.800129315E0
7.514437492E1,4.129942502E-1,1.515468562E-1,-9.800133408E0
7.515430392E1,4.130204896E-1,1.514711348E-1,-9.800131654E0
7.516423292E1,4.129594958E-1,1.514853691E-1,-9.800135747E0
7.517416192E1,4.130175294E-1,1.514237175E-1,-9.800132239E0
7.518409092E1,4.130803139E-1,1.514701846E-1,-9.800128146E0
