"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.923431512E1,2.631633542E-4,-5.531255738E-4,6.018327549E-4
3.924424413E1,1.867306419E-4,-1.703344751E-3,9.568319656E-4
3.925417313E1,-6.397534162E-4,4.880591005E-4,-5.514435470E-4
3.926410213E1,1.785587519E-3,7.967194542E-4,1.905588899E-3
3.927403113E1,-4.025441594E-4,1.228916575E-3,-1.400771085E-3
3.928396013E1,3.547189757E-3,1.068860525E-3,3.957971931E-4
3.929388912E1,-1.609161962E-3,-7.676769746E-4,-2.096346579E-3
3.930381812E1,-1.952894963E-4,-1.752513926E-3,-4.425235093E-4
3.931374712E1,8.881017566E-4,-1.206272864E-4,6.737199146E-4
3.932367613E1,-1.499422127E-3,1.408951357E-4,-3.348193131E-4
3.933360513E1,-5.590510555E-4,2.151858935E-4,7.328686770E-4
3.934353413E1,2.497725189E-3,-5.185149494E-4,4.183496349E-4
3.935346313E1,-1.510046422E-5,-9.225106915E-4,4.725265317E-4
3.936339213E1,2.999515273E-4,6.655322504E-4,3.683967516E-4
3.937332112E1,1.068246085E-3,2.426034771E-4,-7.584323175E-4
3.938325012E1,4.637083039E-4,1.834374852E-3,-1.109969337E-3
3.939317912E1,1.626756042E-3,8.836811176E-4,2.208811464E-3
3.940310813E1,-3.261398524E-4,-8.106220048E-4,-4.498222843E-4
3.941303713E1,-2.731414512E-3,-2.882477129E-3,-6.294469349E-4
3.942296613E1,1.673720311E-3,-5.583364400E-4,5.524640437E-4
3.943289513E1,3.021275625E-4,1.323999022E-3,6.488801446E-4
3.944282412E1,-7.394347340E-4,-3.278476186E-3,-2.075927332E-4
3.945275312E1,5.747172982E-4,-5.407729186E-4,-6.418884732E-4
3.946268212E1,4.146611318E-4,1.148470212E-3,6.835670210E-4
3.947261112E1,2.375300974E-4,7.765126065E-5,-2.225473057E-3
3.948254013E1,-8.306638338E-4,-1.806535176E-3,1.716538100E-3
3.949246913E1,2.360064536E-4,9.554777644E-4,-1.339556184E-3
3.950239813E1,-2.894273261E-3,5.781078362E-4,1.865578815E-5
3.951232813E1,-1.208393136E-3,1.001334749E-4,1.728613861E-4
3.952225713E1,-1.754341181E-3,-1.605088590E-3,-1.144935377E-4
3.953218612E1,-6.907526404E-5,-1.714667422E-3,1.763559412E-3
3.954211512E1,2.025673166E-4,5.133331288E-4,-6.905435584E-4
3.955204412E1,-1.054170076E-3,7.232692442E-4,-8.423253894E-5
3.956197312E1,1.574902795E-3,-1.650406281E-3,-6.594751030E-4
3.957190213E1,-7.807742804E-6,1.550844521E-3,-1.665310003E-3
3.958183113E1,-1.062419731E-3,-8.779583150E-4,-6.607654504E-4
3.959176013E1,-4.801703617E-4,-1.635112450E-3,6.843879819E-4
3.960168913E1,-1.847170759E-3,8.847705321E-4,2.204520162E-3
3.961161812E1,-3.004451282E-3,-7.201104891E-4,-2.369391732E-4
3.962154712E1,2.746991813E-4,-4.010637931E-4,5.023544654E-4
3.963147612E1,-8.508088067E-4,-6.714389310E-4,-5.839690566E-4
3.964140513E1,3.825007007E-4,-1.590762171E-3,-2.104367595E-3
3.965133413E1,1.259637065E-4,2.010000753E-4,-4.766336642E-4
3.966126313E1,9.382274002E-4,-1.832940616E-4,1.091169193E-3
3.967119213E1,4.775440320E-4,-2.487494145E-3,2.788938582E-5
3.968112113E1,5.374653265E-4,-1.637146925E-3,-1.741515007E-3
3.969105012E1,-1.446693437E-3,1.113890670E-3,-1.199683174E-4
3.970097912E1,5.805045366E-4,-2.940447303E-5,-7.460773923E-4
3.971090812E1,1.459588762E-3,-6.887944182E-4,-2.210244536E-3
3.972083713E1,5.549131893E-4,-7.122302195E-4,1.520311460E-3
3.973076613E1,9.821155109E-4,4.511658917E-4,-8.188840002E-5
3.974069513E1,-2.802769188E-3,3.153446596E-4,-1.294159330E-3
3.975062413E1,-2.224488184E-3,-5.359122297E-4,-9.896033444E-4
3.976055313E1,1.989697572E-3,1.094475039E-3,-3.006434999E-4
3.977048212E1,4.233773798E-4,-1.553527545E-5,-6.192456931E-4
3.978041112E1,1.020191703E-3,9.293542244E-4,-1.926072873E-4
3.979034012E1,2.067077439E-3,-1.110791229E-3,-1.438066829E-3
3.980026913E1,1.732850447E-3,2.577154199E-3,6.517157890E-4
3.981019913E1,1.203928143E-3,1.428721007E-3,6.363354623E-4
3.982012813E1,-1.525279367E-3,-4.874233273E-4,2.359134378E-3
3.983005713E1,-5.277353339E-4,-3.036719281E-4,-1.276502851E-3
3.983998613E1,3.573532216E-3,-3.643920063E-4,-1.714592800E-3
3.984991512E1,-1.068983227E-3,2.532462124E-3,3.510429524E-4
3.985984362E1,1.439448446E-3,1.481578802E-3,-7.834634744E-4
3.986977262E1,-1.324605197E-3,4.514945031E-4,-1.445361879E-3
3.987970163E1,-2.223225310E-4,-3.020734992E-3,-8.466830477E-4
3.988963063E1,-8.474867791E-4,-1.946148928E-3,-7.017534226E-4
3.989955963E1,7.829004899E-4,-1.288348110E-3,-3.488846123E-4
3.990948863E1,7.030214183E-4,6.541197654E-4,-4.215165973E-6
3.991941763E1,-4.232297651E-4,-2.955634845E-4,-2.206116915E-3
3.992934662E1,7.482636720E-4,-4.681439605E-4,-3.746035509E-4
3.993927562E1,-1.038717572E-3,2.839327208E-4,2.499078400E-4
3.994920462E1,-1.408895012E-3,-3.397219116E-4,2.410513582E-3
3.995913363E1,-1.094642095E-3,-2.117115539E-3,1.449112548E-3
3.996906263E1,-1.176543068E-3,-1.709388336E-3,4.694894888E-4
3.997899163E1,-2.362715080E-3,1.299983822E-3,1.747007715E-3
3.998892063E1,4.522805102E-4,1.013243105E-3,-1.703826245E-3
3.999884963E1,1.574684866E-4,-1.275211107E-3,3.406824544E-4
4.000877862E1,1.357483678E-3,-1.910841092E-3,-1.483792439E-4
4.001870762E1,-1.376783708E-3,4.204902216E-4,-6.768526509E-5
4.002863662E1,-2.085068263E-3,1.239021076E-4,-8.295187727E-4
4.003856563E1,-1.001427881E-3,-3.039666917E-3,3.121783957E-4
4.004849463E1,2.726539969E-5,-6.679937942E-4,2.368348651E-4
4.005842363E1,1.979096327E-3,-1.558678923E-4,7.103448734E-4
4.006835263E1,1.043973025E-3,-8.376325713E-4,7.665304001E-4
4.007828263E1,-3.806967288E-5,-8.000819944E-4,-2.779202070E-3
4.008821062E1,1.128275413E-3,1.551931491E-4,1.176358666E-3
4.009814062E1,-4.286086187E-4,-4.219138646E-4,-9.096954018E-4
4.010806962E1,7.037743926E-4,6.510462845E-5,1.703914953E-3
4.011799862E1,3.338609822E-4,-1.749040675E-3,1.137414947E-4
4.012792763E1,1.249420457E-4,1.676962478E-3,4.652761854E-4
4.013785663E1,8.317446336E-4,3.169131698E-3,-1.192541327E-3
4.014778563E1,2.662171610E-4,1.004060905E-4,-1.351715997E-3
4.015771463E1,-4.722774029E-4,-5.749715492E-4,2.244616626E-3
4.016764362E1,-9.922659956E-4,-1.923852134E-3,-1.925025135E-4
4.017757262E1,-1.280686120E-3,2.158709685E-5,8.932682686E-4
4.018750162E1,-1.050061546E-4,-1.656306209E-3,-9.135110304E-4
4.019743062E1,-3.801104613E-4,9.187042597E-4,-5.121729337E-4
4.020735963E1,1.618769020E-4,-1.783113112E-3,1.309785759E-3
4.021728863E1,-1.996881561E-3,5.551422946E-4,1.225363696E-3
4.022721763E1,1.737214625E-3,8.166865446E-4,4.848092794E-5
4.023714663E1,-2.457750961E-4,5.319946795E-4,1.169938128E-3
4.024707562E1,1.452212222E-3,7.333362591E-4,1.087994548E-3
4.025700462E1,-8.658031002E-4,1.511691953E-4,-1.386348158E-3
4.026693362E1,3.315964714E-4,-3.539359022E-4,1.405473100E-3
4.027686263E1,1.058106776E-3,-2.795255743E-3,-6.108060479E-4
4.028679163E1,-5.813739263E-4,2.353217278E-4,1.984103583E-4
4.029672063E1,5.272999406E-4,-3.658700734E-5,-2.188314684E-3
4.030664963E1,1.122588292E-3,-1.281145378E-3,1.420764718E-3
4.031657863E1,1.966073178E-4,3.070992418E-3,4.151551984E-4
4.032650762E1,-5.143759772E-4,-1.735354541E-3,1.158774132E-3
4.033643662E1,1.985523850E-4,1.203976339E-3,-5.871942267E-4
4.034636562E1,1.814052463E-3,-2.399105870E-4,6.142864004E-4
4.035629463E1,-9.929193184E-4,-2.976042219E-3,-1.153786201E-3
4.036622363E1,-2.771890722E-4,-2.972346032E-3,-1.771242823E-3
4.037615263E1,4.658326507E-4,1.294038026E-3,9.198815096E-4
4.038608263E1,-1.771988813E-3,-7.619094686E-5,-1.797995064E-3
4.039601163E1,-8.598561399E-4,7.786836941E-4,1.846807078E-3
4.040594063E1,-1.621647971E-3,-4.744104808E-4,-2.973238006E-4
4.041586962E1,-4.112413153E-4,-1.102117589E-3,3.860434517E-4
4.042579862E1,5.488749593E-4,7.923981757E-4,7.217524108E-4
4.043572762E1,1.913744956E-3,-1.828513923E-4,5.300049670E-4
4.044565663E1,-8.010468446E-4,-6.744419225E-4,1.061231364E-3
4.045558563E1,-8.388636634E-4,-1.540501835E-3,-1.014170237E-3
4.046551463E1,-2.792660613E-3,8.767072577E-4,2.649679780E-3
4.047544363E1,-1.092232298E-3,1.150746597E-3,-1.185804605E-3
4.048537263E1,1.616160851E-3,-3.314773494E-4,8.019038942E-4
4.049530162E1,5.182018504E-5,1.002233708E-3,-5.190540105E-5
4.050523062E1,-8.769691922E-4,6.652884185E-4,-1.910650171E-4
4.051515962E1,-9.600594640E-4,5.542451981E-5,3.293165937E-4
4.052508863E1,-4.390216433E-3,1.283683581E-3,1.768444432E-3
4.053501763E1,-1.095886342E-3,-7.733420352E-4,9.559141472E-4
4.054494663E1,-4.260097630E-4,-1.126749557E-3,7.033336442E-4
4.055487563E1,-1.304586651E-3,4.836639273E-4,6.564618088E-4
4.056480462E1,1.887024380E-3,-2.505381126E-3,6.779478863E-4
4.057473362E1,4.180250689E-4,2.207348822E-3,1.810057554E-3
4.058466262E1,-1.719089225E-3,-2.716526797E-4,-3.236220218E-4
4.059459162E1,2.528121695E-5,1.038622577E-3,-9.598513134E-4
4.060452063E1,-1.205036649E-3,-1.156545477E-3,-9.004278108E-4
4.061444963E1,-3.910483792E-5,1.294950780E-4,-9.988155216E-5
4.062437863E1,3.607510589E-4,8.322729263E-4,-2.204794437E-4
4.063430763E1,1.876888797E-3,-5.762729561E-4,6.261467934E-5
4.064423662E1,1.984144095E-3,-1.257419586E-3,-1.659491099E-4
4.065416562E1,-5.107056350E-4,1.053671585E-3,-1.699440181E-4
4.066409562E1,-1.974701881E-4,-2.056574915E-3,-2.715224400E-5
4.067402462E1,1.909090206E-3,-3.492222750E-4,1.121469075E-3
4.068395362E1,-1.824182691E-3,6.733495393E-4,7.722883020E-4
4.069388263E1,2.656053286E-3,-2.626839560E-3,6.886648480E-4
4.070381163E1,1.286069397E-3,-1.381792477E-3,5.867956206E-4
4.071374063E1,-1.752064563E-3,8.858891670E-4,1.544734929E-3
4.072366963E1,-7.266933098E-4,5.420202506E-4,-3.350530751E-4
4.073359862E1,5.140737630E-4,-1.631918014E-3,-3.989688121E-4
4.074352762E1,-1.284932485E-3,-1.666507887E-4,-1.899735071E-4
4.075345662E1,1.640524715E-6,1.494895434E-3,6.846084725E-4
4.076338563E1,-2.048051916E-3,1.010970562E-3,-7.666680031E-4
4.077331463E1,-3.678635694E-4,1.508449088E-3,-5.203257315E-4
4.078324363E1,1.839249395E-3,-1.615145826E-3,1.334500499E-3
4.079317263E1,-1.532844966E-3,-6.657289341E-4,1.823989442E-3
4.080310163E1,-6.340974942E-4,-2.665910171E-3,3.282884136E-4
4.081303062E1,8.764476515E-4,2.265489456E-4,-2.037663944E-3
4.082295962E1,1.593186986E-3,6.521744072E-4,1.609150320E-3
4.083288862E1,-1.170109026E-3,2.339553321E-3,-4.854258150E-4
4.084281763E1,2.096034586E-5,-1.375801628E-3,9.063535836E-4
4.085274663E1,4.848828539E-4,-2.059435239E-3,-5.256282166E-4
4.086267629E1,-7.937569171E-5,2.053671516E-3,2.319193445E-4
4.087260529E1,-2.538538771E-3,1.332221203E-3,5.368515849E-4
4.088253429E1,1.730411779E-3,-7.010446861E-4,1.405485440E-3
4.089246329E1,-1.896014670E-3,-9.521807660E-4,7.923133671E-5
4.090239229E1,1.420977060E-3,1.732560107E-3,-2.302446868E-3
4.091232129E1,-1.065083779E-3,1.708825293E-4,8.557960391E-4
4.092225129E1,-3.728168085E-4,-4.832762934E-4,-7.612821646E-4
4.093218029E1,-1.131284982E-3,-1.096868655E-3,1.237153774E-3
4.094210929E1,2.640392631E-4,2.336660866E-3,1.179554500E-3
4.095203829E1,-2.869688906E-4,1.142765745E-3,2.142287092E-3
4.096196729E1,9.174318984E-5,2.170813968E-3,-2.146128099E-3
4.097189629E1,8.488795720E-4,1.234712778E-3,-2.275557723E-3
4.098182529E1,-5.841366947E-4,-5.132910155E-5,-5.457326770E-4
4.099175429E1,7.823314518E-4,-1.136300853E-3,-1.116190106E-6
4.100168329E1,-1.081990544E-3,5.621421151E-4,6.366772577E-4
4.101161229E1,-1.472211443E-4,5.214677367E-5,1.230562106E-3
4.102154129E1,-4.654843360E-5,2.941409184E-5,9.321018588E-4
4.103147029E1,-5.813110620E-4,-6.113339623E-5,-5.837692879E-4
4.104139929E1,-2.062759595E-3,4.926002002E-4,-9.366781451E-4
4.105132829E1,-7.069441490E-4,-2.626722853E-4,8.255355060E-4
4.106125729E1,-1.042492688E-3,2.933241485E-4,1.800543629E-3
4.107118629E1,-2.121194266E-4,-3.149418626E-4,-5.779257044E-4
4.108111529E1,-2.044372028E-3,-2.173017245E-3,6.164610386E-4
4.109104429E1,-1.864342485E-3,-1.200963510E-3,-1.827788074E-3
4.110097329E1,2.108339220E-3,1.275242306E-3,-5.917022936E-4
4.111090229E1,3.447937779E-4,1.575137139E-4,-4.236567765E-4
4.112083129E1,-1.998191234E-3,1.116112981E-4,3.814124502E-4
4.113076029E1,-8.847238496E-4,-3.467187344E-4,-2.332450822E-4
4.114068929E1,7.750694640E-4,-2.382080769E-3,-3.397604451E-5
4.115061829E1,-5.120364949E-4,1.447544666E-3,-1.027334947E-3
4.116054729E1,1.289432868E-3,2.361296443E-3,7.957331836E-4
4.117047629E1,2.675608266E-3,-1.226247754E-3,1.651406754E-3
4.118040529E1,-1.335099339E-3,-1.571694011E-4,-6.307954900E-4
4.119033429E1,3.000814468E-4,2.414645161E-3,-1.431075390E-3
4.120026329E1,1.545828301E-3,2.208293183E-3,4.997942597E-6
4.121019329E1,-6.837705150E-4,9.227855480E-4,-7.116585039E-4
4.122012229E1,-7.429267280E-4,-3.503881744E-4,-6.298935041E-4
4.123005129E1,-6.587705575E-4,-2.544832882E-3,-1.177173108E-3
4.123998029E1,1.276772935E-3,7.523562526E-4,1.831588568E-3
4.124990929E1,-4.659998231E-4,1.803092891E-4,-5.609951913E-4
4.125983829E1,1.746178605E-3,7.457637112E-4,3.942834213E-3
4.126976729E1,1.113677863E-3,-4.025913076E-4,-6.529828534E-4
4.127969629E1,-1.093687490E-3,-1.971156336E-3,5.994667299E-4
4.128962529E1,-2.734194975E-3,-1.554371673E-3,-1.270871144E-3
4.129955429E1,-9.964820929E-4,-1.154631143E-3,7.616532966E-4
4.130948329E1,1.239112113E-3,-1.522756647E-4,2.540207235E-3
4.131941229E1,-5.496493541E-4,-3.218415659E-4,-1.391492784E-3
4.132934129E1,1.209901180E-3,-2.094441559E-3,-1.036759932E-3
4.133927029E1,1.122318208E-3,1.051642816E-3,3.505530767E-4
4.134919929E1,5.715764128E-4,1.585340244E-3,1.806435175E-4
4.135912829E1,6.831344217E-4,8.843174437E-4,6.646264810E-4
4.136905729E1,2.485061996E-4,-1.678708824E-3,-9.452542290E-4
4.137898629E1,-2.284056740E-3,-1.374383806E-3,-2.123550512E-4
4.138891529E1,5.258014891E-3,-9.453485254E-4,4.185480066E-4
4.139884429E1,7.468345575E-4,1.170213451E-3,1.666066237E-4
4.140877329E1,-2.458546078E-3,1.102569164E-3,3.744335845E-5
4.141870229E1,-4.911948927E-4,-2.223432297E-3,2.777765505E-3
4.142863129E1,-6.238203496E-4,1.877936738E-4,-1.100596040E-3
4.143856029E1,-3.476792946E-3,1.844774582E-3,9.422672447E-4
4.144848929E1,-9.225551039E-4,1.329186722E-3,8.107072208E-4
4.145841829E1,1.414678991E-4,-6.748731830E-4,-1.182269305E-3
4.146834729E1,1.670654863E-3,1.959805086E-4,-4.469705746E-4
4.147827729E1,1.693441067E-3,3.930477833E-4,-2.507558092E-4
4.148820629E1,3.259079531E-4,9.291421156E-4,-1.018852927E-4
4.149813529E1,-5.337274633E-4,-6.836495013E-4,3.161276691E-4
4.150806429E1,-1.567832660E-3,5.541877472E-4,8.016219363E-4
4.151799329E1,-1.163565088E-3,-4.547716817E-4,-9.568948299E-4
4.152792229E1,-3.443763591E-3,1.350585255E-3,1.129159238E-3
4.153785129E1,-1.765833236E-3,-1.242989791E-3,1.131398603E-3
4.154778029E1,4.310081713E-4,1.818047487E-3,9.375205263E-4
4.155770929E1,1.572883222E-3,2.433328424E-3,-9.284624830E-4
4.156763829E1,7.206718437E-4,-2.311640710E-4,-5.809199065E-4
4.157756729E1,2.489463892E-3,-2.198276343E-3,4.388163798E-4
4.158749629E1,-1.098613255E-3,-9.263504762E-4,-5.630645901E-4
4.159742529E1,3.799535334E-4,-7.646543236E-5,-3.784946166E-4
4.160735429E1,-9.843837470E-4,1.126484480E-3,-1.052807085E-3
4.161728329E1,-1.032526605E-3,-1.477724523E-3,2.197981812E-4
4.162721229E1,3.094403073E-4,-5.424222327E-4,5.428395234E-4
4.163714129E1,9.270054288E-4,8.042835980E-4,1.359788468E-3
4.164707029E1,-1.804598840E-3,4.024125519E-4,1.169648021E-5
4.165699929E1,1.837559976E-4,-5.271519185E-4,1.959219808E-3
4.166692829E1,-1.815478783E-3,-9.782915004E-4,6.151224952E-4
4.167685729E1,1.592286397E-3,1.113789855E-3,6.352490745E-4
4.168678629E1,1.078029629E-3,-2.552051563E-3,2.486678772E-3
4.169671529E1,4.894225858E-4,-1.715219812E-3,-5.065831356E-4
4.170664429E1,-9.873001836E-4,-8.824494435E-4,6.622781511E-4
4.171657329E1,-2.960198559E-3,2.312586410E-3,-9.323684499E-4
4.172650229E1,2.233441919E-4,1.131208148E-3,1.283683814E-4
4.173643129E1,-1.469222363E-3,-2.524636686E-3,-8.238037117E-4
4.174636129E1,1.916187815E-3,-1.418892061E-3,-5.710697733E-4
4.175629029E1,-1.145647373E-3,5.252870615E-4,-1.012701541E-4
4.176621929E1,1.053058542E-3,-6.659448845E-4,3.261668608E-4
4.177614829E1,-2.937442390E-3,-2.058963757E-3,2.752714790E-4
4.178607729E1,-3.032517154E-3,-9.588118410E-4,-1.335408073E-3
4.179600629E1,-9.333081543E-4,8.494709036E-4,1.936879708E-3
4.180593529E1,9.840074927E-5,-5.307434913E-5,-1.089270227E-3
4.181586429E1,1.673555933E-3,-2.297755564E-4,-3.967480734E-4
4.182579329E1,1.469025388E-3,-2.052975586E-3,-1.493704040E-3
4.183572229E1,2.780097071E-3,6.901940214E-4,-4.295823164E-4
4.184565129E1,-5.549793132E-4,-2.794629254E-4,-2.277148888E-4
4.185558029E1,-7.527391426E-4,-2.172896173E-3,3.764349967E-4
4.186550867E1,1.793242991E-3,-2.878517262E-5,4.576614592E-4
4.187543767E1,-1.587998820E-3,9.599621990E-4,-9.512724355E-4
4.188536667E1,1.731364988E-3,2.275928709E-4,-7.908744738E-5
4.189529567E1,-7.613869384E-4,3.587526735E-4,1.081045717E-3
4.190522467E1,-5.390131846E-4,-1.592012821E-3,-5.488088354E-4
4.191515367E1,2.233879641E-4,-3.740333486E-4,3.063566983E-4
4.192508267E1,-7.555899210E-4,-1.910741703E-4,-1.015103888E-3
4.193501167E1,1.267937943E-3,-7.112854655E-5,-1.426121220E-3
4.194494067E1,5.608689971E-4,4.258172994E-4,-4.660384730E-5
4.195486967E1,-4.349643365E-3,-9.490484081E-5,2.368844114E-3
4.196479867E1,-6.904602051E-4,3.389240883E-4,5.666830111E-4
4.197472767E1,1.614517532E-4,2.323886845E-3,3.634016495E-3
4.198465667E1,-9.027472697E-4,-4.593828344E-4,-3.593936563E-4
4.199458567E1,-3.211993957E-3,1.782054431E-3,6.060157903E-4
4.200451467E1,-1.929681981E-3,-5.066661397E-4,8.640761953E-4
4.201444367E1,4.532141611E-4,-1.750687952E-4,2.029393800E-4
4.202437367E1,-2.306353068E-3,1.367966644E-3,1.108147902E-3
4.203430267E1,-1.001314260E-3,-1.559741329E-3,-1.088879537E-3
4.204423167E1,-1.537941396E-3,1.761070744E-4,3.225961700E-4
4.205416067E1,-1.641814597E-3,2.092323964E-3,-1.195053570E-3
4.206408967E1,-1.986478455E-4,5.804473767E-4,4.201536067E-4
4.207401867E1,6.412998773E-4,3.590088105E-3,-9.482633322E-5
4.208394767E1,-5.091857165E-4,6.672688760E-4,2.075916389E-3
4.209387667E1,1.196635421E-3,-2.327701077E-3,4.441109486E-4
4.210380567E1,-1.539496239E-3,-1.500256825E-3,-1.307982486E-3
4.211373467E1,-1.708096825E-4,2.406544518E-3,1.509730937E-3
4.212366367E1,1.019889489E-3,5.836109631E-4,-3.439221065E-3
4.213359267E1,-1.102315728E-3,-2.355776960E-3,1.253927825E-3
4.214352167E1,-2.226702403E-3,-1.148033654E-3,3.473274410E-5
4.215345067E1,1.520220656E-3,-6.828319747E-4,3.337113652E-3
4.216337967E1,6.605521776E-4,5.949527258E-4,-2.850517631E-4
4.217330867E1,1.705298200E-5,3.377981193E-4,2.801222727E-4
4.218323767E1,3.281100653E-4,4.754835390E-4,-2.264794428E-3
4.219316667E1,-1.584691927E-4,4.924942041E-4,-6.696628407E-4
4.220309567E1,-2.471158281E-3,3.193887533E-4,-4.611373879E-4
4.221302467E1,3.381895833E-3,-7.727801567E-4,-2.041081898E-3
4.222295367E1,2.797864377E-3,6.642615772E-4,1.308109378E-3
4.223288267E1,-7.308935747E-4,-1.710570999E-3,-1.238887198E-4
4.224281167E1,-2.134113340E-3,6.415958342E-5,4.393700510E-4
4.225274067E1,-5.736625753E-4,1.141281566E-3,9.923730977E-4
4.226266967E1,1.500407234E-3,-6.382426945E-4,-3.301974386E-3
4.227259967E1,2.886382863E-4,1.258785836E-3,1.376224449E-3
4.228252867E1,-1.659630798E-4,8.204296464E-4,1.356516965E-3
4.229245767E1,-1.086278353E-3,-6.488385261E-4,1.637561945E-3
4.230238667E1,-2.012259560E-3,-7.945465768E-5,-1.318280585E-3
4.231231567E1,-3.511966206E-4,-7.513270975E-5,1.067893347E-3
4.232224467E1,1.928469166E-3,1.167498296E-3,-3.646211699E-4
4.233217367E1,7.926635444E-4,-5.896402290E-4,3.138659522E-4
4.234210267E1,1.424365211E-3,-2.658117330E-3,-1.012388617E-3
4.235203167E1,-8.035907522E-4,7.715711836E-4,7.270812057E-4
4.236196067E1,1.323742326E-3,1.506337314E-3,-2.116831020E-4
4.237188967E1,1.321760006E-3,-2.661189064E-4,3.098272718E-4
4.238181867E1,-1.221026061E-3,-1.850433415E-3,-4.640873522E-4
4.239174767E1,-4.338072613E-4,2.355035627E-3,4.362016916E-4
4.240167667E1,-1.082020346E-3,6.980167236E-4,1.286549028E-3
4.241160567E1,-1.605602913E-3,1.022482407E-3,-1.433980186E-3
4.242153467E1,4.964303225E-4,2.503199968E-3,9.836372919E-4
4.243146367E1,-8.710431866E-4,-1.999145461E-4,-2.222028561E-3
4.244139267E1,-5.325553939E-4,7.199412794E-4,3.676293418E-4
4.245132167E1,4.516914487E-8,9.669184801E-4,-2.610979136E-3
4.246125067E1,-1.616086811E-4,1.533106435E-3,-6.548874080E-4
4.247117967E1,1.348382793E-4,2.186750295E-3,-9.413436055E-5
4.248110867E1,1.923417207E-3,-8.862712421E-4,-1.356739085E-3
4.249103767E1,4.921210930E-4,-1.455832389E-3,3.030011430E-5
4.250096667E1,-1.220823964E-3,-1.369812293E-3,-6.445450708E-4
4.251089567E1,-2.048378345E-3,-1.113815582E-3,-1.311365049E-3
4.252082467E1,-1.943183364E-3,2.302817884E-4,2.143597230E-4
4.253075367E1,3.597233444E-5,-2.688505920E-4,1.537172589E-3
4.254068367E1,1.277804375E-3,1.418528263E-3,-1.678061672E-3
4.255061267E1,1.688223798E-3,-2.513808431E-3,-8.822344244E-4
4.256054167E1,1.941224094E-3,3.523044987E-3,-8.742450736E-4
4.257047067E1,-9.512775578E-4,-1.269436441E-3,-1.286832150E-3
4.258039967E1,5.233148113E-4,-1.768512884E-3,4.285098985E-4
4.259032867E1,1.527074259E-3,-2.650227398E-3,-1.039423980E-3
4.260025767E1,1.303368714E-3,-1.178298262E-3,-7.864236832E-4
4.261018667E1,9.218882769E-5,1.701863832E-3,-6.986018270E-4
4.262011567E1,8.899299428E-5,1.228620182E-3,2.331276424E-3
4.263004467E1,-9.158216417E-4,-2.390199807E-3,-1.797115430E-3
4.263997367E1,5.683577619E-4,3.218683647E-3,5.073179491E-4
4.264990267E1,-8.449307643E-4,7.513088640E-4,3.462629393E-4
4.265983167E1,-1.541347243E-3,1.353196567E-4,-1.469746698E-3
4.266976067E1,-2.757599344E-3,-4.290001816E-4,7.371599786E-4
4.267968967E1,1.605723985E-3,-3.544898704E-3,-3.664246295E-3
4.268961867E1,-1.093145926E-3,3.992795246E-4,-1.673731022E-4
4.269954767E1,7.449677214E-4,1.040835050E-3,-2.603366505E-3
4.270947667E1,-1.676739193E-3,-1.217046636E-3,5.413177423E-4
4.271940567E1,-2.295125043E-3,1.786118082E-5,-4.837326705E-4
4.272933467E1,-2.727722516E-3,-8.661152970E-5,-4.379823804E-5
4.273926367E1,2.226023469E-3,2.260165988E-3,-2.706996165E-4
4.274919267E1,2.467941493E-3,2.369128924E-5,-1.950619742E-3
4.275912167E1,-2.286599949E-3,1.962641254E-4,3.865701146E-4
4.276905067E1,-2.599420957E-3,-1.152712037E-3,-3.104975913E-3
4.277897967E1,-2.417793265E-3,-1.284804894E-3,-7.712482475E-4
4.278890867E1,-2.287178067E-3,1.379768131E-3,-3.747423645E-3
4.279883867E1,1.864423975E-3,-7.504943642E-4,-5.734758452E-5
4.280876767E1,-5.644927733E-4,-3.170721466E-4,2.976581454E-4
4.281869667E1,-4.465146922E-4,3.937255533E-4,-1.350039616E-3
4.282862567E1,2.196810674E-3,-2.648771042E-4,-2.434582449E-3
4.283855467E1,-1.030407846E-3,1.685622032E-3,-9.845755994E-5
4.284848367E1,1.948380377E-3,2.841554815E-3,-1.078783534E-4
4.285841267E1,1.899112016E-3,1.225814922E-3,-5.057547241E-4
4.286834225E1,-1.584865153E-3,-2.777585294E-3,4.723968450E-4
4.287827125E1,4.204949364E-4,6.800233677E-5,-2.384008840E-4
4.288820025E1,-1.483902102E-3,-6.774953217E-4,3.360397648E-3
4.289812925E1,7.771216333E-4,1.859165612E-3,-8.860128000E-4
4.290805825E1,-4.960531369E-4,-9.134151624E-4,4.067537375E-4
4.291798725E1,-1.757059945E-3,-3.875649069E-3,-3.911294043E-4
4.292791625E1,-4.168399610E-4,4.204529105E-4,-9.629176930E-5
4.293784525E1,-1.629909966E-3,2.592260716E-3,2.390301554E-3
4.294777425E1,1.641150564E-3,-6.848459016E-4,-1.389519311E-3
4.295770325E1,-1.241721446E-3,-1.047834754E-3,9.292950854E-4
4.296763225E1,3.471695818E-4,-2.409238368E-3,-3.955750726E-4
4.297756125E1,1.511237118E-3,-5.418298533E-4,7.551768795E-4
4.298749025E1,-1.801420934E-3,-5.273349234E-5,-2.181746531E-3
4.299741925E1,-7.878220640E-4,1.666603261E-3,-1.665892545E-3
4.300734825E1,1.348379068E-3,6.610364071E-4,-1.128735021E-4
4.301727725E1,2.532871440E-4,1.364909927E-3,-2.902396955E-4
