"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
5.033498092E1,4.321749083E-1,1.196039100E-1,-9.799745738E0
5.034490992E1,4.321045224E-1,1.197794361E-1,-9.799746907E0
5.035483892E1,4.320664059E-1,1.197678604E-1,-9.799748662E0
5.036476792E1,4.320749209E-1,1.198448244E-1,-9.799747492E0
5.037469692E1,4.319382057E-1,1.197962377E-1,-9.799755093E0
5.038462592E1,4.317636663E-1,1.196366087E-1,-9.799764449E0
5.039455492E1,4.317491213E-1,1.196072995E-1,-9.799764449E0
5.040448392E1,4.316710244E-1,1.195575068E-1,-9.799768542E0
5.041441292E1,4.316272800E-1,1.193461482E-1,-9.799772635E0
5.042434192E1,4.316960578E-1,1.193482770E-1,-9.799770296E0
5.043427092E1,4.316901741E-1,1.193687422E-1,-9.799769711E0
5.044419992E1,4.316866658E-1,1.195036211E-1,-9.799767957E0
5.045412892E1,4.315522894E-1,1.195703341E-1,-9.799774389E0
5.046405792E1,4.314978372E-1,1.195073121E-1,-9.799777898E0
5.047398692E1,4.315657015E-1,1.195979805E-1,-9.799773805E0
5.048391592E1,4.315145383E-1,1.195399652E-1,-9.799776143E0
5.049384492E1,4.314803321E-1,1.194632205E-1,-9.799776143E0
5.050377392E1,4.315687713E-1,1.195024516E-1,-9.799773220E0
5.051370292E1,4.315987017E-1,1.195577352E-1,-9.799770881E0
5.052363192E1,4.314587340E-1,1.195395175E-1,-9.799777313E0
5.053356092E1,4.314066572E-1,1.195521895E-1,-9.799780236E0
5.054349092E1,4.313357597E-1,1.195168321E-1,-9.799784914E0
5.055341992E1,4.312816364E-1,1.194961841E-1,-9.799790177E0
5.056334892E1,4.312884704E-1,1.193992300E-1,-9.799786668E0
5.057327792E1,4.312617924E-1,1.194718999E-1,-9.799787838E0
5.058320692E1,4.312344202E-1,1.193677098E-1,-9.799792516E0
5.059313592E1,4.313018824E-1,1.191882003E-1,-9.799788423E0
5.060306492E1,4.313080585E-1,1.191354475E-1,-9.799789007E0
5.061299392E1,4.311678350E-1,1.191877801E-1,-9.799796609E0
5.062292292E1,4.312304002E-1,1.191777667E-1,-9.799795439E0
5.063285192E1,4.312576263E-1,1.190912462E-1,-9.799793685E0
5.064278092E1,4.314760198E-1,1.189870287E-1,-9.799786084E0
5.065270992E1,4.315009801E-1,1.191412307E-1,-9.799782575E0
5.066263892E1,4.315560170E-1,1.191151467E-1,-9.799780236E0
5.067256792E1,4.314644350E-1,1.189352626E-1,-9.799787253E0
5.068249692E1,4.316442003E-1,1.187469731E-1,-9.799779652E0
5.069242592E1,4.316939748E-1,1.186004181E-1,-9.799778482E0
5.070235492E1,4.316854963E-1,1.183431406E-1,-9.799780821E0
5.071228392E1,4.317174367E-1,1.181518453E-1,-9.799782575E0
5.072221292E1,4.317170347E-1,1.181155012E-1,-9.799783745E0
5.073214192E1,4.317484270E-1,1.181838314E-1,-9.799783160E0
5.074207092E1,4.317911847E-1,1.180334301E-1,-9.799781406E0
5.075199992E1,4.317570151E-1,1.180216808E-1,-9.799783745E0
5.076192892E1,4.316758484E-1,1.179532410E-1,-9.799786668E0
5.077185892E1,4.317476230E-1,1.179426703E-1,-9.799784914E0
5.078178792E1,4.315708543E-1,1.178959291E-1,-9.799794855E0
5.079171692E1,4.316174493E-1,1.177947632E-1,-9.799793685E0
5.080164592E1,4.317231012E-1,1.178601149E-1,-9.799787838E0
5.081157492E1,4.317658224E-1,1.179187881E-1,-9.799784330E0
5.082150392E1,4.317046094E-1,1.179382666E-1,-9.799787253E0
5.083143292E1,4.317412641E-1,1.179229542E-1,-9.799787838E0
5.084136192E1,4.319334548E-1,1.178317285E-1,-9.799776728E0
5.085129092E1,4.319169730E-1,1.177820911E-1,-9.799777313E0
5.086121992E1,4.317917329E-1,1.178837687E-1,-9.799783160E0
5.087114904E1,4.316974100E-1,1.179019042E-1,-9.799786084E0
5.088107804E1,4.315114320E-1,1.179243429E-1,-9.799794855E0
5.089100704E1,4.314726211E-1,1.177070823E-1,-9.799798948E0
5.090093604E1,4.314352720E-1,1.177617447E-1,-9.799799532E0
5.091086504E1,4.314874219E-1,1.179739529E-1,-9.799795439E0
5.092079404E1,4.313463578E-1,1.179434378E-1,-9.799803041E0
5.093072304E1,4.312866066E-1,1.178076636E-1,-9.799807718E0
5.094065204E1,4.313105801E-1,1.176882251E-1,-9.799805964E0
5.095058104E1,4.313201184E-1,1.175049788E-1,-9.799810057E0
5.096051004E1,4.313968266E-1,1.173741656E-1,-9.799805380E0
5.097043904E1,4.314911495E-1,1.173749057E-1,-9.799804210E0
5.098036804E1,4.315240035E-1,1.172875629E-1,-9.799804210E0
5.099029704E1,4.315563094E-1,1.173188089E-1,-9.799803625E0
5.100022604E1,4.315895289E-1,1.172021935E-1,-9.799802456E0
5.101015504E1,4.315150865E-1,1.171613909E-1,-9.799806549E0
5.102008504E1,4.314198500E-1,1.172711724E-1,-9.799809473E0
5.103001404E1,4.313614509E-1,1.173882994E-1,-9.799811227E0
5.103994304E1,4.313247962E-1,1.172936476E-1,-9.799810642E0
5.104987204E1,4.314200693E-1,1.172696832E-1,-9.799805964E0
5.105980104E1,4.313178161E-1,1.171450827E-1,-9.799815904E0
5.106973004E1,4.314033316E-1,1.173093346E-1,-9.799810057E0
5.107965904E1,4.315165483E-1,1.174225148E-1,-9.799800702E0
5.108958804E1,4.315958146E-1,1.173421247E-1,-9.799798948E0
5.109951704E1,4.314547871E-1,1.174656380E-1,-9.799804795E0
5.110944604E1,4.316129543E-1,1.174384759E-1,-9.799797193E0
5.111937504E1,4.316687221E-1,1.174007613E-1,-9.799794270E0
5.112930404E1,4.316248680E-1,1.174300157E-1,-9.799794270E0
5.113923304E1,4.315465518E-1,1.176208724E-1,-9.799797778E0
5.114916204E1,4.314128699E-1,1.177457379E-1,-9.799804795E0
5.115909104E1,4.315026246E-1,1.177824201E-1,-9.799796609E0
5.116902004E1,4.315553227E-1,1.177546640E-1,-9.799793685E0
5.117894904E1,4.315333591E-1,1.177909990E-1,-9.799796024E0
5.118887804E1,4.314267205E-1,1.178449122E-1,-9.799799532E0
5.119880704E1,4.313221649E-1,1.178661997E-1,-9.799804795E0
5.120873604E1,4.312231277E-1,1.180055553E-1,-9.799807718E0
5.121866504E1,4.311914066E-1,1.179693848E-1,-9.799810057E0
5.122859404E1,4.312147589E-1,1.180321875E-1,-9.799808888E0
5.123852304E1,4.311467119E-1,1.181406260E-1,-9.799810642E0
5.124845304E1,4.311269410E-1,1.182142461E-1,-9.799807718E0
5.125838204E1,4.311033329E-1,1.182327927E-1,-9.799807134E0
5.126831104E1,4.310791035E-1,1.181578661E-1,-9.799814150E0
5.127824004E1,4.310911634E-1,1.181991073E-1,-9.799810642E0
5.128816904E1,4.311221171E-1,1.181206449E-1,-9.799810642E0
5.129809804E1,4.311422900E-1,1.180766264E-1,-9.799807718E0
5.130802704E1,4.310844391E-1,1.181156383E-1,-9.799811811E0
5.131795604E1,4.311181702E-1,1.181557008E-1,-9.799808888E0
5.132788504E1,4.310487345E-1,1.180669510E-1,-9.799814150E0
5.133781404E1,4.309159662E-1,1.180253536E-1,-9.799821167E0
5.134774304E1,4.308142246E-1,1.179321088E-1,-9.799829938E0
5.135767204E1,4.307419384E-1,1.178959383E-1,-9.799829938E0
5.136760104E1,4.307894836E-1,1.178046486E-1,-9.799829353E0
5.137753004E1,4.308772284E-1,1.178432950E-1,-9.799824675E0
5.138745904E1,4.307205961E-1,1.177535312E-1,-9.799831692E0
5.139738804E1,4.306525126E-1,1.177128108E-1,-9.799833446E0
5.140731704E1,4.308416335E-1,1.176128691E-1,-9.799828184E0
5.141724604E1,4.307869985E-1,1.176626983E-1,-9.799829353E0
5.142717504E1,4.307266260E-1,1.177496665E-1,-9.799830523E0
5.143710404E1,4.306160771E-1,1.176595006E-1,-9.799835200E0
5.144703304E1,4.305580800E-1,1.176796278E-1,-9.799836954E0
5.145696204E1,4.305779971E-1,1.176741735E-1,-9.799841632E0
5.146689104E1,4.305819805E-1,1.176379938E-1,-9.799841048E0
5.147682004E1,4.305734290E-1,1.175303228E-1,-9.799843971E0
5.148675004E1,4.307616728E-1,1.175558587E-1,-9.799831692E0
5.149667904E1,4.306707486E-1,1.176851370E-1,-9.799834031E0
5.150660804E1,4.306362865E-1,1.177189504E-1,-9.799836954E0
5.151653704E1,4.306208645E-1,1.177656276E-1,-9.799837539E0
5.152646604E1,4.306128246E-1,1.177087269E-1,-9.799841048E0
5.153639504E1,4.307818457E-1,1.176605147E-1,-9.799830523E0
5.154632404E1,4.306790078E-1,1.176253401E-1,-9.799834616E0
5.155625304E1,4.306564960E-1,1.175562790E-1,-9.799837539E0
5.156618204E1,4.307061242E-1,1.177160633E-1,-9.799835200E0
5.157611104E1,4.306740742E-1,1.177112850E-1,-9.799833446E0
5.158604004E1,4.306784596E-1,1.176855573E-1,-9.799837539E0
5.159596904E1,4.306956723E-1,1.176446085E-1,-9.799832861E0
5.160589804E1,4.305366646E-1,1.175685399E-1,-9.799845725E0
5.161582704E1,4.305531830E-1,1.176182503E-1,-9.799842217E0
5.162575604E1,4.304492853E-1,1.176517348E-1,-9.799846895E0
5.163568504E1,4.305202924E-1,1.178564239E-1,-9.799839878E0
5.164561404E1,4.306478348E-1,1.178881633E-1,-9.799834616E0
5.165554304E1,4.306976823E-1,1.178036345E-1,-9.799834031E0
5.166547204E1,4.307018119E-1,1.178432859E-1,-9.799831692E0
5.167540104E1,4.306139209E-1,1.178564787E-1,-9.799837539E0
5.168533004E1,4.306555093E-1,1.178222999E-1,-9.799834616E0
5.169525904E1,4.307015195E-1,1.178161329E-1,-9.799830523E0
5.170518804E1,4.306925660E-1,1.177166297E-1,-9.799835200E0
5.171511704E1,4.306817121E-1,1.177227693E-1,-9.799836954E0
5.172504704E1,4.306924929E-1,1.176826976E-1,-9.799834616E0
5.173497604E1,4.307346294E-1,1.177639008E-1,-9.799831692E0
5.174490504E1,4.306964032E-1,1.177587845E-1,-9.799835785E0
5.175483404E1,4.307497591E-1,1.178444005E-1,-9.799833446E0
5.176476304E1,4.308274540E-1,1.178997024E-1,-9.799827014E0
5.177469204E1,4.308478461E-1,1.179936507E-1,-9.799826429E0
5.178462104E1,4.309372720E-1,1.180214341E-1,-9.799820582E0
5.179455004E1,4.310114585E-1,1.180218270E-1,-9.799818243E0
5.180447904E1,4.309198765E-1,1.178272152E-1,-9.799825260E0
5.181440804E1,4.310682496E-1,1.178081478E-1,-9.799815320E0
5.182433704E1,4.309783121E-1,1.178664464E-1,-9.799821167E0
5.183426604E1,4.308968896E-1,1.178096005E-1,-9.799824675E0
5.184419504E1,4.309984119E-1,1.178572096E-1,-9.799819998E0
5.185412404E1,4.310265151E-1,1.177959966E-1,-9.799818828E0
5.186405304E1,4.309534980E-1,1.178836865E-1,-9.799823506E0
5.187398163E1,4.307654004E-1,1.178594480E-1,-9.799832861E0
5.188391063E1,4.306125688E-1,1.179168238E-1,-9.799839293E0
5.189383963E1,4.305663758E-1,1.179023519E-1,-9.799836954E0
5.190376862E1,4.303639159E-1,1.179900510E-1,-9.799847479E0
5.191369762E1,4.303145801E-1,1.180124075E-1,-9.799844556E0
5.192362662E1,4.303694342E-1,1.181295071E-1,-9.799840463E0
5.193355563E1,4.303428294E-1,1.181970425E-1,-9.799845725E0
5.194348463E1,4.302574235E-1,1.183239819E-1,-9.799848649E0
5.195341363E1,4.301277615E-1,1.182772315E-1,-9.799854496E0
5.196334363E1,4.301927022E-1,1.182808038E-1,-9.799852157E0
5.197327263E1,4.301692767E-1,1.184280714E-1,-9.799849234E0
5.198320163E1,4.301145687E-1,1.185217822E-1,-9.799851573E0
5.199313062E1,4.301123029E-1,1.185509909E-1,-9.799850988E0
5.200305962E1,4.300835054E-1,1.185800899E-1,-9.799850988E0
5.201298862E1,4.301381038E-1,1.187114056E-1,-9.799846895E0
5.202291763E1,4.301135089E-1,1.186926305E-1,-9.799848064E0
5.203284663E1,4.301568880E-1,1.186232040E-1,-9.799846310E0
5.204277563E1,4.301914596E-1,1.187283899E-1,-9.799842802E0
5.205270463E1,4.302312572E-1,1.186878523E-1,-9.799843386E0
5.206263362E1,4.301541471E-1,1.188904674E-1,-9.799841632E0
5.207256262E1,4.300871965E-1,1.190900493E-1,-9.799846310E0
5.208249162E1,4.301367151E-1,1.189843518E-1,-9.799843971E0
5.209242062E1,4.301291502E-1,1.190207324E-1,-9.799845725E0
5.210234963E1,4.301233030E-1,1.189809714E-1,-9.799842802E0
5.211227863E1,4.299690462E-1,1.189613466E-1,-9.799849234E0
5.212220763E1,4.299456573E-1,1.188301680E-1,-9.799850403E0
5.213213663E1,4.299181754E-1,1.187485537E-1,-9.799852157E0
5.214206562E1,4.299193814E-1,1.187928737E-1,-9.799854496E0
5.215199462E1,4.299324645E-1,1.188474082E-1,-9.799852157E0
5.216192362E1,4.299342918E-1,1.188417254E-1,-9.799852157E0
5.217185262E1,4.298966869E-1,1.188092825E-1,-9.799854496E0
5.218178163E1,4.298123408E-1,1.187934859E-1,-9.799858589E0
5.219171163E1,4.298015600E-1,1.188736932E-1,-9.799861513E0
5.220164063E1,4.298622979E-1,1.189756266E-1,-9.799853911E0
5.221156963E1,4.299919599E-1,1.189828991E-1,-9.799850403E0
5.222149863E1,4.299585943E-1,1.191248677E-1,-9.799850988E0
5.223142762E1,4.298821419E-1,1.191466577E-1,-9.799854496E0
5.224135662E1,4.298122677E-1,1.190837636E-1,-9.799856835E0
5.225128562E1,4.297206491E-1,1.190289368E-1,-9.799860343E0
5.226121463E1,4.296681338E-1,1.189684181E-1,-9.799866775E0
5.227114363E1,4.296061899E-1,1.189902355E-1,-9.799865021E0
5.228107263E1,4.295216976E-1,1.189948768E-1,-9.799869699E0
5.229100163E1,4.295817047E-1,1.189639322E-1,-9.799869114E0
5.230093063E1,4.296606421E-1,1.188996951E-1,-9.799865606E0
5.231085962E1,4.296632002E-1,1.188124802E-1,-9.799866775E0
5.232078862E1,4.296789877E-1,1.188773751E-1,-9.799863852E0
5.233071762E1,4.296694860E-1,1.188909151E-1,-9.799863267E0
5.234064663E1,4.296866987E-1,1.190350216E-1,-9.799862098E0
5.235057563E1,4.296151800E-1,1.192309855E-1,-9.799863267E0
5.236050463E1,4.294658932E-1,1.194105042E-1,-9.799868529E0
5.237043363E1,4.293331615E-1,1.195575616E-1,-9.799872622E0
5.238036263E1,4.294262053E-1,1.196538671E-1,-9.799866191E0
5.239029162E1,4.294046802E-1,1.195804206E-1,-9.799867360E0
5.240022062E1,4.293699989E-1,1.194609638E-1,-9.799870868E0
5.241014962E1,4.293791352E-1,1.194028023E-1,-9.799872622E0
5.242007863E1,4.294073115E-1,1.195504171E-1,-9.799866775E0
5.243000863E1,4.293565503E-1,1.195253106E-1,-9.799869114E0
5.243993763E1,4.291918050E-1,1.195388323E-1,-9.799879054E0
5.244986663E1,4.291749577E-1,1.194311065E-1,-9.799879639E0
5.245979563E1,4.291876389E-1,1.194293432E-1,-9.799879054E0
5.246972462E1,4.291519343E-1,1.195002041E-1,-9.799878470E0
5.247965362E1,4.291099440E-1,1.196313553E-1,-9.799880809E0
5.248958262E1,4.289461854E-1,1.197691029E-1,-9.799886071E0
5.249951162E1,4.288491947E-1,1.198293475E-1,-9.799888995E0
5.250944063E1,4.290058270E-1,1.196974289E-1,-9.799884317E0
5.251936963E1,4.290676613E-1,1.198809401E-1,-9.799879639E0
5.252929863E1,4.288863245E-1,1.199071338E-1,-9.799884902E0
5.253922763E1,4.288925372E-1,1.198074661E-1,-9.799889579E0
5.254915662E1,4.288150251E-1,1.197916147E-1,-9.799893088E0
5.255908562E1,4.287503768E-1,1.198343268E-1,-9.799890749E0
5.256901462E1,4.289580626E-1,1.199439621E-1,-9.799881978E0
5.257894362E1,4.289296305E-1,1.199408740E-1,-9.799883732E0
5.258887263E1,4.288548592E-1,1.199156031E-1,-9.799889579E0
5.259880163E1,4.288385601E-1,1.198816801E-1,-9.799892503E0
5.260873063E1,4.288470386E-1,1.198085899E-1,-9.799888410E0
5.261865963E1,4.289321521E-1,1.196715732E-1,-9.799888410E0
5.262858862E1,4.289171686E-1,1.197900341E-1,-9.799888995E0
5.263851762E1,4.288891020E-1,1.199578766E-1,-9.799884902E0
5.264844662E1,4.287746427E-1,1.199744864E-1,-9.799888410E0
5.265837563E1,4.288174005E-1,1.200101270E-1,-9.799889579E0
5.266830563E1,4.287064861E-1,1.199733535E-1,-9.799896596E0
5.267823463E1,4.286548479E-1,1.199522761E-1,-9.799898350E0
5.268816363E1,4.287246125E-1,1.199627737E-1,-9.799893088E0
5.269809263E1,4.287636061E-1,1.202487665E-1,-9.799887825E0
5.270802163E1,4.289206769E-1,1.204391664E-1,-9.799879054E0
5.271795062E1,4.288037692E-1,1.205668276E-1,-9.799883732E0
5.272787962E1,4.289290823E-1,1.206216635E-1,-9.799876716E0
5.273780862E1,4.289833152E-1,1.206514752E-1,-9.799873792E0
5.274773763E1,4.289963984E-1,1.205416572E-1,-9.799873792E0
5.275766663E1,4.289800993E-1,1.204135575E-1,-9.799874377E0
5.276759563E1,4.289897472E-1,1.204351465E-1,-9.799873792E0
5.277752463E1,4.291074589E-1,1.204442553E-1,-9.799867945E0
5.278745363E1,4.289224676E-1,1.205913220E-1,-9.799876716E0
5.279738262E1,4.289288630E-1,1.206764720E-1,-9.799874961E0
5.280731162E1,4.288895771E-1,1.209289073E-1,-9.799873207E0
5.281724062E1,4.289099327E-1,1.207410015E-1,-9.799874377E0
5.282716963E1,4.289977505E-1,1.206324809E-1,-9.799874377E0
5.283709863E1,4.289001751E-1,1.207733074E-1,-9.799879054E0
5.284702763E1,4.290099932E-1,1.208208434E-1,-9.799867945E0
5.285695663E1,4.290385714E-1,1.209726792E-1,-9.799868529E0
5.286688563E1,4.291085187E-1,1.209815231E-1,-9.799865606E0
5.287681512E1,4.291779179E-1,1.209258832E-1,-9.799863267E0
5.288674412E1,4.290866282E-1,1.208737881E-1,-9.799866191E0
5.289667312E1,4.290880169E-1,1.208072761E-1,-9.799866775E0
5.290660312E1,4.291276684E-1,1.208635829E-1,-9.799864436E0
5.291653213E1,4.290988343E-1,1.211764090E-1,-9.799863267E0
5.292646113E1,4.291561370E-1,1.211693832E-1,-9.799860928E0
5.293639013E1,4.293386798E-1,1.211908991E-1,-9.799849818E0
5.294631913E1,4.293420785E-1,1.213354258E-1,-9.799847479E0
5.295624813E1,4.293203707E-1,1.213429176E-1,-9.799849234E0
5.296617712E1,4.292857990E-1,1.212448397E-1,-9.799851573E0
5.297610612E1,4.292805000E-1,1.211491463E-1,-9.799852742E0
5.298603512E1,4.293651019E-1,1.212062389E-1,-9.799848649E0
5.299596413E1,4.293815472E-1,1.211139899E-1,-9.799850988E0
5.300589313E1,4.294646142E-1,1.209247412E-1,-9.799849234E0
5.301582213E1,4.295527609E-1,1.208561277E-1,-9.799845141E0
5.302575113E1,4.297466327E-1,1.208361010E-1,-9.799838124E0
5.303568013E1,4.298237063E-1,1.208181756E-1,-9.799836954E0
5.304560912E1,4.299157634E-1,1.208494034E-1,-9.799831692E0
5.305553812E1,4.299335243E-1,1.208850806E-1,-9.799831107E0
5.306546712E1,4.298976736E-1,1.209770646E-1,-9.799828184E0
5.307539613E1,4.299003048E-1,1.211459852E-1,-9.799828184E0
5.308532513E1,4.299423682E-1,1.210906650E-1,-9.799826429E0
5.309525413E1,4.300201727E-1,1.211156253E-1,-9.799819998E0
5.310518313E1,4.300423922E-1,1.212210945E-1,-9.799818243E0
5.311511213E1,4.300524055E-1,1.211488814E-1,-9.799818243E0
5.312504112E1,4.300995122E-1,1.211951749E-1,-9.799816489E0
5.313497012E1,4.301291137E-1,1.212231045E-1,-9.799813566E0
5.314490012E1,4.300629671E-1,1.212118577E-1,-9.799818828E0
5.315482912E1,4.300512361E-1,1.210647637E-1,-9.799821752E0
5.316475813E1,4.299800828E-1,1.209913537E-1,-9.799827014E0
5.317468713E1,4.299994151E-1,1.209435710E-1,-9.799823506E0
5.318461613E1,4.300848941E-1,1.209252528E-1,-9.799821167E0
5.319454513E1,4.300896815E-1,1.209487878E-1,-9.799822921E0
5.320447412E1,4.299019859E-1,1.211120256E-1,-9.799830523E0
5.321440312E1,4.298337562E-1,1.211635085E-1,-9.799829353E0
5.322433212E1,4.297682308E-1,1.211573050E-1,-9.799832277E0
5.323426112E1,4.297029978E-1,1.210115540E-1,-9.799836954E0
5.324419013E1,4.295828010E-1,1.210223440E-1,-9.799843386E0
5.325411913E1,4.295534553E-1,1.209694267E-1,-9.799845141E0
5.326404813E1,4.295861632E-1,1.207545506E-1,-9.799848649E0
5.327397713E1,4.294649796E-1,1.209242204E-1,-9.799848649E0
5.328390612E1,4.293507031E-1,1.210463998E-1,-9.799852157E0
5.329383512E1,4.292819252E-1,1.210039344E-1,-9.799856250E0
5.330376412E1,4.293054603E-1,1.210257335E-1,-9.799855081E0
5.331369312E1,4.293255966E-1,1.208367497E-1,-9.799856835E0
5.332362213E1,4.291330405E-1,1.208818189E-1,-9.799860928E0
5.333355113E1,4.291053393E-1,1.210600402E-1,-9.799866191E0
5.334348013E1,4.290270232E-1,1.211912645E-1,-9.799865606E0
5.335340913E1,4.290185447E-1,1.213641503E-1,-9.799863267E0
5.336333812E1,4.288580021E-1,1.212825268E-1,-9.799870284E0
5.337326812E1,4.288312511E-1,1.213275960E-1,-9.799872622E0
5.338319712E1,4.287334929E-1,1.213366958E-1,-9.799877885E0
5.339312612E1,4.286310205E-1,1.215421614E-1,-9.799880224E0
5.340305513E1,4.285619137E-1,1.215707032E-1,-9.799879054E0
5.341298413E1,4.285445548E-1,1.215885372E-1,-9.799883147E0
5.342291313E1,4.287297653E-1,1.216150689E-1,-9.799870868E0
5.343284213E1,4.286931472E-1,1.216396912E-1,-9.799872622E0
5.344277113E1,4.286560904E-1,1.217105887E-1,-9.799873207E0
5.345270012E1,4.286777251E-1,1.216201487E-1,-9.799873207E0
5.346262912E1,4.287076921E-1,1.216347941E-1,-9.799873207E0
5.347255812E1,4.287814401E-1,1.217459369E-1,-9.799867945E0
5.348248713E1,4.288441515E-1,1.218238054E-1,-9.799863267E0
5.349241613E1,4.288747397E-1,1.219585654E-1,-9.799863852E0
5.350234513E1,4.288070948E-1,1.220152743E-1,-9.799865606E0
5.351227413E1,4.286448345E-1,1.219688529E-1,-9.799874377E0
5.352220313E1,4.285686745E-1,1.219679210E-1,-9.799874961E0
5.353213212E1,4.285111526E-1,1.219810407E-1,-9.799879054E0
5.354206112E1,4.285886282E-1,1.220692971E-1,-9.799876131E0
5.355199012E1,4.286451269E-1,1.220844359E-1,-9.799873207E0
5.356191913E1,4.286852169E-1,1.219641751E-1,-9.799868529E0
5.357184813E1,4.285635217E-1,1.218711952E-1,-9.799877885E0
5.358177713E1,4.284227500E-1,1.218592176E-1,-9.799884902E0
5.359170613E1,4.283178655E-1,1.219338792E-1,-9.799888410E0
5.360163513E1,4.284021751E-1,1.219467431E-1,-9.799883732E0
5.361156412E1,4.283889823E-1,1.220611475E-1,-9.799883732E0
5.362149412E1,4.284389395E-1,1.221588782E-1,-9.799880809E0
5.363142312E1,4.285043917E-1,1.222737669E-1,-9.799876716E0
5.364135212E1,4.285458704E-1,1.222576140E-1,-9.799874377E0
5.365128113E1,4.285532891E-1,1.221966750E-1,-9.799875546E0
5.366121013E1,4.285627177E-1,1.220565246E-1,-9.799877300E0
5.367113913E1,4.285452126E-1,1.220677348E-1,-9.799874377E0
5.368106813E1,4.285836215E-1,1.221079070E-1,-9.799873207E0
5.369099712E1,4.285004083E-1,1.221881052E-1,-9.799877300E0
5.370092612E1,4.285768241E-1,1.221641225E-1,-9.799871453E0
5.371085512E1,4.286929644E-1,1.220504672E-1,-9.799866191E0
5.372078412E1,4.287044396E-1,1.220640072E-1,-9.799866191E0
5.373071313E1,4.286678945E-1,1.219916022E-1,-9.799868529E0
5.374064213E1,4.287187653E-1,1.219552124E-1,-9.799869699E0
5.375057113E1,4.285862527E-1,1.219299141E-1,-9.799876131E0
5.376050013E1,4.285505847E-1,1.219110842E-1,-9.799877885E0
5.377042912E1,4.285881896E-1,1.219674642E-1,-9.799874377E0
5.378035812E1,4.285576379E-1,1.219811503E-1,-9.799872622E0
5.379028712E1,4.284920760E-1,1.220868387E-1,-9.799873792E0
5.380021612E1,4.284072549E-1,1.221511764E-1,-9.799881393E0
5.381014513E1,4.284671523E-1,1.220859160E-1,-9.799880224E0
5.382007413E1,4.285868740E-1,1.221223697E-1,-9.799874961E0
5.383000313E1,4.286367215E-1,1.223007280E-1,-9.799871453E0
5.383993213E1,4.286659211E-1,1.222834239E-1,-9.799867945E0
5.384986213E1,4.286158543E-1,1.223363869E-1,-9.799869699E0
5.385979112E1,4.286572233E-1,1.222622826E-1,-9.799867945E0
5.386972012E1,4.286968017E-1,1.221675394E-1,-9.799869699E0
5.387964867E1,4.285675051E-1,1.221794257E-1,-9.799874961E0
5.388957767E1,4.285077539E-1,1.221485908E-1,-9.799878470E0
5.389950667E1,4.286047446E-1,1.222091369E-1,-9.799873792E0
5.390943567E1,4.287932807E-1,1.223368711E-1,-9.799858589E0
5.391936467E1,4.288271215E-1,1.223673954E-1,-9.799857420E0
5.392929367E1,4.288855205E-1,1.220679814E-1,-9.799858004E0
5.393922267E1,4.289761158E-1,1.219496576E-1,-9.799855081E0
5.394915167E1,4.290076543E-1,1.218851280E-1,-9.799856250E0
5.395908067E1,4.290264019E-1,1.218765948E-1,-9.799855081E0
5.396900967E1,4.289171686E-1,1.218982021E-1,-9.799860343E0
5.397893867E1,4.289574048E-1,1.219981986E-1,-9.799855081E0
5.398886767E1,4.290725218E-1,1.221214743E-1,-9.799853327E0
5.399879667E1,4.292456359E-1,1.221202592E-1,-9.799843386E0
5.400872567E1,4.294016835E-1,1.221612628E-1,-9.799836370E0
5.401865467E1,4.295206378E-1,1.221855927E-1,-9.799831692E0
5.402858367E1,4.294452818E-1,1.222015264E-1,-9.799837539E0
5.403851267E1,4.294239395E-1,1.222649778E-1,-9.799836370E0
5.404844167E1,4.291506552E-1,1.222949539E-1,-9.799845725E0
5.405837067E1,4.291149872E-1,1.223447009E-1,-9.799845725E0
5.406829967E1,4.290662361E-1,1.223769337E-1,-9.799847479E0
5.407822867E1,4.292250611E-1,1.224210436E-1,-9.799838124E0
5.408815767E1,4.291578912E-1,1.224308925E-1,-9.799841048E0
5.409808767E1,4.290565151E-1,1.224993324E-1,-9.799848064E0
5.410801667E1,4.291345754E-1,1.223993450E-1,-9.799845725E0
5.411794567E1,4.291895758E-1,1.224595713E-1,-9.799843386E0
5.412787467E1,4.292413602E-1,1.224682416E-1,-9.799841048E0
5.413780367E1,4.292484499E-1,1.224946729E-1,-9.799839293E0
5.414773267E1,4.292258285E-1,1.223481179E-1,-9.799842802E0
5.415766167E1,4.293372545E-1,1.221866891E-1,-9.799839293E0
5.416759067E1,4.293215767E-1,1.219829684E-1,-9.799841632E0
5.417751967E1,4.292168019E-1,1.220026936E-1,-9.799845725E0
5.418744867E1,4.292424931E-1,1.220342138E-1,-9.799842217E0
5.419737767E1,4.292715099E-1,1.219317048E-1,-9.799843971E0
5.420730667E1,4.291846787E-1,1.217571014E-1,-9.799849234E0
5.421723567E1,4.290913425E-1,1.216969482E-1,-9.799855081E0
5.422716467E1,4.291592799E-1,1.216455018E-1,-9.799853911E0
5.423709367E1,4.290679902E-1,1.215544589E-1,-9.799858589E0
5.424702267E1,4.290867379E-1,1.215564414E-1,-9.799859174E0
5.425695167E1,4.290616679E-1,1.215386988E-1,-9.799860928E0
5.426688067E1,4.290215049E-1,1.215486756E-1,-9.799864436E0
5.427680967E1,4.291196650E-1,1.215119935E-1,-9.799855081E0
