"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.623082125E0,-5.566923523E-1,-2.722837830E-1,9.970316620E0
1.633011125E0,-4.822970581E-1,-2.805166626E-1,9.762997742E0
1.642940125E0,-3.176394653E-1,-2.615061951E-1,9.768835602E0
1.652869125E0,-2.335144043E-1,-2.538720703E-1,9.900561676E0
1.662798125E0,-8.337661743E-2,-2.558180237E-1,9.893226929E0
1.672728125E0,2.918930054E-2,-2.351609802E-1,9.577832794E0
1.682657125E0,1.609153748E-1,-2.329156494E-1,9.798024902E0
1.692586125E0,1.347198486E-1,-2.305206299E-1,9.807455292E0
1.702515125E0,1.279838562E-1,-2.365081787E-1,9.670190735E0
1.712444125E0,1.576222229E-1,-2.405497742E-1,9.933792572E0
1.722373125E0,1.886077881E-2,-2.350112915E-1,9.938881989E0
1.732302125E0,-2.273771667E-1,-2.609074402E-1,9.730365601E0
1.742231125E0,-4.611909485E-1,-2.733316040E-1,9.753567352E0
1.752160125E0,-6.237528992E-1,-2.854563904E-1,1.003318588E1
1.762089125E0,-6.806346130E-1,-2.814147949E-1,9.859996033E0
1.772018125E0,-6.716532898E-1,-2.868035889E-1,9.729018402E0
1.781947125E0,-6.289920044E-1,-2.784210205E-1,9.946366425E0
1.791876125E0,-5.661227417E-1,-2.722837830E-1,9.971514130E0
1.801805125E0,-4.998106384E-1,-2.758763123E-1,9.796677704E0
1.811734125E0,-4.228706360E-1,-2.655477905E-1,9.804461517E0
1.821663125E0,-3.132984924E-1,-2.573149109E-1,9.958191833E0
1.831591375E0,-1.856140137E-1,-2.501298523E-1,9.882449341E0
1.841520375E0,-9.430389404E-2,-2.459385681E-1,9.793085175E0
1.851449375E0,-9.430389404E-2,-2.499801636E-1,9.821226654E0
1.861379375E0,-1.442999268E-1,-2.528242493E-1,9.865684204E0
1.871308375E0,-2.860551453E-1,-2.570155334E-1,9.899663544E0
1.881237375E0,-4.463717651E-1,-2.721340942E-1,9.917775879E0
1.891166375E0,-5.026547241E-1,-2.679428101E-1,9.952952728E0
1.901095375E0,-4.989125061E-1,-2.751278687E-1,9.996362457E0
1.911024375E0,-4.354444885E-1,-2.695893860E-1,9.977052612E0
1.920953375E0,-3.347039795E-1,-2.592608643E-1,9.903106384E0
1.930882375E0,-2.110610962E-1,-2.616558838E-1,9.920021210E0
1.940811375E0,-6.810836792E-2,-2.507286072E-1,1.002749771E1
1.950740375E0,3.318598938E-1,-2.023791504E-1,1.031609756E1
1.960669375E0,5.333409119E-1,-1.932481384E-1,1.009291168E1
1.970598375E0,4.102967834E-1,-2.644999695E-1,9.667945404E0
1.980527375E0,2.312690735E-1,-3.580554199E-1,9.903256073E0
1.990456375E0,1.526824951E-1,-2.249821472E-1,1.042297531E1
2.000385375E0,-1.591191101E-1,-3.089575195E-1,1.089554260E1
2.010314375E0,-6.494993591E-1,-2.514770508E-1,1.135538635E1
2.020243375E0,-1.278641052E0,-2.261796570E-1,1.252864655E1
2.030172375E0,-5.233117676E-1,-1.869612122E-1,1.366942429E1
2.040101375E0,1.249601440E0,-1.871109009E-2,1.376762009E1
2.050030375E0,2.618355103E0,1.194515991E-1,1.274823990E1
2.059960375E0,2.613714752E0,-3.126997375E-1,1.219454132E1
2.069889375E0,2.412682800E0,-7.788304138E-1,1.156315430E1
