"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.287272833E0,1.208909278E-1,9.029489681E-3,1.160613835E-2
2.297201833E0,1.599701358E-1,-4.275136907E-3,1.351993203E-2
2.307131833E0,1.482873989E-1,1.362912878E-3,4.156083941E-2
2.317060833E0,7.914666854E-2,-1.762807611E-3,4.691805840E-2
2.326990833E0,8.694188409E-3,-1.378075439E-2,2.041204512E-2
2.336920833E0,-3.473830819E-3,-2.429609466E-3,2.894079387E-2
2.346849833E0,-5.514545627E-3,1.059416804E-2,5.360961199E-2
2.356779833E0,-4.070656121E-2,-3.513281252E-3,3.421322823E-2
2.366708833E0,-5.300632551E-2,-4.794808198E-3,5.159466147E-2
2.376638833E0,-3.602765579E-2,-7.454286329E-4,1.012655890E-1
2.386568833E0,-5.496938199E-2,5.790497661E-3,8.202824950E-2
2.396497833E0,-7.540434089E-2,6.968273073E-3,1.694289207E-2
2.406427833E0,-9.285806034E-2,-6.541572511E-6,-1.285978138E-2
2.416356833E0,-5.934543818E-2,-5.924398899E-3,-2.274566889E-3
2.426286833E0,-8.039340455E-2,-3.712335091E-2,-2.254218578E-2
2.436216833E0,-4.096782211E-2,-2.762041949E-2,-4.446749032E-2
2.446145833E0,-3.688741576E-2,7.532419749E-3,5.890835881E-2
2.456075833E0,-1.583963212E-2,1.420456789E-2,1.643704945E-1
2.466004833E0,-2.965806451E-2,-1.942043044E-3,3.465235412E-2
2.475934833E0,-1.172728535E-2,-3.647493124E-3,5.724424124E-4
2.485864833E0,-1.807136815E-2,-7.021866459E-3,4.102464974E-2
2.495793833E0,6.959027164E-3,4.573618993E-5,2.728193879E-2
2.505723833E0,3.189480722E-2,4.617692381E-3,1.010223448E-2
2.515653833E0,1.637600452E-2,-1.444021069E-2,4.308053076E-2
2.525582833E0,-3.177493930E-2,-3.855708819E-3,7.798431516E-3
2.535512833E0,-5.103310950E-2,-6.837843619E-3,1.739078879E-2
2.545441833E0,-5.138986275E-2,-1.969316650E-2,5.388326168E-2
2.555371833E0,1.684056580E-2,2.082030868E-2,7.701893985E-2
2.565301833E0,6.173424505E-2,1.701642081E-2,6.546659589E-2
2.575230833E0,6.501449648E-2,-5.206726268E-3,1.100562930E-2
2.585160833E0,4.243499815E-2,-3.045734234E-2,4.650290608E-3
2.595089833E0,1.104327075E-2,-2.429894518E-2,1.339597106E-3
2.605019833E0,-1.583747596E-2,-2.026833152E-2,-1.632601082E-2
2.614949833E0,-9.121473692E-2,-1.921884768E-2,-2.147740781E-2
2.624878833E0,-1.452479431E-1,-7.962537277E-3,-3.781160474E-2
2.634808833E0,-1.568709653E-1,1.108880594E-2,4.780566573E-2
2.644737833E0,-1.386869286E-1,1.087671647E-2,1.650242132E-1
2.654667833E0,-6.468990292E-2,5.657875501E-3,1.074817640E-1
2.664597833E0,-2.995967120E-4,-9.100222718E-3,6.964033842E-4
2.674526833E0,7.455203611E-2,-4.650034793E-3,1.237036943E-2
2.684456833E0,6.917643495E-2,-1.883444807E-2,-3.049615324E-2
2.694385833E0,7.519201387E-2,-2.134138696E-2,-8.462675214E-3
