"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.768617471E1,-3.199629296E-1,-2.820197442E-1,9.800723977E0
3.769610471E1,-3.200649635E-1,-2.819285094E-1,9.800723392E0
3.770603371E1,-3.198765004E-1,-2.820266878E-1,9.800726316E0
3.771596371E1,-3.198146296E-1,-2.820144452E-1,9.800728655E0
3.772589271E1,-3.197866360E-1,-2.820876450E-1,9.800727485E0
3.773582271E1,-3.196719940E-1,-2.820616432E-1,9.800732163E0
3.774575171E1,-3.196139604E-1,-2.820957763E-1,9.800733333E0
3.775568171E1,-3.196168475E-1,-2.821830642E-1,9.800730409E0
3.776561071E1,-3.196158242E-1,-2.820382908E-1,9.800734502E0
3.777554071E1,-3.195494949E-1,-2.820002108E-1,9.800738010E0
3.778547071E1,-3.194878067E-1,-2.819909832E-1,9.800740349E0
3.779539971E1,-3.194195770E-1,-2.819583667E-1,9.800743273E0
3.780532971E1,-3.194769529E-1,-2.821399410E-1,9.800736256E0
3.781525871E1,-3.194158494E-1,-2.820767363E-1,9.800740349E0
3.782518871E1,-3.192796459E-1,-2.819973421E-1,9.800746781E0
3.783511771E1,-3.192161670E-1,-2.820575501E-1,9.800747366E0
3.784504771E1,-3.191046679E-1,-2.819944915E-1,9.800752628E0
3.785497671E1,-3.190626776E-1,-2.819023796E-1,9.800756721E0
3.786490671E1,-3.191511533E-1,-2.818628378E-1,9.800754967E0
3.787483571E1,-3.193374602E-1,-2.818573926E-1,9.800749120E0
3.788476571E1,-3.193589487E-1,-2.819676674E-1,9.800745027E0
3.789469571E1,-3.193545268E-1,-2.820830951E-1,9.800742103E0
3.790462471E1,-3.193223305E-1,-2.820791665E-1,9.800743273E0
3.791455471E1,-3.192234395E-1,-2.820933460E-1,9.800745612E0
3.792448371E1,-3.192476324E-1,-2.821528232E-1,9.800743273E0
3.793441371E1,-3.193059583E-1,-2.821540292E-1,9.800741519E0
3.794434271E1,-3.193160813E-1,-2.821678798E-1,9.800740934E0
3.795427271E1,-3.193947995E-1,-2.820226678E-1,9.800742103E0
3.796420171E1,-3.194209292E-1,-2.821016235E-1,9.800739180E0
3.797413171E1,-3.193808758E-1,-2.821945029E-1,9.800738010E0
3.798406171E1,-3.193306628E-1,-2.821652302E-1,9.800740349E0
3.799399071E1,-3.193992945E-1,-2.821968052E-1,9.800737426E0
3.800392071E1,-3.193643939E-1,-2.822425414E-1,9.800736841E0
3.801384971E1,-3.194053245E-1,-2.821769795E-1,9.800737426E0
3.802377971E1,-3.194297000E-1,-2.820891433E-1,9.800739180E0
3.803370871E1,-3.194897436E-1,-2.820126179E-1,9.800739765E0
3.804363808E1,-3.195193817E-1,-2.819949301E-1,9.800739180E0
3.805356708E1,-3.195565846E-1,-2.820022756E-1,9.800737426E0
3.806349708E1,-3.195232189E-1,-2.820884673E-1,9.800736256E0
3.807342608E1,-3.193711182E-1,-2.821064657E-1,9.800740934E0
3.808335608E1,-3.194147165E-1,-2.821126236E-1,9.800739180E0
3.809328608E1,-3.195144116E-1,-2.820772662E-1,9.800736841E0
3.810321508E1,-3.196143259E-1,-2.820259751E-1,9.800735087E0
3.811314508E1,-3.194876971E-1,-2.818934443E-1,9.800743273E0
3.812307408E1,-3.195065178E-1,-2.818690688E-1,9.800743273E0
3.813300408E1,-3.194055072E-1,-2.819844599E-1,9.800743273E0
3.814293308E1,-3.193124634E-1,-2.820957763E-1,9.800742688E0
3.815286308E1,-3.191537846E-1,-2.822765101E-1,9.800742688E0
3.816279208E1,-3.191070799E-1,-2.824629083E-1,9.800739180E0
3.817272208E1,-3.191424921E-1,-2.823341965E-1,9.800741519E0
3.818265108E1,-3.191610570E-1,-2.823700107E-1,9.800739765E0
3.819258108E1,-3.191884658E-1,-2.824556176E-1,9.800736841E0
3.820251108E1,-3.192242435E-1,-2.824162037E-1,9.800736841E0
3.821244008E1,-3.193187857E-1,-2.823904759E-1,9.800734502E0
3.822237008E1,-3.193176528E-1,-2.825068538E-1,9.800730994E0
3.823229908E1,-3.193482045E-1,-2.825859191E-1,9.800727485E0
3.824222908E1,-3.192285924E-1,-2.826599412E-1,9.800729240E0
3.825215808E1,-3.193469619E-1,-2.827292307E-1,9.800723392E0
3.826208808E1,-3.193870885E-1,-2.827749304E-1,9.800721053E0
3.827201708E1,-3.194217698E-1,-2.826908766E-1,9.800722223E0
3.828194708E1,-3.194884646E-1,-2.827045445E-1,9.800719884E0
3.829187608E1,-3.194854313E-1,-2.827208802E-1,9.800719299E0
3.830180608E1,-3.194646737E-1,-2.827838291E-1,9.800718130E0
3.831173608E1,-3.196185286E-1,-2.828313743E-1,9.800711698E0
3.832166508E1,-3.196268608E-1,-2.829026920E-1,9.800709359E0
3.833159508E1,-3.197716891E-1,-2.830011993E-1,9.800701758E0
3.834152408E1,-3.197709947E-1,-2.830460219E-1,9.800700588E0
3.835145408E1,-3.196400902E-1,-2.829508767E-1,9.800707605E0
3.836138308E1,-3.195695216E-1,-2.829946943E-1,9.800708774E0
3.837131308E1,-3.196123524E-1,-2.829825248E-1,9.800707605E0
3.838124208E1,-3.195631993E-1,-2.829413019E-1,9.800710528E0
3.839117208E1,-3.194529062E-1,-2.830822564E-1,9.800709944E0
3.840110108E1,-3.193973576E-1,-2.831954000E-1,9.800708190E0
3.841103108E1,-3.194899995E-1,-2.835513492E-1,9.800695326E0
3.842096108E1,-3.193413340E-1,-2.836658085E-1,9.800696495E0
3.843089008E1,-3.194243645E-1,-2.835639939E-1,9.800697080E0
3.844082008E1,-3.194284210E-1,-2.834551260E-1,9.800700004E0
3.845074908E1,-3.194988434E-1,-2.833965259E-1,9.800699419E0
3.846067908E1,-3.194204176E-1,-2.832388156E-1,9.800706435E0
3.847060808E1,-3.193843110E-1,-2.831316288E-1,9.800710528E0
3.848053808E1,-3.195939703E-1,-2.831869033E-1,9.800702342E0
3.849046708E1,-3.197410277E-1,-2.832320182E-1,9.800695910E0
3.850039708E1,-3.197826160E-1,-2.832329866E-1,9.800694741E0
3.851032608E1,-3.197166521E-1,-2.832473854E-1,9.800696495E0
3.852025608E1,-3.197381772E-1,-2.832620400E-1,9.800695326E0
3.853018608E1,-3.199372749E-1,-2.833627400E-1,9.800685970E0
3.854011508E1,-3.200256409E-1,-2.832520084E-1,9.800686555E0
3.855004508E1,-3.201914826E-1,-2.832006259E-1,9.800682462E0
3.855997408E1,-3.202306589E-1,-2.832133802E-1,9.800680708E0
3.856990408E1,-3.202271872E-1,-2.831731623E-1,9.800681877E0
3.857983308E1,-3.203169054E-1,-2.833332298E-1,9.800674276E0
3.858976308E1,-3.203903610E-1,-2.832590981E-1,9.800674276E0
3.859969208E1,-3.204147366E-1,-2.832078801E-1,9.800674860E0
3.860962208E1,-3.205595648E-1,-2.830964541E-1,9.800673106E0
3.861955108E1,-3.204970727E-1,-2.831175589E-1,9.800674860E0
3.862948108E1,-3.204480292E-1,-2.831652503E-1,9.800674860E0
3.863941108E1,-3.205574818E-1,-2.831683201E-1,9.800671352E0
3.864934008E1,-3.204902753E-1,-2.833323528E-1,9.800669013E0
3.865927008E1,-3.204275639E-1,-2.835044436E-1,9.800666090E0
3.866919908E1,-3.203950388E-1,-2.834765963E-1,9.800667844E0
3.867912908E1,-3.203529023E-1,-2.836131470E-1,9.800664920E0
3.868905808E1,-3.203442046E-1,-2.835457944E-1,9.800667259E0
3.869898808E1,-3.203564106E-1,-2.836151935E-1,9.800664920E0
3.870891708E1,-3.202773270E-1,-2.835848794E-1,9.800668429E0
3.871884708E1,-3.201520504E-1,-2.835695487E-1,9.800673106E0
3.872877608E1,-3.200995351E-1,-2.837786598E-1,9.800668429E0
3.873870608E1,-3.200946746E-1,-2.839610746E-1,9.800663751E0
3.874863608E1,-3.200295878E-1,-2.840067560E-1,9.800664335E0
3.875856508E1,-3.198490550E-1,-2.839322040E-1,9.800672522E0
3.876849508E1,-3.198971118E-1,-2.838211434E-1,9.800674276E0
3.877842408E1,-3.198540983E-1,-2.837355548E-1,9.800677784E0
3.878835408E1,-3.199893151E-1,-2.835273939E-1,9.800679538E0
3.879828308E1,-3.201016913E-1,-2.834713520E-1,9.800677199E0
3.880821308E1,-3.201573129E-1,-2.835556798E-1,9.800673106E0
3.881814208E1,-3.203325832E-1,-2.837676597E-1,9.800661412E0
3.882807208E1,-3.204100223E-1,-2.838194806E-1,9.800657319E0
3.883800208E1,-3.203816633E-1,-2.837740551E-1,9.800659658E0
3.884793108E1,-3.203330583E-1,-2.838990576E-1,9.800657319E0
3.885786108E1,-3.204052349E-1,-2.839121955E-1,9.800654980E0
3.886779008E1,-3.205335813E-1,-2.838898848E-1,9.800651472E0
3.887772008E1,-3.205030296E-1,-2.838564277E-1,9.800653226E0
3.888764908E1,-3.205706745E-1,-2.837577742E-1,9.800653811E0
3.889757908E1,-3.206520605E-1,-2.839394216E-1,9.800646209E0
3.890750808E1,-3.206614891E-1,-2.841564995E-1,9.800639192E0
3.891743808E1,-3.207118117E-1,-2.842100381E-1,9.800636269E0
3.892736708E1,-3.205423155E-1,-2.843669810E-1,9.800636854E0
3.893729708E1,-3.205720267E-1,-2.844544700E-1,9.800633345E0
3.894722708E1,-3.206108741E-1,-2.843991955E-1,9.800633930E0
3.895715608E1,-3.206015551E-1,-2.843921789E-1,9.800634515E0
3.896708608E1,-3.205479069E-1,-2.844275180E-1,9.800635099E0
3.897701508E1,-3.204764613E-1,-2.844607740E-1,9.800636269E0
3.898694508E1,-3.205764487E-1,-2.844228402E-1,9.800634515E0
3.899687408E1,-3.206761802E-1,-2.843173345E-1,9.800633930E0
3.900680408E1,-3.208680785E-1,-2.843361918E-1,9.800627498E0
3.901673308E1,-3.209340059E-1,-2.844819153E-1,9.800621066E0
3.902666308E1,-3.209292185E-1,-2.845499623E-1,9.800619312E0
3.903659225E1,-3.209488432E-1,-2.844602989E-1,9.800621066E0
3.904652225E1,-3.209228962E-1,-2.844164265E-1,9.800623405E0
3.905645225E1,-3.208806135E-1,-2.843142464E-1,9.800627498E0
3.906638125E1,-3.209298032E-1,-2.844034713E-1,9.800623405E0
3.907631125E1,-3.209600991E-1,-2.844162073E-1,9.800622236E0
3.908624025E1,-3.210436412E-1,-2.843482699E-1,9.800621066E0
3.909617025E1,-3.210754354E-1,-2.843383297E-1,9.800620481E0
3.910609925E1,-3.211928548E-1,-2.844578504E-1,9.800613465E0
3.911602925E1,-3.213078623E-1,-2.844107255E-1,9.800610541E0
3.912595825E1,-3.211644593E-1,-2.844016806E-1,9.800615804E0
3.913588825E1,-3.211371601E-1,-2.844864469E-1,9.800614049E0
3.914581725E1,-3.211701238E-1,-2.845667365E-1,9.800610541E0
3.915574725E1,-3.212125526E-1,-2.845393094E-1,9.800609956E0
3.916567725E1,-3.211789311E-1,-2.845488660E-1,9.800611126E0
3.917560625E1,-3.212395595E-1,-2.845185335E-1,9.800609956E0
3.918553625E1,-3.213090317E-1,-2.844751180E-1,9.800608787E0
3.919546525E1,-3.213688926E-1,-2.845141664E-1,9.800605863E0
3.920539525E1,-3.213887731E-1,-2.844187837E-1,9.800607617E0
3.921532425E1,-3.214469163E-1,-2.842978742E-1,9.800609372E0
3.922525425E1,-3.215274983E-1,-2.841948719E-1,9.800609956E0
3.923518325E1,-3.215511430E-1,-2.842101843E-1,9.800608787E0
3.924511325E1,-3.215449668E-1,-2.843076135E-1,9.800605863E0
3.925504225E1,-3.215099201E-1,-2.843626504E-1,9.800605279E0
3.926497225E1,-3.216034755E-1,-2.842943294E-1,9.800604694E0
3.927490225E1,-3.216234292E-1,-2.844564617E-1,9.800598847E0
3.928483125E1,-3.216106384E-1,-2.845161398E-1,9.800597677E0
3.929476125E1,-3.216870907E-1,-2.844764884E-1,9.800596508E0
3.930469025E1,-3.217343801E-1,-2.845879875E-1,9.800591830E0
3.931462025E1,-3.217882476E-1,-2.846298316E-1,9.800588906E0
3.932454925E1,-3.217337588E-1,-2.846517952E-1,9.800590076E0
3.933447925E1,-3.216339176E-1,-2.845702997E-1,9.800595338E0
3.934440825E1,-3.216445522E-1,-2.845024902E-1,9.800597093E0
3.935433825E1,-3.216124291E-1,-2.844766894E-1,9.800598847E0
3.936426725E1,-3.215230398E-1,-2.845669741E-1,9.800599431E0
3.937419725E1,-3.215404353E-1,-2.845295702E-1,9.800599431E0
3.938412725E1,-3.214519961E-1,-2.843677667E-1,9.800607033E0
3.939405625E1,-3.213910023E-1,-2.843433181E-1,9.800609956E0
3.940398625E1,-3.214739963E-1,-2.843413264E-1,9.800607617E0
3.941391525E1,-3.214989566E-1,-2.845144953E-1,9.800601770E0
3.942384525E1,-3.214230524E-1,-2.845120833E-1,9.800604109E0
3.943377425E1,-3.213536898E-1,-2.846542620E-1,9.800602355E0
3.944370425E1,-3.213780288E-1,-2.845436583E-1,9.800604694E0
3.945363325E1,-3.214647504E-1,-2.844915998E-1,9.800603524E0
3.946356325E1,-3.214961791E-1,-2.843792419E-1,9.800605279E0
3.947349225E1,-3.215511430E-1,-2.842834755E-1,9.800606448E0
3.948342225E1,-3.216186052E-1,-2.843527650E-1,9.800602355E0
3.949335225E1,-3.216216385E-1,-2.844367456E-1,9.800600016E0
3.950328125E1,-3.217490712E-1,-2.845044271E-1,9.800593584E0
3.951321125E1,-3.217333203E-1,-2.845661518E-1,9.800592415E0
3.952314025E1,-3.218103208E-1,-2.846074660E-1,9.800588322E0
3.953307025E1,-3.218107959E-1,-2.845683445E-1,9.800589491E0
3.954299925E1,-3.218091148E-1,-2.844849851E-1,9.800592415E0
3.955292925E1,-3.218817665E-1,-2.843165488E-1,9.800594754E0
3.956285825E1,-3.220166544E-1,-2.843906440E-1,9.800588322E0
3.957278825E1,-3.221237316E-1,-2.844632225E-1,9.800582474E0
3.958271825E1,-3.220722761E-1,-2.843834994E-1,9.800586568E0
3.959264725E1,-3.220094550E-1,-2.845606335E-1,9.800583644E0
3.960257725E1,-3.221161302E-1,-2.846804283E-1,9.800576627E0
3.961250625E1,-3.220840070E-1,-2.848207798E-1,9.800573119E0
3.962243625E1,-3.220602893E-1,-2.849015079E-1,9.800571949E0
3.963236525E1,-3.220269601E-1,-2.848223512E-1,9.800575458E0
3.964229525E1,-3.220164352E-1,-2.848689828E-1,9.800574288E0
3.965222425E1,-3.219692920E-1,-2.850213941E-1,9.800571365E0
3.966215425E1,-3.218992350E-1,-2.850704741E-1,9.800571949E0
3.967208325E1,-3.219431257E-1,-2.851670263E-1,9.800567856E0
3.968201325E1,-3.217895997E-1,-2.850881254E-1,9.800575458E0
3.969194325E1,-3.217459649E-1,-2.852085781E-1,9.800573119E0
3.970187225E1,-3.217996131E-1,-2.852919923E-1,9.800569026E0
3.971180225E1,-3.219797804E-1,-2.853094425E-1,9.800562594E0
3.972173125E1,-3.220927779E-1,-2.852350733E-1,9.800560840E0
3.973166125E1,-3.221714595E-1,-2.852716549E-1,9.800557331E0
3.974159025E1,-3.220742495E-1,-2.854400364E-1,9.800555577E0
3.975152025E1,-3.222715930E-1,-2.853694130E-1,9.800551484E0
3.976144925E1,-3.223455603E-1,-2.851479863E-1,9.800555577E0
3.977137925E1,-3.223509690E-1,-2.852684755E-1,9.800551484E0
3.978130825E1,-3.223269954E-1,-2.852802796E-1,9.800552069E0
3.979123825E1,-3.222436726E-1,-2.851261141E-1,9.800559086E0
3.980116825E1,-3.222392872E-1,-2.852247127E-1,9.800556747E0
3.981109725E1,-3.223392745E-1,-2.853788965E-1,9.800548561E0
3.982102725E1,-3.224912656E-1,-2.854340796E-1,9.800542129E0
3.983095625E1,-3.225693990E-1,-2.854179449E-1,9.800539790E0
3.984088625E1,-3.225034351E-1,-2.855555372E-1,9.800538036E0
3.985081525E1,-3.224777805E-1,-2.855308693E-1,9.800539790E0
3.986074525E1,-3.224712389E-1,-2.856095326E-1,9.800537451E0
3.987067425E1,-3.224115973E-1,-2.855736453E-1,9.800540959E0
3.988060425E1,-3.223121946E-1,-2.855534907E-1,9.800544468E0
3.989053325E1,-3.222631511E-1,-2.852936916E-1,9.800553823E0
3.990046325E1,-3.224121089E-1,-2.852331912E-1,9.800550900E0
3.991039325E1,-3.224607870E-1,-2.852853045E-1,9.800547391E0
3.992032225E1,-3.225678276E-1,-2.853520176E-1,9.800542129E0
3.993025225E1,-3.225737479E-1,-2.853270573E-1,9.800542713E0
3.994018125E1,-3.226915693E-1,-2.855022545E-1,9.800533358E0
3.995011125E1,-3.227484700E-1,-2.853857122E-1,9.800535112E0
3.996004025E1,-3.227069913E-1,-2.853239692E-1,9.800538036E0
3.996997025E1,-3.226953334E-1,-2.853708383E-1,9.800537451E0
3.997989925E1,-3.227752576E-1,-2.853888185E-1,9.800533943E0
3.998982925E1,-3.228561319E-1,-2.854739686E-1,9.800529265E0
3.999975825E1,-3.229728569E-1,-2.856220859E-1,9.800521079E0
4.000968825E1,-3.230405019E-1,-2.856908820E-1,9.800516401E0
4.001961825E1,-3.231900079E-1,-2.857249603E-1,9.800510554E0
4.002954725E1,-3.232152971E-1,-2.856618652E-1,9.800511723E0
4.003947746E1,-3.232087921E-1,-2.855988432E-1,9.800513477E0
4.004940646E1,-3.231152001E-1,-2.855379773E-1,9.800518740E0
4.005933646E1,-3.231946126E-1,-2.854807660E-1,9.800517570E0
4.006926546E1,-3.231890577E-1,-2.853356454E-1,9.800522248E0
4.007919546E1,-3.231442534E-1,-2.852804806E-1,9.800525172E0
4.008912446E1,-3.230836251E-1,-2.852479737E-1,9.800528095E0
4.009905446E1,-3.230816517E-1,-2.852949890E-1,9.800526926E0
4.010898346E1,-3.230460567E-1,-2.851988571E-1,9.800531019E0
4.011891346E1,-3.230876085E-1,-2.852075914E-1,9.800529265E0
4.012884346E1,-3.230727347E-1,-2.852749622E-1,9.800527511E0
4.013877246E1,-3.232428886E-1,-2.853182499E-1,9.800520494E0
4.014870246E1,-3.233198526E-1,-2.853280988E-1,9.800518155E0
4.015863146E1,-3.232340082E-1,-2.853170257E-1,9.800521079E0
4.016856146E1,-3.231903733E-1,-2.852531631E-1,9.800524587E0
4.017849046E1,-3.231859148E-1,-2.853224891E-1,9.800522248E0
4.018842046E1,-3.232284168E-1,-2.852928876E-1,9.800522248E0
4.019834946E1,-3.233053442E-1,-2.852722031E-1,9.800519909E0
4.020827946E1,-3.234196207E-1,-2.852820885E-1,9.800515816E0
4.021820846E1,-3.233096565E-1,-2.852005564E-1,9.800522248E0
4.022813846E1,-3.232372241E-1,-2.851458484E-1,9.800525756E0
4.023806846E1,-3.232453006E-1,-2.851112950E-1,9.800526926E0
4.024799746E1,-3.233021282E-1,-2.853312782E-1,9.800518155E0
4.025792746E1,-3.232634635E-1,-2.855077180E-1,9.800514647E0
4.026785646E1,-3.233338859E-1,-2.856199845E-1,9.800508800E0
4.027778646E1,-3.232846231E-1,-2.856527289E-1,9.800509384E0
4.028771546E1,-3.233337398E-1,-2.856517787E-1,9.800508215E0
4.029764546E1,-3.233012512E-1,-2.855865823E-1,9.800511138E0
4.030757446E1,-3.232143104E-1,-2.854638456E-1,9.800517570E0
4.031750446E1,-3.231487485E-1,-2.853567319E-1,9.800522833E0
4.032743346E1,-3.231945395E-1,-2.855198144E-1,9.800516401E0
4.033736346E1,-3.231449112E-1,-2.855182978E-1,9.800518155E0
4.034729346E1,-3.231959647E-1,-2.852722762E-1,9.800523418E0
4.035722246E1,-3.231184891E-1,-2.852560502E-1,9.800526926E0
4.036715246E1,-3.230589572E-1,-2.852596316E-1,9.800528680E0
4.037708146E1,-3.231210838E-1,-2.852744872E-1,9.800526341E0
4.038701146E1,-3.231216685E-1,-2.851648701E-1,9.800529265E0
4.039694046E1,-3.233118858E-1,-2.851871261E-1,9.800522248E0
4.040687046E1,-3.232881315E-1,-2.850851470E-1,9.800526341E0
4.041679946E1,-3.231946857E-1,-2.850876321E-1,9.800529265E0
4.042672946E1,-3.232280513E-1,-2.851408052E-1,9.800526341E0
4.043665946E1,-3.231951973E-1,-2.852166363E-1,9.800525172E0
4.044658846E1,-3.232742443E-1,-2.853075605E-1,9.800519909E0
4.045651846E1,-3.233038459E-1,-2.854105263E-1,9.800515816E0
4.046644746E1,-3.231953435E-1,-2.854609585E-1,9.800518155E0
4.047637746E1,-3.231565691E-1,-2.854242490E-1,9.800520494E0
4.048630646E1,-3.232201941E-1,-2.854038385E-1,9.800519325E0
4.049623646E1,-3.232679951E-1,-2.854444401E-1,9.800516401E0
4.050616546E1,-3.233733181E-1,-2.854964438E-1,9.800511138E0
4.051609546E1,-3.233070984E-1,-2.855693513E-1,9.800511138E0
4.052602446E1,-3.231603698E-1,-2.855325504E-1,9.800516986E0
4.053595446E1,-3.231688117E-1,-2.856486541E-1,9.800513477E0
4.054588446E1,-3.231587984E-1,-2.857010050E-1,9.800512308E0
4.055581346E1,-3.230767546E-1,-2.858234493E-1,9.800511723E0
4.056574346E1,-3.230093289E-1,-2.857284138E-1,9.800516401E0
4.057567246E1,-3.229336806E-1,-2.857866850E-1,9.800517570E0
4.058560246E1,-3.229802756E-1,-2.857848577E-1,9.800515816E0
4.059553146E1,-3.228790822E-1,-2.859403754E-1,9.800514647E0
4.060546146E1,-3.227714203E-1,-2.860933532E-1,9.800513477E0
4.061539046E1,-3.226775360E-1,-2.860443462E-1,9.800518155E0
4.062532046E1,-3.226003162E-1,-2.859386395E-1,9.800524002E0
4.063524946E1,-3.224872091E-1,-2.858353448E-1,9.800530434E0
4.064517946E1,-3.225130099E-1,-2.858263547E-1,9.800529850E0
4.065510946E1,-3.224174445E-1,-2.859243138E-1,9.800530434E0
4.066503846E1,-3.224143747E-1,-2.859443405E-1,9.800529850E0
4.067496846E1,-3.223898530E-1,-2.859801365E-1,9.800529850E0
4.068489746E1,-3.223513344E-1,-2.859902412E-1,9.800530434E0
4.069482746E1,-3.222538321E-1,-2.859357890E-1,9.800535112E0
4.070475646E1,-3.222069447E-1,-2.857161347E-1,9.800543298E0
4.071468646E1,-3.221754063E-1,-2.856242968E-1,9.800546806E0
4.072461546E1,-3.220564520E-1,-2.855366800E-1,9.800553238E0
4.073454546E1,-3.220817412E-1,-2.855206001E-1,9.800553238E0
4.074447446E1,-3.219810230E-1,-2.855654410E-1,9.800554993E0
4.075440446E1,-3.220220631E-1,-2.855648014E-1,9.800553823E0
4.076433446E1,-3.220053620E-1,-2.856227619E-1,9.800552654E0
4.077426346E1,-3.219224777E-1,-2.857330916E-1,9.800552069E0
4.078419346E1,-3.219988935E-1,-2.856709832E-1,9.800551484E0
4.079412246E1,-3.218843612E-1,-2.855992086E-1,9.800557331E0
4.080405246E1,-3.218656501E-1,-2.855150453E-1,9.800560255E0
4.081398146E1,-3.218024271E-1,-2.854164466E-1,9.800565518E0
4.082391146E1,-3.217010510E-1,-2.855092163E-1,9.800566102E0
4.083384046E1,-3.217229780E-1,-2.855165253E-1,9.800564933E0
4.084377046E1,-3.216440772E-1,-2.856213915E-1,9.800564348E0
4.085370046E1,-3.216604859E-1,-2.855811736E-1,9.800564933E0
4.086362946E1,-3.215583789E-1,-2.856039229E-1,9.800567856E0
4.087355946E1,-3.215266212E-1,-2.855126516E-1,9.800571365E0
4.088348846E1,-3.215303488E-1,-2.854490448E-1,9.800573119E0
4.089341846E1,-3.214702321E-1,-2.853312051E-1,9.800578966E0
4.090334746E1,-3.216004058E-1,-2.853866441E-1,9.800572534E0
4.091327746E1,-3.215261096E-1,-2.854154599E-1,9.800574288E0
4.092320646E1,-3.214684780E-1,-2.855457249E-1,9.800572534E0
4.093313646E1,-3.214508267E-1,-2.854395796E-1,9.800576043E0
4.094306546E1,-3.214194344E-1,-2.854107638E-1,9.800577797E0
4.095299546E1,-3.214608766E-1,-2.853153080E-1,9.800579551E0
4.096292546E1,-3.214193248E-1,-2.853093329E-1,9.800581305E0
4.097285446E1,-3.212954735E-1,-2.852906766E-1,9.800585398E0
4.098278446E1,-3.212300577E-1,-2.852541681E-1,9.800588906E0
4.099271346E1,-3.212314830E-1,-2.851588402E-1,9.800591830E0
4.100264346E1,-3.212810016E-1,-2.852505501E-1,9.800587152E0
4.101257246E1,-3.211722799E-1,-2.854074930E-1,9.800585983E0
4.102250246E1,-3.211244790E-1,-2.854654170E-1,9.800585983E0
4.103243146E1,-3.211148676E-1,-2.854987644E-1,9.800585398E0
4.104236108E1,-3.210070596E-1,-2.855738281E-1,9.800586568E0
4.105229008E1,-3.209245407E-1,-2.855951338E-1,9.800588906E0
4.106222008E1,-3.209890428E-1,-2.855047030E-1,9.800589491E0
4.107215008E1,-3.210353820E-1,-2.855316185E-1,9.800587152E0
4.108207908E1,-3.209383913E-1,-2.856366673E-1,9.800587152E0
4.109200908E1,-3.208882514E-1,-2.856082170E-1,9.800589491E0
4.110193808E1,-3.209647038E-1,-2.856365577E-1,9.800586568E0
4.111186808E1,-3.209065971E-1,-2.856255576E-1,9.800588322E0
4.112179708E1,-3.207593569E-1,-2.856832989E-1,9.800591830E0
4.113172708E1,-3.207458717E-1,-2.855544592E-1,9.800595923E0
4.114165608E1,-3.207902740E-1,-2.855303577E-1,9.800595338E0
4.115158608E1,-3.206317414E-1,-2.854336593E-1,9.800602940E0
4.116151508E1,-3.205766679E-1,-2.853948484E-1,9.800605863E0
4.117144508E1,-3.204855976E-1,-2.854698207E-1,9.800607033E0
4.118137508E1,-3.204583349E-1,-2.855661901E-1,9.800605279E0
4.119130408E1,-3.203738426E-1,-2.856764832E-1,9.800604694E0
4.120123408E1,-3.203086827E-1,-2.856634549E-1,9.800607033E0
4.121116308E1,-3.203488458E-1,-2.855739925E-1,9.800608202E0
4.122109308E1,-3.203705536E-1,-2.855062379E-1,9.800609372E0
4.123102208E1,-3.204659363E-1,-2.854215446E-1,9.800608787E0
4.124095208E1,-3.206124456E-1,-2.854008966E-1,9.800604694E0
4.125088108E1,-3.206781902E-1,-2.854496844E-1,9.800601186E0
4.126081108E1,-3.207258085E-1,-2.854843108E-1,9.800598847E0
4.127074008E1,-3.207641443E-1,-2.854999339E-1,9.800597093E0
4.128067008E1,-3.207462737E-1,-2.856767025E-1,9.800592415E0
4.129060008E1,-3.207318384E-1,-2.856766111E-1,9.800592999E0
4.130052908E1,-3.207297188E-1,-2.856295045E-1,9.800594169E0
4.131045908E1,-3.207231041E-1,-2.855501286E-1,9.800597093E0
4.132038808E1,-3.207506957E-1,-2.855254241E-1,9.800596508E0
4.133031808E1,-3.207902009E-1,-2.854961149E-1,9.800595923E0
4.134024708E1,-3.207011405E-1,-2.855214589E-1,9.800598262E0
4.135017708E1,-3.206246516E-1,-2.854803822E-1,9.800602355E0
4.136010608E1,-3.205469933E-1,-2.853833002E-1,9.800607617E0
4.137003608E1,-3.205018967E-1,-2.854298221E-1,9.800607617E0
4.137996508E1,-3.204031518E-1,-2.853096435E-1,9.800614049E0
4.138989508E1,-3.202899716E-1,-2.854244865E-1,9.800614634E0
4.139982508E1,-3.202257619E-1,-2.854206310E-1,9.800616973E0
4.140975408E1,-3.202674599E-1,-2.852403906E-1,9.800620481E0
4.141968408E1,-3.200924454E-1,-2.851678486E-1,9.800628667E0
4.142961308E1,-3.200925550E-1,-2.852089801E-1,9.800627498E0
4.143954308E1,-3.201858547E-1,-2.851578717E-1,9.800625744E0
4.144947208E1,-3.202295991E-1,-2.851262968E-1,9.800625159E0
4.145940208E1,-3.202711509E-1,-2.850849277E-1,9.800625159E0
4.146933108E1,-3.203850620E-1,-2.851768569E-1,9.800618727E0
4.147926108E1,-3.203365301E-1,-2.850980109E-1,9.800622820E0
4.148919108E1,-3.203247626E-1,-2.850433394E-1,9.800624574E0
4.149912008E1,-3.204221553E-1,-2.851546741E-1,9.800618142E0
4.150905008E1,-3.204908966E-1,-2.852666300E-1,9.800612880E0
4.151897908E1,-3.204722951E-1,-2.853316071E-1,9.800611126E0
