"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.928483125E1,-2.137528965E-3,-6.190275599E-5,-7.852287963E-4
3.929476125E1,-5.433605984E-4,1.591654029E-3,2.178602852E-3
3.930469025E1,-2.204468474E-4,8.263597265E-4,1.000154763E-3
3.931462025E1,-5.086008459E-4,-1.397113432E-3,8.369029965E-4
3.932454925E1,4.049334675E-4,-2.711187582E-3,1.004994847E-4
3.933447925E1,1.134106889E-3,-4.746650520E-4,-9.839395061E-4
3.934440825E1,-9.390576743E-4,-8.830022998E-4,-5.489736795E-4
3.935433825E1,-8.444953710E-5,-3.479732550E-4,1.375426538E-3
3.936426725E1,-2.440985525E-3,-7.912699366E-4,4.343409091E-5
3.937419725E1,1.363872550E-3,-1.309424988E-5,-2.215459011E-3
3.938412725E1,4.710173234E-4,-2.888059709E-3,1.445324626E-3
3.939405625E1,1.060641371E-3,5.021442776E-4,-8.748210967E-4
3.940398625E1,1.420797780E-4,1.540266094E-3,2.765366109E-3
3.941391525E1,-9.897635318E-4,1.403912320E-3,1.302491874E-3
3.942384525E1,-2.254225546E-3,-2.505558543E-3,-1.283401623E-3
3.943377425E1,1.810290851E-3,-5.132477963E-4,-1.112426631E-3
3.944370425E1,-3.423760645E-4,3.197144484E-3,2.115117386E-4
3.945363325E1,1.382287126E-3,6.647447008E-4,1.283167629E-3
3.946356325E1,2.149494831E-3,2.948042529E-4,-1.067663543E-4
3.947349225E1,-1.896379283E-3,-2.508774633E-4,2.496739849E-3
3.948342225E1,-2.767657861E-5,6.031739758E-4,-1.310172025E-3
3.949335225E1,5.134777166E-4,8.188899374E-4,-1.321267337E-5
3.950328125E1,-7.243747823E-4,-6.438303972E-4,-1.237251796E-3
3.951321125E1,2.125474159E-3,1.476936450E-5,-2.446593251E-3
3.952314025E1,-6.274841726E-4,2.364305081E-3,1.007771352E-3
3.953307025E1,2.507056575E-3,7.267272449E-4,-3.581638448E-4
3.954299925E1,1.130342018E-3,-4.957659403E-4,1.517929602E-3
3.955292925E1,8.824747056E-5,5.276868469E-4,1.217843965E-5
3.956285825E1,-1.404925250E-3,7.975669578E-4,-5.441019312E-5
3.957278825E1,1.232936047E-3,9.664114332E-4,1.774116186E-3
3.958271825E1,2.276482992E-4,-6.506734062E-4,1.050383784E-3
3.959264725E1,-2.872537822E-3,3.568003885E-4,-2.881209366E-4
3.960257725E1,-2.248376608E-3,-2.376844641E-4,1.020545373E-3
3.961250625E1,-2.110424917E-3,1.038768562E-3,-9.709661826E-4
3.962243625E1,1.458207611E-3,-1.308199018E-3,-1.059421338E-3
3.963236525E1,5.189105868E-4,5.560137215E-4,4.375418648E-4
3.964229525E1,-2.281010617E-3,-1.615178306E-3,-2.049424220E-3
3.965222425E1,-1.399504254E-3,-3.610958229E-4,2.012162935E-3
3.966215425E1,-2.302686917E-3,9.180982597E-4,-1.890552696E-3
3.967208325E1,2.729089931E-3,-1.335839916E-4,1.600851305E-3
3.968201325E1,-1.436903607E-3,-1.122433459E-3,7.587473374E-4
3.969194325E1,-9.591327980E-4,-6.201612996E-4,1.064478187E-3
3.970187225E1,-5.175713450E-4,2.618000144E-4,-8.394899778E-4
3.971180225E1,2.747192048E-4,2.695130184E-3,-7.249740884E-4
3.972173125E1,3.484274261E-3,1.665810240E-3,-3.275461495E-6
3.973166125E1,-2.409567591E-3,-7.358284201E-4,-2.368162386E-3
3.974159025E1,-1.936190529E-3,7.375089626E-5,7.387236692E-4
3.975152025E1,7.123230025E-4,1.323306118E-3,3.879852593E-4
3.976144925E1,1.464829315E-3,2.220304450E-3,5.623335019E-4
3.977137925E1,-2.380775288E-3,1.013892703E-3,8.482858539E-5
3.978130825E1,2.353813965E-3,-2.642064355E-3,1.218998339E-3
3.979123825E1,2.006271388E-3,1.190490904E-3,4.267077893E-4
3.980116825E1,-3.183447756E-3,-3.190837742E-4,2.729470609E-3
3.981109725E1,-2.086968161E-4,3.175782505E-3,5.954797380E-4
3.982102725E1,2.800533548E-5,1.403680537E-3,1.426601550E-3
3.983095625E1,-7.230062038E-4,-3.598647891E-4,-5.358364433E-5
3.984088625E1,2.185471822E-3,-1.365151489E-3,4.251091741E-4
3.985081525E1,-2.065465786E-3,-6.538212183E-4,1.678126631E-3
3.986074525E1,-8.527049795E-5,2.833331237E-4,-5.707009695E-4
3.987067425E1,5.001807585E-5,-1.364098396E-3,-1.873785630E-3
3.988060425E1,2.170483116E-3,-1.390949008E-3,3.129416145E-4
3.989053325E1,2.208299935E-3,-6.109091337E-4,-5.572568625E-6
3.990046325E1,-9.711971506E-4,2.319909632E-3,-1.504187938E-3
3.991039325E1,-1.300097443E-3,3.957757144E-4,-7.036416791E-4
3.992032225E1,1.760432031E-3,1.433343976E-3,9.683398530E-4
3.993025225E1,1.430944540E-4,2.599551808E-4,-1.261791214E-3
3.994018125E1,-3.182748333E-4,-3.192681470E-4,2.030482050E-3
3.995011125E1,1.408518758E-3,-1.488258276E-4,2.855788916E-4
3.996004025E1,-1.736301929E-4,3.029749205E-4,-3.238702193E-4
3.996997025E1,-2.444507554E-3,4.481171782E-4,3.509749658E-4
3.997989925E1,-1.859711483E-4,-1.676955726E-4,-1.708793920E-3
3.998982925E1,-1.859501703E-3,2.387873828E-3,7.034970913E-4
3.999975825E1,-1.288656145E-3,1.933580032E-3,-3.996077459E-3
4.000968825E1,-9.293956682E-4,1.172714867E-3,7.099942304E-4
4.001961825E1,-6.472193636E-4,1.455344318E-4,1.734016463E-3
4.002954725E1,1.928590238E-3,-1.564680424E-4,8.762122598E-4
4.003947746E1,5.513071083E-4,-4.049048293E-4,-6.285654381E-4
4.004940646E1,1.115897205E-3,1.197379024E-4,1.729397569E-3
4.005933646E1,3.361976705E-4,2.156670438E-3,-1.064056531E-3
4.006926546E1,5.913283676E-4,-2.951538889E-3,-3.138924949E-3
4.007919546E1,-1.603411511E-5,2.210428007E-3,5.072019994E-4
4.008912446E1,-9.918166324E-4,-1.576853334E-3,-1.450221520E-3
4.009905446E1,1.832340844E-3,7.212432101E-4,3.473488614E-4
4.010898346E1,-8.238963783E-4,-7.823774940E-4,-2.537919674E-3
4.011891346E1,-1.242016442E-4,-1.930772210E-3,-3.528543748E-4
4.012884346E1,-1.881089061E-3,7.755319821E-4,-7.086526603E-4
4.013877246E1,2.457760274E-4,1.819958678E-3,-1.533263829E-3
4.014870246E1,6.684195250E-4,7.501669461E-4,1.360056922E-4
4.015863146E1,1.672619022E-3,-1.616671681E-3,-3.468709067E-3
4.016856146E1,-1.627037534E-3,-1.412939746E-3,7.175134961E-4
4.017849046E1,-7.110629231E-4,1.671731879E-4,1.800703583E-3
4.018842046E1,-9.534042329E-5,2.632727614E-3,-4.517980851E-4
4.019834946E1,4.583164118E-4,1.210977091E-3,1.078228001E-3
4.020827946E1,1.457534730E-3,-1.749126473E-3,1.763193170E-3
4.021820846E1,2.499917056E-3,-2.727982588E-3,-1.146779396E-3
4.022813846E1,5.486188456E-4,-2.000406850E-3,3.581731580E-4
4.023806846E1,-6.269137375E-4,4.786894715E-4,2.187600126E-3
4.024799746E1,-3.514046781E-3,-3.647336271E-4,-7.290937938E-4
4.025792746E1,-2.414294053E-3,5.349275889E-4,3.314679489E-4
4.026785646E1,-2.432852052E-4,-1.333013643E-3,3.338647075E-4
4.027778646E1,-1.598110422E-3,-7.196050137E-4,1.110992860E-3
4.028771546E1,5.001942627E-4,1.303598518E-3,-6.181974895E-4
4.029764546E1,5.203098990E-4,-3.208943235E-4,9.753941558E-4
4.030757446E1,1.754418947E-3,-1.199471182E-3,-7.391488180E-4
4.031750446E1,-5.971007049E-4,1.033183653E-4,8.580787107E-5
4.032743346E1,-1.836003037E-3,2.060475526E-3,1.456004102E-3
4.033736346E1,2.753357403E-3,8.396550547E-4,4.478977062E-4
4.034729346E1,1.843355130E-3,6.417821860E-4,1.686267555E-3
4.035722246E1,1.679970417E-3,-3.143612994E-3,9.702958632E-4
4.036715246E1,8.474658243E-4,5.485934671E-4,1.668310259E-3
4.037708146E1,-4.748436622E-4,9.032423841E-4,-1.419661567E-4
4.038701146E1,1.457812265E-3,1.217229059E-3,9.882794693E-4
4.039694046E1,-3.232862800E-4,-1.198594109E-3,-1.092534512E-3
4.040687046E1,4.438445903E-3,-1.728829462E-3,9.775406215E-4
4.041679946E1,-1.781101571E-3,-7.990350132E-4,-3.186231479E-4
4.042672946E1,8.668797091E-4,-7.066233084E-4,9.876573458E-4
4.043665946E1,2.345275134E-4,3.087136429E-4,1.180535182E-4
4.044658846E1,-3.481114749E-3,1.169660245E-4,6.600068882E-4
4.045651846E1,1.432093792E-3,2.900348045E-5,-1.297416165E-4
4.046644746E1,-2.920366824E-4,-1.212295843E-3,5.592182279E-4
4.047637746E1,1.879899763E-3,1.776106190E-3,1.894760877E-3
4.048630646E1,1.234349795E-3,-1.075475593E-4,-9.684036486E-4
4.049623646E1,-2.909090137E-3,2.862571855E-4,-3.087236546E-4
4.050616546E1,-2.017730149E-3,3.377920948E-3,7.477521431E-4
4.051609546E1,1.155138481E-3,-2.047754824E-3,-1.444896217E-3
4.052602446E1,-9.394381195E-4,1.281462610E-3,1.309611136E-3
4.053595446E1,-6.777541712E-4,-8.316009771E-4,-2.758083865E-4
4.054588446E1,-7.997271605E-4,-2.024697140E-3,-3.652907908E-4
4.055581346E1,7.390892133E-4,-3.071180254E-4,-1.190502662E-3
4.056574346E1,1.391031314E-3,-6.237352500E-5,-2.317019738E-3
4.057567246E1,-1.205205452E-3,1.226035412E-3,-4.740348086E-4
4.058560246E1,2.331677824E-4,-2.578780404E-4,-6.580594927E-4
4.059553146E1,-4.075514153E-4,-2.072632313E-3,-1.328655519E-3
4.060546146E1,-2.047792077E-3,-1.568762353E-3,-8.825757541E-4
4.061539046E1,1.426523551E-3,5.075269146E-4,2.686396241E-3
4.062532046E1,8.097351529E-4,-1.312105451E-5,2.762353979E-4
4.063524946E1,-3.403895535E-4,-1.047174912E-3,-1.716250554E-4
4.064517946E1,8.252756670E-4,6.817492540E-4,-1.291484106E-3
4.065510946E1,-2.983792452E-3,-5.608579959E-4,9.764491115E-4
4.066503846E1,-1.271646470E-3,-5.568632623E-4,5.713824648E-4
4.067496846E1,-7.856748998E-4,-1.772022108E-3,-3.500692081E-3
4.068489746E1,4.869326949E-5,-1.143782400E-3,1.504719025E-3
4.069482746E1,3.775352146E-3,-2.344207373E-3,-3.779494669E-3
4.070475646E1,1.516459044E-3,2.433237387E-3,2.975389361E-4
4.071468646E1,1.573614776E-3,4.654400982E-4,-5.895970389E-4
4.072461546E1,3.442997113E-4,-1.328198938E-3,3.646137193E-4
4.073454546E1,1.644584816E-3,-1.622185693E-3,-2.014976926E-3
4.074447446E1,3.321790136E-4,7.477613399E-4,2.717194147E-3
4.075440446E1,-1.020101830E-3,5.630436935E-4,-8.955476806E-4
4.076433446E1,-1.779635670E-3,4.136403440E-4,-1.042554155E-3
4.077426346E1,-1.937844791E-4,-6.451265654E-4,4.747705534E-4
4.078419346E1,-1.296865754E-3,7.431792328E-4,-2.401710022E-3
4.079412246E1,2.458574716E-3,-1.954833511E-3,2.742959186E-4
4.080405246E1,7.344442420E-4,1.414065249E-3,-9.480952285E-4
4.081398146E1,5.428940058E-4,-1.055380795E-3,1.769297756E-3
4.082391146E1,-8.907401934E-5,-2.875914215E-4,1.487535192E-3
4.083384046E1,-3.557074117E-3,6.160509656E-4,-9.331861511E-4
4.084377046E1,2.302146517E-3,-1.386888616E-4,1.693223137E-3
4.085370046E1,-2.291426063E-4,1.484749373E-3,-1.455411781E-3
4.086362946E1,1.032198779E-4,-1.769366907E-3,2.197166905E-4
4.087355946E1,1.302270219E-3,9.669540450E-4,-1.331124920E-3
4.088348846E1,8.719032630E-4,-9.939314332E-4,-7.268534973E-4
4.089341846E1,6.225225516E-4,-1.432996942E-5,-2.761650831E-4
4.090334746E1,-6.462070160E-4,-5.387063720E-4,5.380017683E-5
4.091327746E1,-3.085614648E-3,-3.179098479E-3,-1.008437481E-3
4.092320646E1,1.774121542E-3,-1.426205970E-3,2.321046544E-3
4.093313646E1,-4.846877418E-4,-4.082006926E-4,-5.104620941E-4
4.094306546E1,3.848807886E-3,1.788108144E-3,1.123653259E-3
4.095299546E1,-7.023359649E-4,-1.212280011E-3,-2.422346734E-4
4.096292546E1,1.520072110E-3,-1.743580680E-3,-1.894992776E-3
4.097285446E1,-1.317724586E-3,-1.669307123E-3,5.691905972E-4
4.098278446E1,-3.656442277E-4,-8.447924629E-4,-2.443111036E-3
4.099271346E1,-2.479176037E-3,2.543863142E-3,1.995028928E-3
4.100264346E1,-4.658261314E-4,1.213347772E-3,4.029911943E-4
4.101257246E1,-2.274445724E-3,-1.622258453E-3,4.927595146E-4
4.102250246E1,9.788717143E-4,-2.826883283E-4,5.247173831E-4
4.103243146E1,-9.913323447E-4,-9.933443507E-4,-3.445997834E-3
4.104236108E1,-5.817385390E-4,-1.940364484E-3,4.544681869E-4
4.105229008E1,-1.466954127E-4,4.850369878E-4,-6.858031265E-4
4.106222008E1,2.314597834E-3,-1.184765017E-3,9.381924756E-4
4.107215008E1,-1.549757319E-3,-3.175643273E-3,-4.815803841E-4
4.108207908E1,2.312891651E-3,3.850032226E-4,-1.230194699E-3
4.109200908E1,-2.399845049E-3,-6.958026788E-4,-1.132275909E-3
4.110193808E1,2.787625417E-4,1.782467589E-4,-1.076349523E-3
4.111186808E1,1.535088755E-3,-1.542252954E-3,-6.972644478E-4
4.112179708E1,1.203525346E-3,-1.134256599E-3,2.983224113E-3
4.113172708E1,1.187617891E-4,2.551471349E-3,-6.683119573E-4
4.114165608E1,5.244882777E-5,1.381011913E-3,-2.154622227E-3
4.115158608E1,2.214971930E-3,-1.394397113E-3,3.354615998E-3
4.116151508E1,-1.533161150E-3,-1.115031540E-3,-8.273459971E-4
4.117144508E1,-8.623739704E-4,-3.486810718E-3,4.410464317E-4
4.118137508E1,-1.840553014E-3,1.931452425E-4,-1.141403802E-3
4.119130408E1,-4.938310012E-4,-2.071792551E-4,-2.393260598E-3
4.120123408E1,1.473712735E-3,-9.504675400E-4,-1.404428855E-3
4.121116308E1,3.863405436E-5,5.707925884E-4,-2.104323357E-5
4.122109308E1,9.156130254E-4,1.921015326E-3,1.455147052E-3
4.123102208E1,-2.262531780E-4,2.692784881E-3,2.193263266E-3
4.124095208E1,4.459032789E-5,1.060799696E-3,1.250524074E-4
4.125088108E1,3.684251569E-4,-3.064030316E-4,-1.057052054E-3
4.126081108E1,1.333821099E-3,-1.355155837E-3,-1.655730885E-3
4.127074008E1,-1.835102215E-3,2.040381951E-4,-4.377560690E-4
4.128067008E1,-1.308595296E-3,-6.540323375E-4,1.338310540E-5
4.129060008E1,2.334336750E-4,-3.998788306E-4,-1.961970702E-3
4.130052908E1,2.016153652E-3,3.830905480E-4,3.350055777E-4
4.131045908E1,-5.986085162E-4,1.781104947E-5,4.806900397E-4
4.132038808E1,-1.999164931E-3,2.871388104E-3,-1.293241512E-3
4.133031808E1,1.025530510E-4,1.911639119E-3,5.851499736E-4
4.134024708E1,-4.018493928E-4,-1.006386476E-3,-1.291046850E-3
4.135017708E1,1.550840680E-3,7.232459029E-4,2.740370110E-5
4.136010608E1,-1.152330078E-4,4.436138843E-4,4.327371716E-4
4.137003608E1,6.400286220E-4,-4.728282802E-4,3.808979411E-3
4.137996508E1,-5.346918479E-4,1.993535552E-4,-7.136007771E-4
4.138989508E1,-2.405026229E-3,-5.205294583E-4,5.826144479E-4
4.139982508E1,7.822448388E-4,-1.940260641E-3,1.336056739E-4
4.140975408E1,2.729929984E-3,-5.573848030E-4,-1.113143284E-3
4.141968408E1,-2.154041547E-3,-2.425991552E-4,4.229680635E-4
4.142961308E1,1.693032682E-3,2.669737150E-4,-3.067683429E-5
4.143954308E1,1.657288522E-5,-1.379925059E-3,3.128708340E-4
4.144947208E1,8.834474720E-4,1.194447395E-3,-1.958939247E-4
4.145940208E1,-1.790366136E-3,1.010955544E-3,-3.729942255E-4
4.146933108E1,-6.823502481E-4,1.273492933E-3,-5.714897998E-4
4.147926108E1,4.183342680E-4,-1.913245651E-3,-1.789086964E-3
4.148919108E1,2.772873268E-5,-1.414039289E-3,1.914153807E-3
4.149912008E1,1.658915076E-3,1.281079720E-3,5.237171426E-4
4.150905008E1,-1.455151709E-3,5.123231676E-5,1.057278365E-3
4.151897908E1,1.273789443E-3,1.609545725E-4,-1.950229518E-3
4.152890908E1,1.261884347E-3,5.913443165E-4,-1.567946747E-4
4.153883808E1,-6.180410273E-4,-8.579479181E-4,-6.239130162E-4
4.154876808E1,1.321385615E-3,-9.328334709E-4,1.271974528E-3
4.155869708E1,8.060638793E-4,3.713165061E-4,-4.329811782E-4
4.156862708E1,5.919984542E-4,-1.641155570E-3,1.518734032E-3
4.157855608E1,-4.753964022E-4,-3.292824840E-4,1.004211139E-3
4.158848608E1,-1.560420031E-3,1.786028035E-3,-3.371462226E-4
4.159841608E1,4.167109728E-4,5.159664433E-4,1.856321469E-4
4.160834508E1,-2.270331839E-3,-4.234378284E-4,-5.866684951E-4
4.161827508E1,-1.802680781E-3,-1.958750188E-3,-1.957165077E-4
4.162820408E1,8.820705116E-4,-1.583641861E-4,-2.536850516E-3
4.163813408E1,3.276001662E-4,-1.151456963E-3,1.665883698E-3
4.164806308E1,-6.008744240E-4,1.009155880E-3,4.138280638E-4
4.165799308E1,-2.739126561E-3,-3.972595441E-4,-1.895931549E-3
4.166792208E1,-1.423565438E-3,-4.122479353E-3,2.400608966E-3
4.167785208E1,-1.991884084E-3,-1.755461795E-3,-1.362437382E-3
4.168778108E1,-1.417896478E-3,1.508462941E-3,1.149768010E-3
4.169771108E1,3.826664761E-4,2.607720380E-4,-2.465271391E-4
4.170764108E1,6.096679717E-4,3.708605072E-4,-4.743803293E-4
4.171757008E1,2.759638242E-3,-1.965264324E-3,-9.164651856E-4
4.172750008E1,1.103939954E-3,1.013984322E-3,-1.321122982E-4
4.173742908E1,1.331107691E-3,1.858739066E-3,2.955915406E-4
4.174735908E1,1.176034100E-3,1.664659707E-3,1.096683089E-3
4.175728808E1,-7.196040824E-4,9.579159087E-5,1.593629131E-3
4.176721808E1,1.662774011E-3,-2.683488885E-3,-2.625249792E-3
4.177714708E1,3.248020075E-4,-5.441714893E-4,-1.250525936E-3
4.178707708E1,8.012135513E-4,1.930975472E-3,-8.661793545E-4
4.179700608E1,-4.744408652E-4,8.734342409E-4,-2.552503720E-4
4.180693608E1,5.746250972E-4,-1.836767624E-4,1.034717541E-3
4.181686608E1,1.959202811E-3,1.096771099E-3,5.449622404E-4
4.182679508E1,3.901356831E-5,-1.601185882E-3,1.617354807E-3
4.183672508E1,5.149203353E-4,1.453151344E-4,-1.980575733E-3
4.184665408E1,-6.262836978E-4,-3.976820153E-5,2.015922917E-3
4.185658408E1,-9.075133130E-4,-1.074125175E-4,-1.219018828E-3
4.186651308E1,2.287314273E-4,-9.306942229E-4,2.497670706E-3
4.187644308E1,1.521962695E-3,2.088724286E-4,-5.777478218E-4
4.188637208E1,-3.459071741E-4,-2.553898084E-4,1.773876138E-4
4.189630208E1,3.614285961E-4,9.082112228E-5,-1.380561385E-3
4.190623108E1,7.610982284E-4,-1.638922840E-4,1.574551687E-3
4.191616108E1,-1.344130374E-3,7.740730653E-4,-1.223098952E-3
4.192609108E1,-1.627278049E-3,-5.390311126E-4,-4.941322841E-4
4.193602008E1,6.691655144E-4,2.905435394E-4,6.196016911E-4
4.194595008E1,-1.423172886E-3,-3.421405563E-4,-7.556714118E-4
4.195587908E1,1.342253760E-3,-9.490749799E-4,-9.058732539E-4
4.196580908E1,7.731327787E-5,8.488069288E-4,1.651865896E-3
4.197573808E1,2.964260057E-5,5.561255384E-4,9.178987239E-4
4.198566808E1,-9.940005839E-6,-3.332708147E-4,9.726518765E-4
4.199559708E1,5.868743174E-4,-1.060313778E-3,-5.075330846E-4
4.200552708E1,1.073026564E-3,-1.963106915E-3,1.541270874E-3
4.201545608E1,-3.469260875E-3,4.859361507E-4,-1.150918659E-3
4.202538608E1,5.842745304E-4,1.051681757E-4,-9.509390220E-4
4.203531608E1,5.901334807E-4,1.584021491E-3,-2.189841587E-3
4.204524533E1,-4.155794159E-4,-4.750403750E-4,2.870904282E-4
4.205517533E1,1.180719119E-3,-8.774440503E-4,-8.514109068E-4
4.206510433E1,1.563484315E-3,-5.498251412E-4,-3.500630148E-3
4.207503433E1,-1.221916173E-3,4.382076149E-4,6.925170310E-4
4.208496333E1,-1.878272742E-4,-1.540286699E-3,4.266710021E-4
4.209489333E1,-8.861082606E-4,-1.242811559E-3,-1.373892184E-3
4.210482233E1,-1.673477935E-3,-6.489999942E-5,9.771243203E-4
4.211475233E1,5.047214217E-4,1.036050846E-3,-3.035897389E-4
4.212468133E1,2.137717325E-3,-7.493636804E-4,-5.936529487E-4
4.213461133E1,7.645916194E-4,-2.339803381E-3,1.595731592E-3
4.214454133E1,-8.422373794E-4,-9.919634322E-4,-1.250605565E-3
4.215447033E1,-1.114678569E-3,1.591036562E-3,-2.129049972E-5
4.216440033E1,1.019863877E-3,-3.048501094E-5,-1.398168504E-3
4.217432933E1,-1.015057322E-3,-1.230505412E-3,3.118473105E-4
4.218425933E1,1.641883515E-3,9.364167927E-4,7.021769416E-4
4.219418833E1,-1.637000125E-3,-2.363506006E-3,-3.311294131E-4
4.220411833E1,-1.646925695E-3,1.716798288E-3,-7.221843116E-4
4.221404733E1,1.483353786E-3,-1.466478105E-3,2.107205801E-4
4.222397733E1,-1.362392679E-3,-5.905069411E-4,2.810903825E-4
4.223390633E1,1.503434964E-3,-1.931674778E-3,2.243649215E-4
4.224383633E1,-4.166169092E-4,4.069335409E-5,-1.362410840E-3
4.225376633E1,1.146392431E-3,-3.036533599E-4,4.008682445E-4
4.226369533E1,1.615813002E-3,-3.180124622E-4,-5.302322097E-4
4.227362533E1,-1.255340874E-3,1.060706098E-3,-1.725459006E-3
4.228355433E1,-8.223066106E-4,-1.299334224E-3,-1.324762125E-3
4.229348433E1,-9.855581447E-4,4.905763199E-4,5.192104727E-4
4.230341333E1,4.560281523E-4,1.190359704E-3,9.127494413E-4
4.231334333E1,9.934538975E-4,-2.858304651E-4,1.773216762E-3
4.232327233E1,7.811044343E-4,-1.328943064E-3,-8.414378390E-4
4.233320233E1,-1.976075582E-4,2.508440812E-4,6.525954232E-4
4.234313233E1,-1.613194821E-3,-1.375078864E-4,3.703339025E-4
4.235306133E1,2.997535747E-3,1.679566922E-3,2.310979646E-3
4.236299133E1,1.575551461E-3,-2.493123175E-4,-1.484295353E-5
4.237292033E1,-2.364632674E-4,-2.928452333E-3,8.967567701E-4
4.238285033E1,1.687478274E-3,-6.102229818E-4,5.871672183E-4
4.239277933E1,2.272669226E-4,1.739750267E-3,-8.027362637E-4
4.240270933E1,2.533317078E-3,8.721674676E-4,8.695160504E-4
4.241263833E1,1.273375470E-3,2.793371910E-3,8.769729175E-4
4.242256833E1,1.086561475E-3,-2.627121983E-3,1.648733858E-3
4.243249733E1,-8.535515517E-4,3.361775016E-4,-2.242671326E-4
4.244242733E1,-2.520560054E-3,9.338826058E-4,1.627546735E-4
4.245235633E1,-8.414369076E-4,2.768807462E-4,-3.570942208E-4
4.246228633E1,-5.748788826E-4,-2.851947502E-4,2.122325124E-3
4.247221633E1,9.417915717E-4,-5.789414281E-4,1.264254563E-3
4.248214533E1,-1.873385627E-3,-1.258060685E-3,-1.266410574E-3
4.249207533E1,-1.425442053E-3,8.860502858E-4,-7.739919238E-4
4.250200433E1,1.218057703E-3,1.120154047E-5,-1.309105195E-3
4.251193433E1,-3.096507862E-5,4.049632116E-5,6.283444818E-4
4.252186333E1,1.239507459E-3,-4.261691356E-5,-7.501798682E-4
4.253179333E1,-2.271071309E-3,4.479373456E-4,4.631564952E-4
4.254172233E1,-7.842574269E-4,8.672863478E-4,-1.100800000E-3
4.255165233E1,-2.795881592E-4,6.869903300E-4,-1.666189171E-3
4.256158233E1,2.049968578E-3,-1.018959912E-3,7.502655499E-4
4.257151133E1,1.330382656E-3,-2.694887109E-3,1.070555300E-5
4.258144133E1,1.034367364E-3,-1.850709552E-3,3.980617039E-4
4.259137033E1,1.916672569E-3,-2.376328484E-4,7.075909525E-5
4.260130033E1,-1.404807903E-3,1.176072983E-3,5.141086876E-5
4.261122933E1,-1.908678096E-3,-1.132088830E-3,-1.216520090E-3
4.262115933E1,-1.468242612E-3,-6.339901593E-4,4.166569561E-4
4.263108833E1,1.653781161E-3,1.002788660E-3,5.037421361E-4
4.264101833E1,-4.347199574E-4,2.099553822E-4,1.021954231E-4
4.265094733E1,1.868914347E-3,-3.152199788E-4,1.706749899E-3
4.266087733E1,1.689940691E-4,-3.458786756E-3,7.727884222E-4
4.267080733E1,3.183973022E-4,-2.358292986E-4,1.026321435E-3
4.268073633E1,2.362230327E-3,7.752176607E-4,-1.459591556E-3
4.269066633E1,1.421601512E-3,3.893256071E-4,1.998241059E-4
4.270059533E1,-3.731241450E-4,-1.424710499E-3,-1.237513032E-3
4.271052533E1,-9.140125476E-4,1.135119935E-3,3.853918053E-3
4.272045433E1,-2.133566886E-4,4.990892485E-4,-1.345422119E-3
4.273038433E1,-3.329787869E-3,5.853757029E-4,-8.037351072E-4
4.274031333E1,-9.467299096E-4,5.424974370E-4,1.864025602E-3
4.275024333E1,-2.330241958E-3,2.067689784E-3,-2.593128011E-4
4.276017233E1,3.915674984E-3,5.585312028E-4,1.113759819E-3
4.277010233E1,-1.484150067E-3,8.930242038E-4,4.018968903E-4
4.278003233E1,8.666361682E-4,1.168083400E-3,1.939067617E-3
4.278996133E1,-1.698662527E-4,-6.975390716E-5,5.712681450E-4
4.279989133E1,1.122352201E-3,2.211538143E-3,3.196421545E-3
4.280982033E1,1.584677026E-3,-1.202900778E-3,-1.365839504E-3
4.281975033E1,2.217334695E-4,3.175286576E-3,-1.759906299E-4
4.282967933E1,-1.524407417E-4,-5.664548371E-4,8.019222878E-4
4.283960933E1,1.668325160E-3,-5.806958070E-4,-4.490436986E-4
4.284953833E1,-3.956248984E-4,-7.783023175E-4,1.809583278E-3
4.285946833E1,7.028877735E-5,-4.197552917E-4,-3.374037333E-4
4.286939733E1,-9.797955863E-4,3.953638952E-6,2.411244670E-3
4.287932733E1,-2.240270143E-3,3.917352296E-5,-1.094411127E-3
4.288925633E1,-2.194463974E-3,-3.049294231E-3,-7.862835191E-4
4.289918633E1,-8.623846807E-4,-3.889737651E-3,-4.993327893E-4
4.290911633E1,-5.001947284E-4,-2.016203944E-3,1.076017506E-4
4.291904533E1,-3.487383947E-4,-4.946952104E-4,1.765965717E-3
4.292897533E1,7.868334651E-4,-7.205312722E-4,9.912522510E-4
4.293890433E1,-9.828736074E-4,-2.120754216E-3,2.030412434E-3
4.294883433E1,1.945099793E-4,-1.746313763E-3,-8.964017034E-4
4.295876333E1,-3.087811405E-3,1.745048212E-3,-1.440970227E-4
4.296869333E1,-2.462767530E-3,2.135734074E-3,7.083809469E-4
4.297862233E1,-3.522526473E-3,5.770309363E-4,7.249561604E-4
4.298855233E1,1.370765734E-3,1.362130861E-3,-1.061225776E-3
4.299848233E1,1.399889588E-4,-1.790868002E-3,1.125692856E-3
4.300841133E1,4.688897170E-4,1.476297970E-3,8.918673266E-4
4.301834133E1,4.235976376E-4,4.358004779E-3,-1.939844340E-3
4.302827033E1,-2.471791115E-3,-2.563284244E-3,6.080020685E-4
4.303820033E1,-1.979530789E-4,-1.824307605E-3,6.865276955E-4
4.304812896E1,-7.838485762E-4,-2.967183536E-4,7.355299313E-4
4.305805896E1,-1.770636300E-3,-4.525006225E-4,-4.076696932E-4
4.306798796E1,-6.355019286E-5,1.818110468E-3,-9.762546979E-4
