"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.643904583E0,-3.028202820E-1,-2.718347168E-1,9.813293152E0
3.653834583E0,-2.600093079E-1,-2.685415649E-1,9.824070740E0
3.663764583E0,-2.254312134E-1,-2.700384521E-1,9.812395020E0
3.673693583E0,-2.225871277E-1,-2.673440552E-1,9.797725525E0
3.683623583E0,-2.100132751E-1,-2.746788025E-1,9.763746185E0
3.693552583E0,-2.049238586E-1,-2.811154175E-1,9.878856812E0
3.703482583E0,-2.130070496E-1,-2.694396973E-1,9.864636383E0
3.713412583E0,-2.270777893E-1,-2.730322266E-1,9.726623383E0
3.723341583E0,-2.339634705E-1,-2.782713318E-1,9.820478210E0
3.733271583E0,-2.615061951E-1,-2.731819153E-1,9.890233154E0
3.743200583E0,-2.965333557E-1,-2.697390747E-1,9.612710266E0
3.753130583E0,-3.192860413E-1,-2.866539001E-1,1.004890320E1
3.763060583E0,-3.683839417E-1,-2.615061951E-1,9.875563660E0
3.772989583E0,-3.658392334E-1,-2.803669739E-1,9.614057465E0
3.782919583E0,-4.074526978E-1,-2.755769348E-1,9.858648834E0
